TF	Target	Relationship
YDL020C	YKL211C	-
YDL020C	YKL212W	-
YDL020C	YKR093W	-
YDL020C	YLR095C	-
YDL020C	YLR096W	-
YDL020C	YLR149C	-
YDL020C	YLR200W	-
YDL020C	YLR287C	-
YDL020C	YML050W	-
YDL020C	YML057W	-
YDL020C	YML093W	-
YDL020C	YML111W	-
YDL020C	YMR068W	-
YDL020C	YMR202W	-
YDL020C	YMR277W	-
YDL020C	YMR310C	-
YDL020C	YMR314W	-
YDL020C	YNL055C	-
YDL020C	YNL111C	-
YDL020C	YNL241C	-
YDL020C	YNL262W	-
YDL020C	YNL264C	-
YDL020C	YNR032C-A	-
YDL020C	YOL040C	-
YDL020C	YOL046C	-
YDL020C	YOL165C	-
YDL020C	YOR006C	-
YDL020C	YOR051C	-
YDL020C	YOR116C	-
YDL020C	YOR124C	-
YDL020C	YOR156C	-
YDL020C	YOR264W	-
YDL020C	YOR362C	-
YDL020C	YOR374W	-
YDL020C	YPL060W	-
YDL020C	YPR023C	-
YDL020C	YPR024W	-
YDL020C	YPR095C	-
YDL020C	YPR102C	-
YDL020C	YPR103W	-
YDL020C	YPR109W	-
YDL020C	YPR148C	-
YDL020C	YPR185W	-
YDL048C	YIL159W	-
YDL048C	YIL160C	-
YDL056W	TH(GUG)K	-
YDL056W	TK(CUU)C	-
YDL056W	TM(CAU)J3	-
YDL056W	TR(UCU)E	-
YDL056W	YAL062W	-
YDL056W	YAR003W	-
YDL056W	YAR008W	-
YDL056W	YBL023C	-
YDL056W	YBL035C	-
YDL056W	YBR007C	-
YDL056W	YBR009C	-
YDL056W	YBR010W	-
YDL056W	YBR034C	-
YDL056W	YBR048W	-
YDL056W	YBR049C	-
YDL056W	YBR069C	-
YDL056W	YBR073W	-
YDL056W	YBR077C	-
YDL056W	YBR078W	-
YDL056W	YBR081C	-
YDL056W	YBR085C-A	-
YDL056W	YBR086C	-
YDL056W	YBR087W	-
YDL056W	YBR088C	-
YDL056W	YBR098W	-
YDL056W	YBR114W	-
YDL056W	YBR126C	-
YDL056W	YBR189W	-
YDL056W	YBR191W	-
YDL056W	YBR204C	-
YDL056W	YBR267W	-
YDL056W	YBR275C	-
YDL056W	YCL024W	-
YDL056W	YCL059C	-
YDL056W	YCL061C	-
YDL056W	YCR019W	-
YDL056W	YCR020C	-
YDL056W	YCR020C-A	-
YDL056W	YDL008W	-
YDL056W	YDL010W	-
YDL056W	YDL017W	-
YDL056W	YDL018C	-
YDL056W	YDL061C	-
YDL056W	YDL083C	-
YDL056W	YDL099W	-
YDL056W	YDL106C	-
YDL056W	YDL127W	-
YDL056W	YDL156W	-
YDL056W	YDL157C	-
YDL056W	YDL164C	-
YDL056W	YDL195W	-
YDL056W	YDL197C	-
YDL056W	YDL225W	-
YDL056W	YDL226C	-
YDL056W	YDR025W	-
YDL056W	YDR041W	-
YDL056W	YDR052C	-
YDL056W	YDR058C	-
YDL056W	YDR064W	-
YDL056W	YDR097C	-
YDL056W	YDR113C	-
YDL056W	YDR115W	-
YDL056W	YDR120C	-
YDL056W	YDR144C	-
YDL056W	YDR192C	-
YDL056W	YDR211W	-
YDL056W	YDR238C	-
YDL056W	YDR264C	-
YDL056W	YDR279W	-
YDL056W	YDR295C	-
YDL056W	YDR297W	-
YDL056W	YDR373W	-
YDL056W	YDR418W	-
YDL056W	YDR450W	-
YDL056W	YDR452W	-
YDL056W	YDR500C	-
YDL056W	YDR503C	-
YDL056W	YDR507C	-
YDL056W	YDR524C	-
YDL056W	YDR524C-B	-
YDL056W	YDR525W-A	-
YDL056W	YDR527W	-
YDL056W	YEL047C	-
YDL056W	YER001W	-
YDL056W	YER012W	-
YDL056W	YER016W	-
YDL056W	YER019W	-
YDL056W	YER029C	-
YDL056W	YER073W	-
YDL056W	YER078C	-
YDL056W	YER080W	-
YDL056W	YER087C-B	-
YDL056W	YER093C-A	-
YDL056W	YER098W	-
YDL056W	YER102W	-
YDL056W	YER112W	-
YDL056W	YER118C	-
YDL056W	YER146W	-
YDL056W	YER148W	-
YDL056W	YER154W	-
YDL056W	YER171W	-
YDL056W	YFL008W	-
YDL056W	YFL037W	-
YDL056W	YFL039C	-
YDL056W	YFR019W	-
YDL056W	YFR026C	-
YDL056W	YFR027W	-
YDL056W	YFR053C	-
YDL056W	YGL001C	-
YDL056W	YGL011C	-
YDL056W	YGL030W	-
YDL056W	YGL037C	-
YDL056W	YGL076C	-
YDL056W	YGL135W	-
YDL056W	YGL145W	-
YDL056W	YGL147C	-
YDL056W	YGL163C	-
YDL056W	YGL225W	-
YDL056W	YGR020C	-
YDL056W	YGR034W	-
YDL056W	YGR060W	-
YDL056W	YGR080W	-
YDL056W	YGR085C	-
YDL056W	YGR094W	-
YDL056W	YGR138C	-
YDL056W	YGR152C	-
YDL056W	YGR165W	-
YDL056W	YGR189C	-
YDL056W	YGR214W	-
YDL056W	YGR234W	-
YDL056W	YGR248W	-
YDL056W	YHL008C	-
YDL056W	YHL033C	-
YDL056W	YHL034C	-
YDL056W	YHR020W	-
YDL056W	YHR033W	-
YDL056W	YHR110W	-
YDL056W	YHR111W	-
YDL056W	YHR143W	-
YDL056W	YHR150W	-
YDL056W	YHR153C	-
YDL056W	YHR154W	-
YDL056W	YHR169W	-
YDL056W	YHR179W	-
YDL056W	YHR189W	-
YDL056W	YHR191C	-
YDL056W	YHR193C	-
YDL056W	YHR194W	-
YDL056W	YHR196W	-
YDL056W	YHR204W	-
YDL056W	YIL026C	-
YDL056W	YIL066C	-
YDL056W	YIL140W	-
YDL056W	YIL143C	-
YDL056W	YIL159W	-
YDL056W	YIL160C	-
YDL056W	YIR012W	-
YDL056W	YJL001W	-
YDL056W	YJL002C	-
YDL056W	YJL039C	-
YDL056W	YJL073W	-
YDL056W	YJL074C	-
YDL056W	YJL076W	-
YDL056W	YJL080C	-
YDL056W	YJL115W	-
YDL056W	YJL122W	-
YDL056W	YJL124C	-
YDL056W	YJL148W	-
YDL056W	YJL186W	-
YDL056W	YJL187C	-
YDL056W	YJL191W	-
YDL056W	YJR001W	-
YDL056W	YJR006W	-
YDL056W	YJR007W	-
YDL056W	YJR017C	-
YDL056W	YJR030C	-
YDL056W	YJR044C	-
YDL056W	YJR047C	-
YDL056W	YJR055W	-
YDL056W	YJR063W	-
YDL056W	YJR094W-A	-
YDL056W	YJR145C	-
YDL056W	YKL009W	-
YDL056W	YKL039W	-
YDL056W	YKL045W	-
YDL056W	YKL046C	-
YDL056W	YKL067W	-
YDL056W	YKL101W	-
YDL056W	YKL112W	-
YDL056W	YKL141W	-
YDL056W	YKL142W	-
YDL056W	YKL150W	-
YDL056W	YKL179C	-
YDL056W	YKL180W	-
YDL056W	YKR077W	-
YDL056W	YLL008W	-
YDL056W	YLL021W	-
YDL056W	YLL022C	-
YDL056W	YLL026W	-
YDL056W	YLL034C	-
YDL056W	YLR032W	-
YDL056W	YLR048W	-
YDL056W	YLR055C	-
YDL056W	YLR056W	-
YDL056W	YLR060W	-
YDL056W	YLR120C	-
YDL056W	YLR153C	-
YDL056W	YLR185W	-
YDL056W	YLR186W	-
YDL056W	YLR196W	-
YDL056W	YLR212C	-
YDL056W	YLR229C	-
YDL056W	YLR262C	-
YDL056W	YLR264W	-
YDL056W	YLR274W	-
YDL056W	YLR295C	-
YDL056W	YLR313C	-
YDL056W	YLR314C	-
YDL056W	YLR344W	-
YDL056W	YLR367W	-
YDL056W	YLR382C	-
YDL056W	YLR383W	-
YDL056W	YLR388W	-
YDL056W	YLR438C-A	-
YDL056W	YLR439W	-
YDL056W	YLR457C	-
YDL056W	YLR459W	-
YDL056W	YML024W	-
YDL056W	YML026C	-
YDL056W	YML027W	-
YDL056W	YML063W	-
YDL056W	YML069W	-
YDL056W	YML071C	-
YDL056W	YML092C	-
YDL056W	YML100W	-
YDL056W	YML109W	-
YDL056W	YML110C	-
YDL056W	YML114C	-
YDL056W	YMR012W	-
YDL056W	YMR017W	-
YDL056W	YMR041C	-
YDL056W	YMR047C	-
YDL056W	YMR048W	-
YDL056W	YMR049C	-
YDL056W	YMR076C	-
YDL056W	YMR078C	-
YDL056W	YMR079W	-
YDL056W	YMR119W	-
YDL056W	YMR121C	-
YDL056W	YMR135C	-
YDL056W	YMR144W	-
YDL056W	YMR165C	-
YDL056W	YMR194W	-
YDL056W	YMR215W	-
YDL056W	YMR258C	-
YDL056W	YMR279C	-
YDL056W	YMR304W	-
YDL056W	YMR307W	-
YDL056W	YNL015W	-
YDL056W	YNL030W	-
YDL056W	YNL067W	-
YDL056W	YNL079C	-
YDL056W	YNL082W	-
YDL056W	YNL090W	-
YDL056W	YNL154C	-
YDL056W	YNL162W	-
YDL056W	YNL165W	-
YDL056W	YNL166C	-
YDL056W	YNL178W	-
YDL056W	YNL186W	-
YDL056W	YNL231C	-
YDL056W	YNL233W	-
YDL056W	YNL241C	-
YDL056W	YNL262W	-
YDL056W	YNL273W	-
YDL056W	YNL274C	-
YDL056W	YNL291C	-
YDL056W	YNL298W	-
YDL056W	YNL300W	-
YDL056W	YNL313C	-
YDL056W	YNR010W	-
YDL056W	YNR019W	-
YDL056W	YNR041C	-
YDL056W	YNR044W	-
YDL056W	YOL018C	-
YDL056W	YOL039W	-
YDL056W	YOL040C	-
YDL056W	YOL041C	-
YDL056W	YOL082W	-
YDL056W	YOR001W	-
YDL056W	YOR033C	-
YDL056W	YOR101W	-
YDL056W	YOR157C	-
YDL056W	YOR167C	-
YDL056W	YOR210W	-
YDL056W	YOR212W	-
YDL056W	YOR234C	-
YDL056W	YOR236W	-
YDL056W	YOR289W	-
YDL056W	YOR312C	-
YDL056W	YOR326W	-
YDL056W	YOR378W	-
YDL056W	YPL043W	-
YDL056W	YPL079W	-
YDL056W	YPL081W	-
YDL056W	YPL090C	-
YDL056W	YPL093W	-
YDL056W	YPL126W	-
YDL056W	YPL153C	-
YDL056W	YPL160W	-
YDL056W	YPL166W	-
YDL056W	YPL167C	-
YDL056W	YPL179W	-
YDL056W	YPL196W	-
YDL056W	YPL198W	-
YDL056W	YPL218W	-
YDL056W	YPL230W	-
YDL056W	YPL237W	-
YDL056W	YPL242C	-
YDL056W	YPL256C	-
YDL056W	YPL266W	-
YDL056W	YPR016C	-
YDL056W	YPR017C	-
YDL056W	YPR018W	-
YDL056W	YPR043W	-
YDL056W	YPR075C	-
YDL056W	YPR079W	-
YDL056W	YPR103W	-
YDL056W	YPR119W	-
YDL056W	YPR135W	-
YDL056W	YPR165W	-
YDL056W	YPR184W	-
YDL056W	snR37	-
YDL056W	snR40	-
YDL106C	TG(GCC)J1	-
YDL106C	YJL024C	-
YDL170W	TK(CUU)C	-
YDL170W	TR(UCU)E	-
YDL170W	YBL015W	-
YDL170W	YBR127C	-
YDL170W	YBR247C	-
YDL170W	YBR297W	-
YDL170W	YCR019W	-
YDL170W	YCR057C	-
YDL170W	YCR060W	-
YDL170W	YDR079W	-
YDL170W	YDR084C	-
YDL170W	YER188C-A	-
YDL170W	YER189W	-
YDL170W	YER190W	-
YDL170W	YFL021W	-
YDL170W	YFL037W	-
YDL170W	YGL009C	-
YDL170W	YGL055W	-
YDL170W	YHL004W	-
YDL170W	YHR016C	-
YDL170W	YHR204W	-
YDL170W	YJL093C	-
YDL170W	YJR077C	-
YDL170W	YJR078W	-
YDL170W	YLL066C	-
YDL170W	YLR073C	-
YDL170W	YLR436C	-
YDL170W	YLR437C	-
YDL170W	YML008C	-
YDL170W	YMR055C	-
YDL170W	YMR275C	-
YDL170W	YNL241C	-
YDL170W	YNL304W	-
YDL170W	YNL336W	-
YDL170W	YNL339C	-
YDL170W	YNR018W	-
YDL170W	YNR041C	-
YDL170W	YOR177C	-
YDL170W	YPR035W	-
YDL170W	YPR117W	-
YDR026C	YBL036C	-
YDR026C	YBL086C	-
YDR026C	YBR035C	-
YDR026C	YBR179C	-
YDR026C	YBR180W	-
YDR026C	YBR198C	-
YDR026C	YBR199W	-
YDR026C	YCR095C	-
YDR026C	YDL040C	-
YDR026C	YDL045W-A	-
YDR026C	YDL085C-A	-
YDR026C	YDL085W	-
YDR026C	YDL212W	-
YDR026C	YDL213C	-
YDR026C	YDR016C	-
YDR026C	YDR101C	-
YDR026C	YDR103W	-
YDR026C	YDR143C	-
YDR026C	YDR298C	-
YDR026C	YDR299W	-
YDR026C	YDR313C	-
YDR026C	YDR378C	-
YDR026C	YDR379W	-
YDR026C	YDR498C	-
YDR026C	YDR499W	-
YDR026C	YEL026W	-
YDR026C	YEL055C	-
YDR026C	YER048W-A	-
YDR026C	YER062C	-
YDR026C	YER063W	-
YDR026C	YER091C	-
YDR026C	YER092W	-
YDR026C	YFL005W	-
YDR026C	YFL036W	-
YDR026C	YGL006W	-
YDR026C	YGL098W	-
YDR026C	YGL119W	-
YDR026C	YGL120C	-
YDR026C	YGL160W	-
YDR026C	YGL161C	-
YDR026C	YGL237C	-
YDR026C	YGR024C	-
YDR026C	YGR026W	-
YDR026C	YGR150C	-
YDR026C	YGR179C	-
YDR026C	YGR218W	-
YDR026C	YGR232W	-
YDR026C	YGR237C	-
YDR026C	YGR243W	-
YDR026C	YHL004W	-
YDR026C	YHL007C	-
YDR026C	YIR013C	-
YDR026C	YJL106W	-
YDR026C	YJR098C	-
YDR026C	YJR099W	-
YDR026C	YKL142W	-
YDR026C	YKL145W	-
YDR026C	YKL203C	-
YDR026C	YKR011C	-
YDR026C	YKR068C	-
YDR026C	YKR069W	-
YDR026C	YLL049W	-
YDR026C	YLR457C	-
YDR026C	YLR459W	-
YDR026C	YML041C	-
YDR026C	YML102W	-
YDR026C	YML103C	-
YDR026C	YML121W	-
YDR026C	YML123C	-
YDR026C	YMR001C	-
YDR026C	YMR002W	-
YDR026C	YMR023C	-
YDR026C	YMR024W	-
YDR026C	YMR039C	-
YDR026C	YMR040W	-
YDR026C	YMR123W	-
YDR026C	YMR124W	-
YDR026C	YMR140W	-
YDR026C	YMR257C	-
YDR026C	YMR281W	-
YDR026C	YMR290C	-
YDR026C	YMR291W	-
YDR026C	YNL078W	-
YDR026C	YNL079C	-
YDR026C	YNL090W	-
YDR026C	YNL099C	-
YDR026C	YNL132W	-
YDR026C	YNL133C	-
YDR026C	YNL308C	-
YDR026C	YNR012W	-
YDR026C	YOL005C	-
YDR026C	YOL092W	-
YDR026C	YOL109W	-
YDR026C	YOL111C	-
YDR026C	YOR196C	-
YDR026C	YOR197W	-
YDR026C	YOR271C	-
YDR026C	YOR272W	-
YDR026C	YPL078C	-
YDR026C	YPL215W	-
YDR026C	YPL255W	-
YDR026C	YPL256C	-
YDR026C	YPL260W	-
YDR026C	YPR025C	-
YDR026C	YPR026W	-
YDR026C	YPR067W	-
YDR026C	YPR181C	-
YDR026C	YPR182W	-
YDR026C	YPR183W	-
YDR043C	YAL022C	-
YDR043C	YAL059W	-
YDR043C	YAL060W	-
YDR043C	YAR029W	-
YDR043C	YAR031W	-
YDR043C	YBL029C-A	-
YDR043C	YBL029W	-
YDR043C	YBL081W	-
YDR043C	YBR058C	-
YDR043C	YBR058C-A	-
YDR043C	YBR088C	-
YDR043C	YBR133C	-
YDR043C	YBR150C	-
YDR043C	YBR151W	-
YDR043C	YBR152W	-
YDR043C	YBR158W	-
YDR043C	YBR177C	-
YDR043C	YCR010C	-
YDR043C	YCR107W	-
YDR043C	YDL019C	-
YDR043C	YDL089W	-
YDR043C	YDL090C	-
YDR043C	YDL201W	-
YDR043C	YDR043C	-
YDR043C	YDR111C	-
YDR043C	YDR435C	-
YDR043C	YDR436W	-
YDR043C	YDR441C	-
YDR043C	YDR466W	-
YDR043C	YDR536W	-
YDR043C	YEL020W-A	-
YDR043C	YEL021W	-
YDR043C	YEL040W	-
YDR043C	YEL046C	-
YDR043C	YEL070W	-
YDR043C	YER073W	-
YDR043C	YER091C	-
YDR043C	YER109C	-
YDR043C	YER145C	-
YDR043C	YER146W	-
YDR043C	YFR017C	-
YDR043C	YFR019W	-
YDR043C	YGL001C	-
YDR043C	YGL012W	-
YDR043C	YGL013C	-
YDR043C	YGR052W	-
YDR043C	YGR067C	-
YDR043C	YGR198W	-
YDR043C	YGR202C	-
YDR043C	YGR237C	-
YDR043C	YGR243W	-
YDR043C	YGR264C	-
YDR043C	YGR266W	-
YDR043C	YHL021C	-
YDR043C	YHL046C	-
YDR043C	YHR094C	-
YDR043C	YHR136C	-
YDR043C	YHR137W	-
YDR043C	YHR199C	-
YDR043C	YIL004C	-
YDR043C	YIL018W	-
YDR043C	YIL019W	-
YDR043C	YIL021W	-
YDR043C	YIL057C	-
YDR043C	YIL097W	-
YDR043C	YIL118W	-
YDR043C	YIR013C	-
YDR043C	YIR014W	-
YDR043C	YIR015W	-
YDR043C	YIR019C	-
YDR043C	YJL076W	-
YDR043C	YJL106W	-
YDR043C	YJL107C	-
YDR043C	YJL131C	-
YDR043C	YJL151C	-
YDR043C	YJL194W	-
YDR043C	YJR063W	-
YDR043C	YJR094C	-
YDR043C	YKL096W	-
YDR043C	YKL109W	-
YDR043C	YKL141W	-
YDR043C	YKR065C	-
YDR043C	YKR066C	-
YDR043C	YKR067W	-
YDR043C	YKR102W	-
YDR043C	YLL011W	-
YDR043C	YLL028W	-
YDR043C	YLR012C	-
YDR043C	YLR013W	-
YDR043C	YLR048W	-
YDR043C	YLR110C	-
YDR043C	YLR113W	-
YDR043C	YLR187W	-
YDR043C	YLR267W	-
YDR043C	YLR312C	-
YDR043C	YLR314C	-
YDR043C	YLR393W	-
YDR043C	YML087C	-
YDR043C	YML100W	-
YDR043C	YML121W	-
YDR043C	YML123C	-
YDR043C	YMR011W	-
YDR043C	YMR055C	-
YDR043C	YMR058W	-
YDR043C	YMR070W	-
YDR043C	YMR084W	-
YDR043C	YMR085W	-
YDR043C	YMR150C	-
YDR043C	YMR152W	-
YDR043C	YMR195W	-
YDR043C	YMR261C	-
YDR043C	YMR263W	-
YDR043C	YMR319C	-
YDR043C	YNL087W	-
YDR043C	YNL194C	-
YDR043C	YNL231C	-
YDR043C	YNR038W	-
YDR043C	YOL014W	-
YDR043C	YOL028C	-
YDR043C	YOL029C	-
YDR043C	YOL084W	-
YDR043C	YOL086C	-
YDR043C	YOL154W	-
YDR043C	YOL156W	-
YDR043C	YOL157C	-
YDR043C	YOL158C	-
YDR043C	YOR113W	-
YDR043C	YOR138C	-
YDR043C	YOR140W	-
YDR043C	YOR152C	-
YDR043C	YOR153W	-
YDR043C	YOR178C	-
YDR043C	YOR179C	-
YDR043C	YOR273C	-
YDR043C	YOR274W	-
YDR043C	YOR297C	-
YDR043C	YOR311C	-
YDR043C	YPL021W	-
YDR043C	YPL024W	-
YDR043C	YPL034W	-
YDR043C	YPL233W	-
YDR043C	YPL253C	-
YDR043C	YPR145W	-
YDR043C	YPR156C	-
YDR043C	YPR158W	-
YDR043C	snR128	-
YDR043C	snR190	-
YDR081C	YLL025W	-
YDR123C	TE(CUC)D	-
YDR123C	YBL036C	-
YDR123C	YBR030W	-
YDR123C	YBR164C	-
YDR123C	YCR057C	-
YDR123C	YCR060W	-
YDR123C	YDL049C	-
YDR123C	YDR146C	-
YDR123C	YDR231C	-
YDR123C	YDR279W	-
YDR123C	YDR312W	-
YDR123C	YER049W	-
YDR123C	YFR015C	-
YDR123C	YFR028C	-
YDR123C	YFR049W	-
YDR123C	YGL077C	-
YDR123C	YGR052W	-
YDR123C	YGR117C	-
YDR123C	YGR156W	-
YDR123C	YGR238C	-
YDR123C	YIL166C	-
YDR123C	YJL140W	-
YDR123C	YJL148W	-
YDR123C	YJR074W	-
YDR123C	YJR075W	-
YDR123C	YJR104C	-
YDR123C	YJR106W	-
YDR123C	YKL099C	-
YDR123C	YKL183C-A	-
YDR123C	YKR056W	-
YDR123C	YLR136C	-
YDR123C	YML075C	-
YDR123C	YMR070W	-
YDR123C	YNL039W	-
YDR123C	YNL129W	-
YDR123C	YNL172W	-
YDR123C	YNL175C	-
YDR123C	YNL176C	-
YDR123C	YNR017W	-
YDR123C	YOR230W	-
YDR123C	YOR234C	-
YDR123C	YOR246C	-
YDR123C	YOR316C	-
YDR123C	YOR316C-A	-
YDR123C	YPR113W	-
YDR146C	TM(CAU)J3	-
YDR146C	TS(AGA)L	-
YDR146C	YAR020C	-
YDR146C	YBL038W	-
YDR146C	YBL072C	-
YDR146C	YBL112C	-
YDR146C	YBL113C	-
YDR146C	YBR041W	-
YDR146C	YBR048W	-
YDR146C	YBR071W	-
YDR146C	YBR088C	-
YDR146C	YBR189W	-
YDR146C	YBR191W	-
YDR146C	YCL049C	-
YDR146C	YCR089W	-
YDR146C	YDL035C	-
YDR146C	YDL061C	-
YDR146C	YDL117W	-
YDR146C	YDL119C	-
YDR146C	YDL173W	-
YDR146C	YDL174C	-
YDR146C	YDL178W	-
YDR146C	YDL201W	-
YDR146C	YDL223C	-
YDR146C	YDL225W	-
YDR146C	YDL226C	-
YDR146C	YDR064W	-
YDR146C	YDR237W	-
YDR146C	YDR398W	-
YDR146C	YDR418W	-
YDR146C	YDR518W	-
YDR146C	YDR545W	-
YDR146C	YEL026W	-
YDR146C	YEL034W	-
YDR146C	YEL054C	-
YDR146C	YEL075C	-
YDR146C	YEL076C	-
YDR146C	YEL076C-A	-
YDR146C	YEL077C	-
YDR146C	YER007C-A	-
YDR146C	YER078C	-
YDR146C	YER079W	-
YDR146C	YER080W	-
YDR146C	YER112W	-
YDR146C	YER146W	-
YDR146C	YER172C	-
YDR146C	YER188C-A	-
YDR146C	YER189W	-
YDR146C	YER190W	-
YDR146C	YFL039C	-
YDR146C	YFL051C	-
YDR146C	YFL064C	-
YDR146C	YFL065C	-
YDR146C	YFL066C	-
YDR146C	YFL067W	-
YDR146C	YFR017C	-
YDR146C	YFR019W	-
YDR146C	YFR031C	-
YDR146C	YFR031C-A	-
YDR146C	YGL056C	-
YDR146C	YGL061C	-
YDR146C	YGL068W	-
YDR146C	YGL106W	-
YDR146C	YGL108C	-
YDR146C	YGL110C	-
YDR146C	YGL135W	-
YDR146C	YGL173C	-
YDR146C	YGL227W	-
YDR146C	YGR041W	-
YDR146C	YGR044C	-
YDR146C	YGR091W	-
YDR146C	YGR213C	-
YDR146C	YGR220C	-
YDR146C	YGR253C	-
YDR146C	YGR296W	-
YDR146C	YHL033C	-
YDR146C	YHL049C	-
YDR146C	YHL050C	-
YDR146C	YHR008C	-
YDR146C	YHR138C	-
YDR146C	YHR141C	-
YDR146C	YHR147C	-
YDR146C	YHR218W	-
YDR146C	YHR219W	-
YDR146C	YIL009W	-
YDR146C	YIL049W	-
YDR146C	YIL050W	-
YDR146C	YIL051C	-
YDR146C	YIL052C	-
YDR146C	YIL128W	-
YDR146C	YIL129C	-
YDR146C	YIL133C	-
YDR146C	YIL169C	-
YDR146C	YIL177C	-
YDR146C	YJL063C	-
YDR146C	YJL076W	-
YDR146C	YJL078C	-
YDR146C	YJL080C	-
YDR146C	YJL124C	-
YDR146C	YJL148W	-
YDR146C	YJL151C	-
YDR146C	YJL160C	-
YDR146C	YJL190C	-
YDR146C	YJL225C	-
YDR146C	YJR044C	-
YDR146C	YJR094W-A	-
YDR146C	YJR123W	-
YDR146C	YJR143C	-
YDR146C	YKL009W	-
YDR146C	YKL113C	-
YDR146C	YKL142W	-
YDR146C	YKL156W	-
YDR146C	YKL163W	-
YDR146C	YKL180W	-
YDR146C	YKL186C	-
YDR146C	YKR013W	-
YDR146C	YKR053C	-
YDR146C	YLL021W	-
YDR146C	YLL066C	-
YDR146C	YLL067C	-
YDR146C	YLR010C	-
YDR146C	YLR011W	-
YDR146C	YLR012C	-
YDR146C	YLR013W	-
YDR146C	YLR048W	-
YDR146C	YLR049C	-
YDR146C	YLR172C	-
YDR146C	YLR193C	-
YDR146C	YLR194C	-
YDR146C	YLR207W	-
YDR146C	YLR259C	-
YDR146C	YLR274W	-
YDR146C	YLR276C	-
YDR146C	YLR312W-A	-
YDR146C	YLR346C	-
YDR146C	YLR388W	-
YDR146C	YLR406C	-
YDR146C	YLR407W	-
YDR146C	YLR413W	-
YDR146C	YLR438C-A	-
YDR146C	YLR450W	-
YDR146C	YLR462W	-
YDR146C	YLR464W	-
YDR146C	YLR466W	-
YDR146C	YML024W	-
YDR146C	YML063W	-
YDR146C	YML111W	-
YDR146C	YML133C	-
YDR146C	YMR173W	-
YDR146C	YMR251W-A	-
YDR146C	YMR261C	-
YDR146C	YMR262W	-
YDR146C	YNL046W	-
YDR146C	YNL147W	-
YDR146C	YNL164C	-
YDR146C	YNL165W	-
YDR146C	YNL175C	-
YDR146C	YNL178W	-
YDR146C	YNL185C	-
YDR146C	YNL186W	-
YDR146C	YNL192W	-
YDR146C	YNL238W	-
YDR146C	YNL241C	-
YDR146C	YNL284C	-
YDR146C	YNL328C	-
YDR146C	YNL329C	-
YDR146C	YNL339C	-
YDR146C	YNR004W	-
YDR146C	YNR067C	-
YDR146C	YOL041C	-
YDR146C	YOR138C	-
YDR146C	YOR140W	-
YDR146C	YOR150W	-
YDR146C	YPL050C	-
YDR146C	YPL093W	-
YDR146C	YPL157W	-
YDR146C	YPL160W	-
YDR146C	YPL212C	-
YDR146C	YPR102C	-
YDR146C	YPR128C	-
YDR146C	YPR183W	-
YDR146C	YPR187W	-
YDR146C	YPR203W	-
YDR146C	YPR204W	-
YDR207C	TG(GCC)F2	-
YDR207C	YAL005C	-
YDR207C	YAL038W	-
YDR207C	YAL053W	-
YDR207C	YBL015W	-
YDR207C	YBL063W	-
YDR207C	YBL066C	-
YDR207C	YBL085W	-
YDR207C	YBL086C	-
YDR207C	YBR088C	-
YDR207C	YBR089C-A	-
YDR207C	YBR114W	-
YDR207C	YBR182C-A	-
YDR207C	YBR240C	-
YDR207C	YBR249C	-
YDR207C	YBR250W	-
YDR207C	YBR256C	-
YDR207C	YBR257W	-
YDR207C	YBR283C	-
YDR207C	YCL024W	-
YDR207C	YCL039W	-
YDR207C	YCL043C	-
YDR207C	YCR059C	-
YDR207C	YDL072C	-
YDR207C	YDL183C	-
YDR207C	YDL193W	-
YDR207C	YDL215C	-
YDR207C	YDL239C	-
YDR207C	YDR054C	-
YDR207C	YDR091C	-
YDR207C	YDR092W	-
YDR207C	YDR284C	-
YDR207C	YDR359C	-
YDR207C	YDR374C	-
YDR207C	YDR487C	-
YDR207C	YDR508C	-
YDR207C	YDR510W	-
YDR207C	YDR511W	-
YDR207C	YEL024W	-
YDR207C	YEL025C	-
YDR207C	YEL056W	-
YDR207C	YEL057C	-
YDR207C	YER044C	-
YDR207C	YER111C	-
YDR207C	YER112W	-
YDR207C	YER130C	-
YDR207C	YFL036W	-
YDR207C	YFR016C	-
YDR207C	YFR019W	-
YDR207C	YGL033W	-
YDR207C	YGL062W	-
YDR207C	YGL064C	-
YDR207C	YGL181W	-
YDR207C	YGL225W	-
YDR207C	YGL249W	-
YDR207C	YGR138C	-
YDR207C	YGR140W	-
YDR207C	YGR194C	-
YDR207C	YGR195W	-
YDR207C	YGR266W	-
YDR207C	YGR267C	-
YDR207C	YGR268C	-
YDR207C	YGR270W	-
YDR207C	YGR281W	-
YDR207C	YHL024W	-
YDR207C	YHL030W	-
YDR207C	YHL031C	-
YDR207C	YHL032C	-
YDR207C	YHR013C	-
YDR207C	YHR135C	-
YDR207C	YHR154W	-
YDR207C	YHR156C	-
YDR207C	YHR157W	-
YDR207C	YIL026C	-
YDR207C	YIL072W	-
YDR207C	YIL073C	-
YDR207C	YJL090C	-
YDR207C	YJL107C	-
YDR207C	YJL133W	-
YDR207C	YJL149W	-
YDR207C	YJR006W	-
YDR207C	YJR121W	-
YDR207C	YJR137C	-
YDR207C	YKL015W	-
YDR207C	YKL016C	-
YDR207C	YKL078W	-
YDR207C	YKL085W	-
YDR207C	YKL190W	-
YDR207C	YKL217W	-
YDR207C	YLL019C	-
YDR207C	YLL029W	-
