TF	Target	Sign
YNL216W	YEL054C	+
YNL216W	YEL074W	+
YNL216W	YEL075C	+
YNL216W	YEL076C	+
YNL216W	YEL076C-A	+
YNL216W	YER031C	+
YNL216W	YER032W	+
YNL216W	YER033C	+
YNL216W	YER034W	+
YNL216W	YER035W	+
YNL216W	YER046W	+
YNL216W	YER047C	+
YNL216W	YER056C-A	+
YNL216W	YER074W	+
YNL216W	YER101C	+
YNL216W	YER102W	+
YNL216W	YER116C	+
YNL216W	YER117W	+
YNL216W	YER131W	+
YNL216W	YER168C	+
YNL216W	YER189W	+
YNL216W	YER190W	+
YNL216W	YFL014W	+
YNL216W	YFL015C	+
YNL216W	YFL016C	+
YNL216W	YFL022C	+
YNL216W	YFL023W	-
YNL216W	YFL024C	+
YNL216W	YFL034C-A	+
YNL216W	YFL034W	-
YNL216W	YFL063W	+
YNL216W	YFL064C	+
YNL216W	YFL065C	+
YNL216W	YFR031C-A	+
YNL216W	YGL008C	+
YNL216W	YGL030W	+
YNL216W	YGL031C	+
YNL216W	YGL072C	+
YNL216W	YGL074C	+
YNL216W	YGL075C	+
YNL216W	YGL103W	+
YNL216W	YGL104C	+
YNL216W	YGL123W	+
YNL216W	YGL124C	+
YNL216W	YGL135W	+
YNL216W	YGL136C	+
YNL216W	YGL147C	+
YNL216W	YGL167C	+
YNL216W	YGL188C	-
YNL216W	YGL189C	+
YNL216W	YGL258W	+
YNL216W	YGL259W	+
YNL216W	YGR027C	+
YNL216W	YGR032W	+
YNL216W	YGR033C	+
YNL216W	YGR034W	+
YNL216W	YGR043C	+
YNL216W	YGR050C	+
YNL216W	YGR085C	+
YNL216W	YGR094W	+
YNL216W	YGR117C	-
YNL216W	YGR118W	+
YNL216W	YGR143W	+
YNL216W	YGR148C	+
YNL216W	YGR149W	+
YNL216W	YGR150C	+
YNL216W	YGR180C	+
YNL216W	YGR182C	-
YNL216W	YGR192C	+
YNL216W	YGR204W	+
YNL216W	YGR213C	+
YNL216W	YGR214W	+
YNL216W	YGR254W	+
YNL216W	YGR258C	-
YNL216W	YGR283C	+
YNL216W	YGR296W	+
YNL216W	YHL001W	+
YNL216W	YHL015W	+
YNL216W	YHL016C	-
YNL216W	YHL033C	+
YNL216W	YHL038C	+
YNL216W	YHL049C	+
YNL216W	YHR021C	+
YNL216W	YHR021W-A	-
YNL216W	YHR033W	+
YNL216W	YHR091C	-
YNL216W	YHR096C	+
YNL216W	YHR122W	+
YNL216W	YHR141C	+
YNL216W	YHR142W	+
YNL216W	YHR174W	+
YNL216W	YHR203C	+
YNL216W	YHR204W	+
YNL216W	YIL012W	+
YNL216W	YIL013C	+
YNL216W	YIL018W	+
YNL216W	YIL053W	+
YNL216W	YIL057C	+
YNL216W	YIL069C	+
YNL216W	YIL099W	+
YNL216W	YIL121W	+
YNL216W	YIL133C	+
YNL216W	YIL148W	+
YNL216W	YIL149C	+
YNL216W	YIL174W	+
YNL216W	YIL175W	+
YNL216W	YIL177C	+
YNL216W	YIR016W	+
YNL216W	YJL026W	+
YNL216W	YJL027C	+
YNL216W	YJL046W	+
YNL216W	YJL047C	+
YNL216W	YJL078C	+
YNL216W	YJL079C	-
YNL216W	YJL090C	+
YNL216W	YJL133W	+
YNL216W	YJL134W	+
YNL216W	YJL135W	+
YNL216W	YJL136C	+
YNL216W	YJL177W	+
YNL216W	YJL178C	+
YNL216W	YJL189W	+
YNL216W	YJL190C	+
YNL216W	YJL191W	+
YNL216W	YJL192C	+
YNL216W	YJL225C	+
YNL216W	YJR058C	+
YNL216W	YJR073C	+
YNL216W	YJR074W	+
YNL216W	YJR123W	+
YNL216W	YJR132W	+
YNL216W	YJR134C	+
YNL216W	YJR135W-A	+
YNL216W	YJR139C	+
YNL216W	YJR145C	+
YNL216W	YJR146W	+
YNL216W	YKL006C-A	-
YNL216W	YKL006W	+
YNL216W	YKL060C	+
YNL216W	YKL063C	+
YNL216W	YKL081W	+
YNL216W	YKL082C	+
YNL216W	YKL096W-A	-
YNL216W	YKL097C	+
YNL216W	YKL150W	+
YNL216W	YKL151C	+
YNL216W	YKL152C	+
YNL216W	YKL156W	+
YNL216W	YKL175W	+
YNL216W	YKL176C	+
YNL216W	YKL180W	+
YNL216W	YKL182W	+
YNL216W	YKR092C	+
YNL216W	YKR094C	+
YNL216W	YKR095W	+
YNL216W	YLL037W	+
YNL216W	YLL039C	+
YNL216W	YLL043W	+
YNL216W	YLL045C	+
YNL216W	YLL051C	+
YNL216W	YLL064C	+
YNL216W	YLL065W	+
YNL216W	YLL067C	-
YNL216W	YLR044C	+
YNL216W	YLR047C	+
YNL216W	YLR048W	+
YNL216W	YLR061W	+
YNL216W	YLR112W	-
YNL216W	YLR166C	+
YNL216W	YLR167W	+
YNL216W	YLR174W	+
YNL216W	YLR185W	+
YNL216W	YLR255C	+
YNL216W	YLR256W-A	-
YNL216W	YLR286C	+
YNL216W	YLR287C-A	+
YNL216W	YLR300W	+
YNL216W	YLR311C	+
YNL216W	YLR312C	+
YNL216W	YLR312W-A	+
YNL216W	YLR325C	+
YNL216W	YLR326W	+
YNL216W	YLR333C	+
YNL216W	YLR340W	+
YNL216W	YLR344W	+
YNL216W	YLR387C	+
YNL216W	YLR388W	+
YNL216W	YLR390W-A	+
YNL216W	YLR399C	+
YNL216W	YLR400W	+
YNL216W	YLR401C	-
YNL216W	YLR402W	+
YNL216W	YLR406C	+
YNL216W	YLR407W	+
YNL216W	YLR437C	+
YNL216W	YLR438W	+
YNL216W	YLR441C	+
YNL216W	YLR442C	+
YNL216W	YLR447C	+
YNL216W	YLR448W	+
YNL216W	YLR452C	+
YNL216W	YLR461W	+
YNL216W	YLR462W	+
YNL216W	YLR463C	-
YNL216W	YLR464W	+
YNL216W	YLR465C	-
YNL216W	YLR466W	+
YNL216W	YLR467W	-
YNL216W	YML024W	+
YNL216W	YML025C	+
YNL216W	YML026C	+
YNL216W	YML063W	+
YNL216W	YML064C	+
YNL216W	YML073C	+
YNL216W	YML088W	+
YNL216W	YML089C	+
YNL216W	YML091C	+
YNL216W	YML132W	+
YNL216W	YML133C	+
YNL216W	YMR014W	-
YNL216W	YMR015C	+
YNL216W	YMR026C	+
YNL216W	YMR027W	+
YNL216W	YMR083W	+
YNL216W	YMR086C-A	+
YNL216W	YMR087W	+
YNL216W	YMR092C	+
YNL216W	YMR093W	+
YNL216W	YMR107W	-
YNL216W	YMR116C	+
YNL216W	YMR127C	+
YNL216W	YMR128W	+
YNL216W	YMR142C	+
YNL216W	YMR143W	+
YNL216W	YMR144W	+
YNL216W	YMR194W	+
YNL216W	YMR205C	+
YNL216W	YMR206W	+
YNL216W	YMR224C	+
YNL216W	YMR229C	+
YNL216W	YMR230W	+
YNL216W	YMR231W	+
YNL216W	YMR242C	+
YNL216W	YMR265C	+
YNL216W	YMR266W	+
YNL216W	YMR290C	+
YNL216W	YNL003C	+
YNL216W	YNL010W	+
YNL216W	YNL011C	+
YNL216W	YNL029C	+
YNL216W	YNL067W	+
YNL216W	YNL069C	+
YNL216W	YNL090W	+
YNL216W	YNL096C	+
YNL216W	YNL101W	+
YNL216W	YNL142W	+
YNL216W	YNL144C	+
YNL216W	YNL152W	+
YNL216W	YNL153C	+
YNL216W	YNL157W	+
YNL216W	YNL162W	+
YNL216W	YNL162W-A	+
YNL216W	YNL163C	+
YNL216W	YNL165W	+
YNL216W	YNL166C	+
YNL216W	YNL178W	+
YNL216W	YNL190W	+
YNL216W	YNL208W	+
YNL216W	YNL268W	+
YNL216W	YNL270C	-
YNL216W	YNL288W	+
YNL216W	YNL302C	+
YNL216W	YNL311C	+
YNL216W	YNL329C	+
YNL216W	YNL337W	+
YNL216W	YNL338W	+
YNL216W	YNL339C	+
YNL216W	YNR029C	+
YNL216W	YNR030W	+
YNL216W	YNR076W	-
YNL216W	YOL039W	+
YNL216W	YOL040C	+
YNL216W	YOL052C-A	-
YNL216W	YOL059W	+
YNL216W	YOL060C	+
YNL216W	YOL082W	+
YNL216W	YOL086C	+
YNL216W	YOL109W	+
YNL216W	YOL120C	+
YNL216W	YOL121C	+
YNL216W	YOL127W	+
YNL216W	YOL136C	+
YNL216W	YOL158C	+
YNL216W	YOR056C	+
YNL216W	YOR057W	+
YNL216W	YOR095C	+
YNL216W	YOR096W	+
YNL216W	YOR100C	+
YNL216W	YOR101W	+
YNL216W	YOR124C	+
YNL216W	YOR161C	+
YNL216W	YOR169C	+
YNL216W	YOR171C	+
YNL216W	YOR172W	+
YNL216W	YOR179C	+
YNL216W	YOR182C	+
YNL216W	YOR183W	+
YNL216W	YOR187W	+
YNL216W	YOR234C	+
YNL216W	YOR235W	+
YNL216W	YOR268C	+
YNL216W	YOR269W	+
YNL216W	YOR292C	+
YNL216W	YOR293W	+
YNL216W	YOR294W	+
YNL216W	YOR295W	+
YNL216W	YOR302W	-
YNL216W	YOR303W	-
YNL216W	YOR311C	+
YNL216W	YOR312C	+
YNL216W	YOR316C	+
YNL216W	YOR317W	-
YNL216W	YOR318C	+
YNL216W	YOR319W	+
YNL216W	YOR338W	-
YNL216W	YOR340C	+
YNL216W	YOR342C	+
YNL216W	YOR343C	+
YNL216W	YOR343W-B	-
YNL216W	YOR354C	-
YNL216W	YOR359W	+
YNL216W	YOR365C	+
YNL216W	YOR369C	+
YNL216W	YOR374W	-
YNL216W	YPL016W	+
YNL216W	YPL017C	+
YNL216W	YPL054W	-
YNL216W	YPL055C	-
YNL216W	YPL056C	+
YNL216W	YPL079W	+
YNL216W	YPL080C	+
YNL216W	YPL090C	+
YNL216W	YPL095C	+
YNL216W	YPL131W	+
YNL216W	YPL143W	+
YNL216W	YPL144W	-
YNL216W	YPL145C	+
YNL216W	YPL162C	+
YNL216W	YPL199C	+
YNL216W	YPL220W	+
YNL216W	YPL249C-A	+
YNL216W	YPL283C	+
