kinase	substrate	marker	q	gps	biogrid	fasolo	parca	fiedler	EMAP	yeastkid	netphorest	networkin	networkin STRING	networkin_biogrid	activation	binding	catalysis	expression	inhibition	ptmod	reaction	undirected	ptacek	n_datasets	goldstandard1	goldstandard2	goldstandard3	goldstandard4
YJL141C	YOR372C	0.000996396727361548	0.769687433182751	0.000224							0.112457	0.6844	0.3893	0.6341										4				
YJL141C	YOR380W	0	0.783105134357029	0.000177							0.173155	0.6589	0.1535											3				
YJL141C	YPL038W	0.0122331390404802	0.476032178072329	0.000213							0.171805	0.6579	0.1555	0.6579										4				
YJL141C	YPL049C	0.0111024964685651	0.518401234290142	0.000217							0.169185	0.8065	0.3518	0.6										4				
YJL141C	YPL075W	-0.0220529194206447	0.127636422528424	0.000269							0.1031	0.5532	0.2744	0.344										4				
YJL141C	YPL089C	0.0174533759234166	0.269002591348423	0.000231							0.110225	0.5552	0.2537	0.4039								363		5				
YJL141C	YPL128C	-0.018031226075828	0.247456872698474	0.000226							0.144007	0.5655	0.2322	0.4428										4				
YJL141C	YPL133C	-0.0556855729614063	5.40083570185853e-06	0.000208		1				0.0388082	0.181948	0.6655	0.173	0.0683										6	1	1		
YJL141C	YPL139C	-0.00519189329736553	0.693466257894622	0.000225							0.17078	0.6571	0.1946	0.1132										4				
YJL141C	YPL177C	0	0.783105134357029	0.000176							0.08738	0.4463	0.1589											3				
YJL141C	YPL202C	0	0.783105134357029	0.000190							0.111865	0.5208	0.1112											3				
YJL141C	YPL230W	-0.0415738291612858	0.00110824960758592	0.000207							0.128654	2.9596	0.619	0.6919								390		5				
YJL141C	YPL248C	0.0117967840960948	0.492646365201041	0.000246							0.178252	0.6627	0.1867	0.3643										4				
YJL141C	YPR008W	0.00847956938976274	0.606461613796534	0.000208							0.143137	13.0738	0.883	12.7396								345		5				
YJL141C	YPR009W	0	0.783105134357029	0.000165							0.049421	0.3298	0.3385											3				
YJL141C	YPR022C	0.0173644417318478	0.272377377429111	0.000224							0.116136	0.5236	0.1236	0.5211										4				
YJL141C	YPR065W	0.00522777365718579	0.692656214340363	0.000222							0.143835	0.5547	0.2188	0.2756										4				
YJL141C	YPR104C	0.0113271744645127	0.510164447719487	0.000192							0.109235	0.8373	0.4373	0.6245								623		5				
YJL141C	YPR196W	0	0.783105134357029	0.000161							0.168842	0.6556	0.0821											3				
YJL141C	YPR199C	0	0.783105134357029	0.000276							0.056334	0.3013	0.1762											3				
YJR066W	YAL009W	0	0.481425639536617	0.000180						-0.217601	0.029124	4.2832	0.559											4	0	0		0
YJR066W	YAL017W	-0.0282960633674849	0.0145184666789793	0.000210							0.032193	2e-04	0.2652	2e-04								377		5				
YJR066W	YAR018C	-0.0165549433223577	0.103814808575295	0.000204							0.030199	2e-04	0.1885	2e-04										4				0
YJR066W	YAR019C	0.0294246511636723	0.0116028301594502	0.000193							0.032193	2e-04	0.456	2e-04								576		5				
YJR066W	YBL009W	-0.0193154999681124	0.069656752297837	0.000206							0.031216	2e-04	0.1883	2e-04										4				0
YJR066W	YBL016W	-0.00276600395608158	0.424129836517037	0.000171							0.031208	2e-04	0.3537	1e-04								342		5				
YJR066W	YBL046W	-0.026072045808438	0.0223046068631115	0.000240							0.031216	2e-04	0.4056	2e-04										4				0
YJR066W	YBL056W	0.0435401689704005	0.000340972070481331	0.000231							0.034797	2e-04	0.4668	1e-04										4				0
YJR066W	YBL088C	-0.0164287837626203	0.105636106600887	0.000217							0.032193	0.6913	0.486	0.3514			281			319	281	537		8	0	0	0	
YJR066W	YBL105C	-0.0389047673611909	0.0012641158818878	0.000220							0.035551	2e-04	0.4353	2e-04								788		5				
YJR066W	YBR028C	-0.0320083510696523	0.00672561895031826	0.000197							0.032193	2e-04	0.1251	2e-04	377		377		377			942		8			1	
YJR066W	YBR059C	-0.00399321736908431	0.395677101997552	0.000214							0.033992	2e-04	0.3106	2e-04								226		5				
YJR066W	YBR097W	0.000785061677753234	0.466192871005791	0.000210						1.136619	0.033117	45.5965	0.878	18.7766							267	777		7			1	
YJR066W	YBR125C	0.0186203228821232	0.0772760463466567	0.000204							0.0322	2e-04	0.3287	1e-04										4				0
YJR066W	YBR136W	0.0294369222484264	0.0115733205756498	0.000229							0.031224	2e-04	0.405	1e-04								485		5				
YJR066W	YBR156C	-0.0474985161240129	9.73591889853336e-05	0.000222							0.034797	2e-04	0.3282	2e-04										4				0
YJR066W	YBR160W	0.0274061918508773	0.0172583160681874	0.000196							0.033117	2e-04	0.445	1e-04								502		5				
YJR066W	YBR274W	-0.0197632815440804	0.0649649356651505	0.000209							0.031216	2e-04	0.3287	2e-04								398		5				
YJR066W	YBR276C	-0.023266326684438	0.0367428677497833	0.000210							0.033117	2e-04	0.3332	1e-04								196		5				
YJR066W	YCL024W	-0.0210249186075473	0.053336699492725	0.000218							0.033117	2e-04	0.2789	2e-04			199					228		6				
YJR066W	YCR008W	-0.0037417329657322	0.401642972511454	0.000193							0.035551	2e-04	0.2981	1e-04								402		5				
YJR066W	YCR073C	0.00426209915735716	0.389226645008901	0.000212							0.036882	2e-04	0.2147	2e-04								256		5				
YJR066W	YCR079W	-0.0192032012963381	0.0708531736056262	0.000204							0.034803	2e-04	0.2311	1e-04								507		5				
YJR066W	YCR091W	-0.0106047913762956	0.226359261110632	0.000207							0.033117	2e-04	0.3381	2e-04								173		5				
YJR066W	YDL006W	-0.0151275302291807	0.12593804152499	0.000186							0.028022	2e-04	0.3885	1e-04								338		5				
YJR066W	YDL017W	0.0299345837061261	0.0104168544954961	0.000235							0.030199	2e-04	0.37	1e-04								197		5				
YJR066W	YDL025C	0.014323963833862	0.139884790378686	0.000210							0.033117	2e-04	0.2289	2e-04								222		5				
YJR066W	YDL028C	-0.0281190461294001	0.0150278633005805	0.000220							0.033117	2e-04	0.3282	2e-04										4				0
YJR066W	YDL047W	-0.0156591001635479	0.117291625349948	0.000189							0.029116	45.5695	0.97	23.179								929		5				1
YJR066W	YDL079C	-0.024033626085519	0.0321777369607334	0.000180						0.179598	0.03311	2e-04	0.3751	1e-04								458		6				
YJR066W	YDL101C	-0.0202361662295361	0.0603139239565034	0.000226							0.034797	2e-04	0.372	2e-04								355		5				
YJR066W	YDL108W	-0.0278817578615924	0.0157282005656299	0.000178							0.030191	2e-04	0.3565	1e-04								194		5				
YJR066W	YDL127W	0	0.481425639536617	0.000181							0.033992	2e-04	0.3771											3				
YJR066W	YDL134C	-0.00633913239762692	0.337290494039601	0.000203							0.030191	2.1928	0.5165	1.4363								891		5				
YJR066W	YDL159W	-0.00540560204433761	0.361043969116584	0.000208							0.032193	2e-04	0.3603	2e-04								342		5				
YJR066W	YDL188C	-0.0178625226248742	0.0864753839944985	0.000203							0.031216	2.1928	0.5165	2.1928								870		5				
YJR066W	YDL214C	-0.014410737019178	0.138339336796711	0.000206							0.033979	2e-04	0.1522	1e-04								223		5				
YJR066W	YDL230W	0	0.481425639536617	0.000201							0.030191	2e-04	0.1774											3				
YJR066W	YDL236W	-0.0182064960879659	0.0822336391779619	0.000177							0.033117	2e-04	0.171	1e-04										4				0
YJR066W	YDR028C	-0.0183296881314942	0.0807448380632375	0.000216							0.031224	2e-04	0.4265	2e-04										4				0
YJR066W	YDR067C	-0.0327997579275457	0.00563902602408331	0.000190							0.029124	2e-04	0.2009	2e-04										4				0
YJR066W	YDR122W	-0.0182763069613353	0.081388703741132	0.000216							0.032193	2e-04	0.2172	2e-04			199					271		6				
YJR066W	YDR195W	-0.0309359369544721	0.00843656086798947	0.000188							0.033986	2e-04	0.1794	1e-04										4				0
YJR066W	YDR247W	-0.00673797995844005	0.326988229272268	0.000223							0.033992	2e-04	0.3743	2e-04			210					276		6				
YJR066W	YDR283C	0.0534576972378912	1.26659269472828e-05	0.000242				kinase	0.590036		0.033979	2e-04	0.4167	2e-04								986		7	1	1	1	
YJR066W	YDR422C	-0.0274337629481834	0.0171679706553736	0.000215							0.034803	2e-04	0.3118	2e-04								234		5				
YJR066W	YDR436W	-0.0209503833791697	0.0539683012926367	0.000204							0.033992	2e-04	0.3892	1e-04										4				0
YJR066W	YDR466W	-0.011175882211513	0.212010583508514	0.000217							0.033986	2e-04	0.3258	2e-04								573		5				
YJR066W	YDR477W	-0.0232898839194168	0.0365966253383048	0.000210							0.033117	2e-04	0.4131	2e-04			536					925		6				
YJR066W	YDR481C	0.0284332950330494	0.0141365053864259	0.000179							0.033986	7.0385	0.615	3.2065								213		5				
YJR066W	YDR490C	-0.00852364761878281	0.280280803468982	0.000214						0.678441	0.030199	2e-04	0.4178	2e-04								787		6				
YJR066W	YDR507C	-0.0178967549694233	0.0860465268270465	0.000207							0.034797	2e-04	0.2803	2e-04								165		5				0
YJR066W	YDR523C	-0.011740567628273	0.198118530201841	0.000198							0.033117	2e-04	0.253	1e-04										4				0
YJR066W	YER027C	-0.00572676584866502	0.352937030989983	0.000211							0.034797	2e-04	0.3821	2e-04			171					390		6				
YJR066W	YER054C	-0.0135891881751456	0.155311671680647	0.000201							0.033986	2e-04	0.2642	2e-04										4				0
YJR066W	YER075C	-0.0212443780364996	0.0514930183862469	0.000206							0.032193	2e-04	0.3869	2e-04								353		5				
YJR066W	YER089C	-0.0161734380144702	0.109382186407258	0.000222							0.031216	2e-04	0.3579	1e-04										4				0
YJR066W	YER123W	-0.0347055047335239	0.00363353574808472	0.000210						-0.217601	0.031224	2e-04	0.4581	2e-04								197		6	0	0		
YJR066W	YER129W	-0.0208702209487276	0.0546505179951075	0.000210							0.035551	2e-04	0.3118	2e-04								238		5				
YJR066W	YER133W	-0.00850029507265381	0.280893475157394	0.000227							0.033986	2e-04	0.3834	1e-04								401		5				
YJR066W	YER134C	-0.0226066491395252	0.041120133731449	0.000163							0.028022	2e-04	0.1286	1e-04										4				0
YJR066W	YER139C	-0.00628952666827357	0.33856620168023	0.000189							0.025743	1e-04	0.2752	0										4				0
YJR066W	YFL029C	-0.0288481210762684	0.0130344388654565	0.000201							0.030191	2e-04	0.3882	1e-04								291		5				
YJR066W	YFL033C	-0.0245654946876692	0.0293522046540669	0.000232						8.921265	0.033986	36.4135	0.847	36.4135								970		6	1	1		1
YJR066W	YFL034C-B	-0.0101573393911576	0.237775268487257	0.000205							0.032193	2e-04	0.3346	2e-04										4				0
YJR066W	YFR014C	-0.0199094080296095	0.0634739800024088	0.000221							0.032193	2e-04	0.2852	2e-04								214		5				
YJR066W	YFR028C	0.0177315061317874	0.0881236918490011	0.000209						2.06912	0.034797	1.4294	0.501	1.4294								334		6				
YJR066W	YGL019W	-0.017281127145373	0.0938893457659728	0.000214						-0.217601	0.031216	4.6276	0.566	2.3524								391		6	0	0		
YJR066W	YGL021W	-0.0181546469742578	0.0828632673320629	0.000203							0.035551	2e-04	0.1381	2e-04								176		5				
YJR066W	YGL059W	-0.0460007506791699	0.000158449722473633	0.000220							0.032193	2e-04	0.1216	1e-04								556		5				
YJR066W	YGL083W	-0.0136869767651646	0.153180951683125	0.000217						0.715087	0.033117	2e-04	0.1572	1e-04								328		6				
YJR066W	YGL115W	-0.0051165187340451	0.368274540838439	0.000221							0.033986	2e-04	0.3433	1e-04			195					884		6				
YJR066W	YGL119W	-0.0403178362752581	0.000861158232984644	0.000201							0.030191	2e-04	0.1655	1e-04										4				0
YJR066W	YGL134W	-0.0140001761317495	0.146457427042563	0.000189							0.032193	2e-04	0.3679	1e-04										4				0
YJR066W	YGL158W	-0.0111907904047998	0.211639804957435	0.000204						1.851519	0.031224	2e-04	0.43	2e-04								282		6				
YJR066W	YGL179C	-0.0310675148171334	0.00820170961214818	0.000226							0.032193	2e-04	0.1686	1e-04								335		5				
YJR066W	YGL180W	-0.0167124798797438	0.101561471331788	0.000209						2.03061	0.033117	2e-04	0.4492	2e-04		329	583				583	989		9	1		1	
YJR066W	YGL190C	-0.0171220392660279	0.0959696044983016	0.000229						2.06912	0.033124	1.1341	0.495	1.1341							207	430		7			1	
YJR066W	YGL208W	-0.0149235306138288	0.129387912021307	0.000202							0.032193	2e-04	0.3821	2e-04			171					276		6				
YJR066W	YGR040W	-0.016554936194656	0.103814911170765	0.000201							0.030191	2e-04	0.3541	1e-04								353		5				
YJR066W	YGR052W	-0.0234174927958858	0.0358082910136031	0.000203						2.248718	0.030191	31.0265	0.833	27.0872			199					363		7			1	
YJR066W	YGR092W	-0.0305432972574658	0.00916114485156614	0.000203							0.033986	2e-04	0.3778	2e-04								196		5				
YJR066W	YGR109C	0	0.481425639536617	0.000194							0.029124	2e-04	0.3962											3				
YJR066W	YGR123C	0	0.481425639536617	0.000219							0.033117	2e-04	0.2391									153		4	0			0
YJR066W	YGR188C	-0.0163917372031759	0.106172928023027	0.000224							0.032193	2e-04	0.3553	2e-04										4				0
YJR066W	YGR262C	0.0298417045697125	0.0106260832600452	0.000206							0.029133	2e-04	0.4084	1e-04								320		5				
YJR066W	YHL007C	-0.0169641293908887	0.0980890919855455	0.000201							0.033986	2e-04	0.3774	2e-04								207		5				
YJR066W	YHR004C	-0.0126697945269242	0.176034642482295	0.000197						-0.217601	0.031216	4.2832	0.559	1.7642										5	0	0		
YJR066W	YHR030C	-0.0177458236294691	0.0879430372886547	0.000203						5.233826	0.02803	39.851	0.996	29.8655								769		6	1	1		1
YJR066W	YHR071W	-0.0140412133947021	0.145588054606289	0.000179							0.031216	2e-04	0.4125	0										4				0
YJR066W	YHR079C	0.0296101551548413	0.0111605038355705	0.000200							0.033979	2e-04	0.3423	2e-04								260		5				
YJR066W	YHR082C	-0.0113802129967903	0.206947003047276	0.000208						9.77363	0.033986	45.5965	0.921	45.5965			199					637		7	1	1	1	
YJR066W	YHR102W	0.0243473445563563	0.0304671701403194	0.000213							0.035545	2e-04	0.3346	2e-04										4				0
YJR066W	YHR135C	-0.0153523728756724	0.122174319654341	0.000198							0.031208	2e-04	0.2368	2e-04								198		5				
YJR066W	YHR205W	0.0232847585548568	0.0366284248364294	0.000223	kinase					1.136619	0.036247	45.5965	0.998	45.5965	377		377		377	465		999		11	1	1	1	
YJR066W	YIL035C	0	0.481425639536617	0.000170							0.028022	2e-04	0.4529									540		4				
YJR066W	YIL042C	0	0.481425639536617	0.000189							0.029133	2e-04	0.139									579		4				
YJR066W	YIL095W	-0.0264116690702533	0.0208880231316009	0.000212							0.031216	2e-04	0.2723	2e-04								261		5				
YJR066W	YIL106W	0.0235166246836195	0.0352005152562844	0.000188							0.028022	2e-04	0.3107	1e-04										4				0
YJR066W	YIL113W	-0.0171560366059416	0.0955239002716322	0.000182							0.029124	2e-04	0.3896	0								224		5				
YJR066W	YIL147C	0.0170188868638819	0.0973414495628919	0.000208							0.036882	4.3324	0.56	4.3324								679		5				
YJR066W	YIR026C	-0.0177905083361334	0.0873800418651961	0.000212							0.034797	2e-04	0.2587	1e-04								196		5				
YJR066W	YJL006C	0	0.481425639536617	0.000215							0.031216	2e-04	0.2262											3				
YJR066W	YJL013C	-0.0175853755589081	0.0899746835890422	0.000223							0.031216	2e-04	0.2987	2e-04										4				0
YJR066W	YJL057C	-0.00536638977806577	0.362028576641918	0.000232							0.033124	2e-04	0.151	1e-04								223		5				
YJR066W	YJL095W	-0.00647097158459882	0.333893681567711	0.000230							0.035545	2e-04	0.4045	2e-04								649		5				
YJR066W	YJL106W	-0.0265116627586226	0.0204862461377488	0.000213							0.033117	2e-04	0.3635	1e-04								163		5				0
YJR066W	YJL128C	-0.00454616697225303	0.382334739812923	0.000207							0.033986	2e-04	0.3246	2e-04								384		5				
YJR066W	YJL141C	0.00760886159458794	0.304279762039774	0.000211						2.85315	0.033992	7.2534	0.619	3.6903								675		6				
YJR066W	YJL164C	-0.0168101228893373	0.100202252191697	0.000211						4.20737	0.032193	2e-04	0.442	2e-04								749		6				
YJR066W	YJL165C	-0.015096118178716	0.126467184525429	0.000204							0.034791	2e-04	0.2868	2e-04								376		5				
YJR066W	YJL187C	-0.0203342251639704	0.0594218715371236	0.000192							0.031208	2e-04	0.3609	2e-04								540		5				
YJR066W	YJR059W	-0.0227676614378388	0.0400266592597097	0.000210							0.036247	2e-04	0.2518	2e-04			199					434		6				
YJR066W	YKL025C	-0.0132895641449268	0.161930688743155	0.000192							0.034797	2e-04	0.1987	1e-04										4				0
YJR066W	YKL048C	-0.0223247497256173	0.0430913947463787	0.000216						-0.217601	0.033117	2e-04	0.3274	1e-04								363		6	0	0		
YJR066W	YKL101W	-0.0377298385993496	0.00172678247240043	0.000229						0.179598	0.035551	2e-04	0.294	2e-04								198		6				
YJR066W	YKL116C	-0.0128636183622291	0.171566282175462	0.000233							0.033986	2e-04	0.1218	1e-04										4				0
YJR066W	YKL126W	-0.0196813234358867	0.0658137948183542	0.000199						2.747748	0.032193	8.3905	0.64	8.3905	377		377		377			910		9			1	
YJR066W	YKL139W	0.00327858897329043	0.4124515036041	0.000201							0.033986	2e-04	0.3211	1e-04								169		5				
YJR066W	YKL161C	0.00730852733190459	0.312136472114073	0.000217						2.06912	0.032185	0.6913	0.486	0.6913								396		6				
YJR066W	YKL166C	-0.0160524099019477	0.111213781020047	0.000203						1.35422	0.032193	2e-04	0.4094	1e-04								483		6				
YJR066W	YKL168C	-0.0204209040296234	0.0586370214096008	0.000212							0.033117	2e-04	0.3065	1e-04								232		5				
YJR066W	YKL171W	-0.00610186860863032	0.343379748268077	0.000227						1.851519	0.034791	28.6671	0.823	28.6671								313		6				
YJR066W	YKL190W	0	0.481425639536617	0.000190							0.031216	2e-04	0.3896									332		4				
YJR066W	YKL198C	-0.0212973256557656	0.0510519299328661	0.000231							0.032193	2e-04	0.2517	2e-04			199					228		6				
YJR066W	YKL203C	-0.00868217418986347	0.276123289565572	0.000202						3.613459	0.033992	45.5965	0.999	45.5965								961		6	1			
YJR066W	YLL010C	-0.00331840056432572	0.411531772283428	0.000212							0.031216	2e-04	0.2854	1e-04										4				0
YJR066W	YLL019C	0.0112255156631668	0.210776961576028	0.000213							0.033117	2e-04	0.1811	2e-04								227		5				
YJR066W	YLR019W	-0.0255337058824444	0.0246437999414728	0.000205							0.033986	2e-04	0.2978	2e-04								242		5				
YJR066W	YLR096W	-0.0240370082725037	0.0321588042443332	0.000225							0.032193	2e-04	0.2754	2e-04			199					336		6				
YJR066W	YLR113W	-0.0213742643399502	0.0504136640250092	0.000223						0.715087	0.036886	2e-04	0.4107	2e-04						465		911		7	1	1	1	
YJR066W	YLR210W	-0.0205576266161884	0.0574063745068447	0.000213							0.031216	2e-04	0.3641	2e-04										4				0
YJR066W	YLR226W	-0.0171645975918196	0.0954117627613369	0.000211						-0.217601	0.029133	2e-04	0.2825	0										5	0	0		0
YJR066W	YLR240W	-0.0132124591332219	0.163655626502134	0.000227						1.136619	0.032193	45.5965	0.868	21.9562								530		6				
