TF	Target	Pval	Mode	weight
YNL068C	YGR249W	0.002324602	activator	0.499115461721283
YNL068C	YHL009W-A	0.02236487	activator	0.252156143157944
YNL068C	YHL009W-B	0.02236487	activator	0.252156143157944
YNL068C	YHL023C	0.01586256	activator	0.294357089574714
YNL068C	YHL024W	8.525921e-11	activator	1.56573604373939
YNL068C	YHL028W	0.0005769867	activator	0.62500566919567
YNL068C	YHL029C	0.0005769867	activator	0.62500566919567
YNL068C	YHR001W	7.055677e-06	activator	0.952636410095022
YNL068C	YHR022C	0.01647227	activator	0.289827558149837
YNL068C	YHR023W	0.001389363	activator	0.547363570084348
YNL068C	YHR031C	0.0001604012	activator	0.729368663270263
YNL068C	YHR032W	0.0001604012	activator	0.729368663270263
YNL068C	YHR049W	0.004033498	activator	0.444775844734001
YNL068C	YHR061C	3.182445e-11	activator	1.61047222658682
YNL068C	YHR088W	0.04912979	activator	0.146005106956773
YNL068C	YHR094C	0.0104331	activator	0.343119018835373
YNL068C	YHR095W	0.0104331	activator	0.343119018835373
YNL068C	YHR103W	0.001994609	activator	0.513703921265298
YNL068C	YHR117W	0.01274422	activator	0.320175532072465
YNL068C	YHR118C	0.02803176	activator	0.22316246948743
YNL068C	YHR119W	0.02803176	activator	0.22316246948743
YNL068C	YHR123W	0.04895095	activator	0.146533424212703
YNL068C	YHR129C	0.04054802	activator	0.173308508383866
YNL068C	YHR143W	1.877654e-11	activator	1.63402720447948
YNL068C	YHR149C	0.02480667	activator	0.238984795806921
YNL068C	YHR150W	0.02480667	activator	0.238984795806921
YNL068C	YHR151C	4.131498e-26	activator	2.80125670232982
YNL068C	YHR152W	2.685267e-26	activator	2.81343034771146
YNL068C	YHR158C	0.01004263	activator	0.347425403697597
YNL068C	YHR193C	0.04066977	activator	0.172889824072935
YNL068C	YHR194W	0.04066977	activator	0.172889824072935
YNL068C	YHR199C	0.0316334	activator	0.207193553864601
YNL068C	YHR200W	0.0316334	activator	0.207193553864601
YNL068C	YIL001W	0.0239076	activator	0.243702148354649
YNL068C	YIL002C	0.0239076	activator	0.243702148354649
YNL068C	YIL011W	0.02850473	repressor	-0.22097148464401
YNL068C	YIL015W	0.0223996	activator	0.251960495533238
YNL068C	YIL075C	0.02821863	activator	0.222293163219312
YNL068C	YIL076W	0.01553253	activator	0.296871498909814
YNL068C	YIL077C	0.01553253	activator	0.296871498909814
YNL068C	YIL118W	0.001226237	activator	0.558743331388778
YNL068C	YIL119C	0.001135465	activator	0.565690796841044
YNL068C	YIL123W	2.401306e-05	activator	0.869509238968356
YNL068C	YIL130W	0.0001212429	activator	0.751020448584422
YNL068C	YIL131C	0.0001212429	activator	0.751020448584422
YNL068C	YIL158W	1.266945e-24	activator	2.70284499965041
YNL068C	YIL169C	0.002687336	activator	0.485102752495502
YNL068C	YJL013C	0.0312689	activator	0.208739019529081
YNL068C	YJL018W	0.002547581	activator	0.490286506575727
YNL068C	YJL019W	0.002547581	activator	0.490286506575727
YNL068C	YJL020C	0.002547581	activator	0.490286506575727
YNL068C	YJL021C	0.002547581	activator	0.490286506575727
YNL068C	YJL036W	0.0009737269	activator	0.579439274119329
YNL068C	YJL051W	1.394915e-22	activator	2.56237476412065
YNL068C	YJL052C-A	0.0001565	activator	0.731288845071227
YNL068C	YJL057C	0.03654669	activator	0.18767415428148
YNL068C	YJL062W-A	0.04999	activator	0.143485178313087
YNL068C	YJL064W	0.003325845	activator	0.46413911943189
YNL068C	YJL066C	0.003325845	activator	0.46413911943189
YNL068C	YJL069C	0.02697926	activator	0.22815082508764
YNL068C	YJL078C	2.266887e-05	activator	0.873533784200397
YNL068C	YJL079C	0.0003089954	activator	0.677077928672867
YNL068C	YJL092W	8.16704e-05	activator	0.780957241992814
YNL068C	YJL093C	0.0003759876	activator	0.660967742727597
YNL068C	YJL100W	0.04315887	activator	0.164544982350596
YNL068C	YJL101C	0.04315887	activator	0.164544982350596
YNL068C	YJL112W	0.01546913	activator	0.297359767718676
YNL068C	YJL117W	0.02995449	activator	0.214438864396733
YNL068C	YJL118W	0.03736568	activator	0.184632881117196
YNL068C	YJL119C	0.02995449	activator	0.214438864396733
YNL068C	YJL121C	0.03736568	activator	0.184632881117196
YNL068C	YJL137C	0.01342432	activator	0.314113412249019
YNL068C	YJL158C	5.173282e-08	activator	1.24615886548836
YNL068C	YJL164C	0.03439734	activator	0.19592973606772
YNL068C	YJL168C	0.04250911	activator	0.166684975742553
YNL068C	YJL169W	0.0269951	activator	0.228074557341188
YNL068C	YJL170C	0.0269951	activator	0.228074557341188
YNL068C	YJL174W	0.03507388	activator	0.193286611893558
YNL068C	YJL176C	0.03507388	activator	0.193286611893558
YNL068C	YJL186W	3.842481e-05	activator	0.836205403918595
YNL068C	YJL187C	6.68157e-06	activator	0.956221789205579
YNL068C	YJL189W	0.02861074	activator	0.220484558421285
YNL068C	YJL190C	0.005974341	activator	0.4040968883295
YNL068C	YJL194W	0.001255259	activator	0.556621247898381
YNL068C	YJL196C	0.001255259	activator	0.556621247898381
YNL068C	YJL201W	0.02331087	activator	0.246916131411289
YNL068C	YJL202C	0.02331087	activator	0.246916131411289
YNL068C	YJL217W	0.04213022	activator	0.167945092094732
YNL068C	YJL219W	0.03800724	activator	0.182288295294823
YNL068C	YJL221C	0.03800724	activator	0.182288295294823
YNL068C	YJR009C	0.004371778	activator	0.436576459220502
YNL068C	YJR031C	0.003181516	activator	0.468538756928809
YNL068C	YJR032W	0.0005399866	activator	0.630645733491202
YNL068C	YJR088C	0.04417936	activator	0.161235921139924
YNL068C	YJR089W	0.04417936	activator	0.161235921139924
YNL068C	YJR091C	5.406362e-26	activator	2.79363461280594
YNL068C	YJR092W	2.162212e-23	activator	2.61885658720863
YNL068C	YJR094C	0.01184956	activator	0.328591664574159
YNL068C	YJR094W-A	0.02767841	activator	0.224819506176088
YNL068C	YJR109C	3.023165e-08	activator	1.27522767667276
YNL068C	YJR110W	3.023165e-08	activator	1.27522767667276
YNL068C	YJR111C	0.02386999	activator	0.24390271205489
YNL068C	YJR112W	0.02386999	activator	0.24390271205489
YNL068C	YJR119C	0.0150555	activator	0.300588153766569
YNL068C	YJR127C	0.0004096212	activator	0.653863086126
YNL068C	YJR145C	9.139941e-05	activator	0.772502087000387
YNL068C	YJR146W	0.0004263097	activator	0.65053664286821
YNL068C	YJR147W	0.0004263097	activator	0.65053664286821
YNL068C	YJR148W	0.0004276043	activator	0.650283670318969
YNL068C	YKL001C	0.002266191	activator	0.501554857085727
YNL068C	YKL007W	0.0034609	activator	0.460174991619459
YNL068C	YKL008C	0.0034609	repressor	-0.460174991619459
YNL068C	YKL015W	0.01703829	activator	0.285749304865093
YNL068C	YKL016C	0.01703829	activator	0.285749304865093
YNL068C	YKL044W	0.02621988	activator	0.231851786787884
YNL068C	YKL051W	0.02974091	activator	0.215384534783311
YNL068C	YKL052C	0.02974091	activator	0.215384534783311
YNL068C	YKL063C	0.007650753	activator	0.377548962626584
YNL068C	YKL069W	0.00060991	activator	0.620261404835927
YNL068C	YKL096W	0.003252257	activator	0.466360388602726
YNL068C	YKL096W-A	1.235681e-06	activator	1.06314346864356
YNL068C	YKL097C	8.325697e-06	activator	0.941687895208262
YNL068C	YKL110C	0.01530349	activator	0.298643583182007
YNL068C	YKL126W	0.005672475	activator	0.409567069951035
YNL068C	YKL144C	0.0268435	activator	0.228806031209051
YNL068C	YKL157W	0.0001267073	activator	0.747635263834006
YNL068C	YKR039W	0.04192262	activator	0.168639423869334
YNL068C	YKR040C	2.095398e-16	activator	2.08987527198304
YNL068C	YKR042W	1.011419e-18	activator	2.27680299658672
YNL068C	YKR043C	0.0195009	activator	0.269250369666331
YNL068C	YKR044W	0.0195009	activator	0.269250369666331
YNL068C	YKR051W	0.04106415	activator	0.171540542919287
YNL068C	YKR054C	2.71139e-05	activator	0.860984694764134
YNL068C	YKR055W	1.248589e-08	activator	1.32204034560452
YNL068C	YKR059W	2.147245e-07	activator	1.16662541605655
YNL068C	YKR061W	0.04787224	activator	0.149753214813912
YNL068C	YKR092C	0.0003633356	activator	0.663794018392818
YNL068C	YKR093W	0.0001747451	activator	0.722665487169409
YNL068C	YLL015W	0.02907793	activator	0.218356367080905
YNL068C	YLL016W	0.007015065	activator	0.386947312619337
YNL068C	YLL025W	0.001104997	activator	0.568137137524103
YNL068C	YLL035W	0.02760508	activator	0.225165594267736
YNL068C	YLL036C	0.02760508	activator	0.225165594267736
YNL068C	YLL038C	0.02760508	activator	0.225165594267736
YNL068C	YLL049W	0.04672956	activator	0.15322793615754
YNL068C	YLL050C	0.04672956	activator	0.15322793615754
YNL068C	YLR084C	1.111032e-12	repressor	-1.75593616267536
YNL068C	YLR086W	0.008859409	activator	0.361432658951324
YNL068C	YLR089C	0.04160801	activator	0.16969698276442
YNL068C	YLR090W	0.04160801	activator	0.16969698276442
YNL068C	YLR099C	0.01217984	activator	0.32542253230438
YNL068C	YLR099W-A	0.04999	activator	0.143485178313087
YNL068C	YLR100W	0.01217984	activator	0.32542253230438
YNL068C	YLR103C	0.01130894	activator	0.333948458929425
YNL068C	YLR104W	0.01130894	activator	0.333948458929425
YNL068C	YLR105C	0.00729129	activator	0.382774870154223
YNL068C	YLR130C	0.0465617	activator	0.153744097277507
YNL068C	YLR131C	4.437135e-28	activator	2.92712846745178
YNL068C	YLR132C	0.04957482	activator	0.144697063558312
YNL068C	YLR133W	5.620117e-05	activator	0.808639249975961
YNL068C	YLR149C-A	0.04999	activator	0.143485178313087
YNL068C	YLR154C	0.01144704	activator	0.332559273925421
YNL068C	YLR189C	3.750866e-24	activator	2.67098456385378
YNL068C	YLR190W	4.470292e-25	activator	2.73312048506897
YNL068C	YLR194C	0.0212397	activator	0.258637836946177
YNL068C	YLR209C	0.003053358	activator	0.472598679389892
YNL068C	YLR210W	0.0002999975	activator	0.679484999155976
YNL068C	YLR225C	0.02170411	activator	0.255928196826903
YNL068C	YLR226W	0.02170411	activator	0.255928196826903
YNL068C	YLR254C	0.002304034	activator	0.499968037394486
YNL068C	YLR255C	0.02392229	activator	0.243623882670632
YNL068C	YLR256W	0.02392229	activator	0.243623882670632
YNL068C	YLR256W-A	0.02392229	activator	0.243623882670632
YNL068C	YLR257W	0.0007281554	activator	0.604975437626099
YNL068C	YLR266C	0.02030612	activator	0.264240142159504
YNL068C	YLR267W	0.02030612	activator	0.264240142159504
YNL068C	YLR272C	0.0001572637	activator	0.730909448823213
YNL068C	YLR273C	0.01787609	activator	0.279920428145497
YNL068C	YLR274W	0.01787609	activator	0.279920428145497
YNL068C	YLR286C	1.903961e-09	activator	1.41769842248638
YNL068C	YLR297W	0.01163071	activator	0.330734072804857
YNL068C	YLR298C	0.02839037	activator	0.221498456272602
YNL068C	YLR299W	0.02839037	activator	0.221498456272602
YNL068C	YLR300W	4.433668e-12	activator	1.69713511236661
YNL068C	YLR301W	0.04414249	activator	0.161354397385792
YNL068C	YLR353W	7.084028e-05	activator	0.791564766307751
YNL068C	YLR360W	0.02546914	activator	0.235599809507676
YNL068C	YLR390W-A	0.001126302	activator	0.566420125177932
YNL068C	YLR392C	0.0328397	activator	0.202181631947941
YNL068C	YLR399C	3.264445e-07	activator	1.14246326255245
YNL068C	YLR400W	3.388486e-06	activator	1.00017265720808
YNL068C	YLR437C	0.004861044	repressor	-0.425668074591772
YNL068C	YLR438C-A	8.165699e-06	activator	0.942975851549189
YNL068C	YLR438W	0.004861044	activator	0.425668074591772
YNL068C	YLR439W	0.0002876386	activator	0.682903118681794
YNL068C	YML006C	0.04531493	activator	0.15762535528606
YNL068C	YML034C-A	0.04999	activator	0.143485178313087
YNL068C	YML035C	9.447535e-05	activator	0.770004616479664
YNL068C	YML041C	0.03336481	activator	0.200047230883795
YNL068C	YML050W	0.005088035	activator	0.420936469159555
YNL068C	YML052W	4.038745e-15	repressor	-1.97990746677431
YNL068C	YML053C	1.058643e-14	activator	1.94298914229493
YNL068C	YML063W	2.758277e-12	activator	1.71748214921316
YNL068C	YML064C	2.392289e-13	activator	1.81938441747811
YNL068C	YML067C	0.04694082	activator	0.152580432085654
YNL068C	YML068W	0.002212315	activator	0.503855890912777
YNL068C	YML100W	0.02246262	activator	0.251606131717046
YNL068C	YML101C	0.02246262	activator	0.251606131717046
YNL068C	YML102C-A	0.02246262	activator	0.251606131717046
YNL068C	YML109W	0.008031844	activator	0.372239594646544
YNL068C	YML110C	0.008031844	activator	0.372239594646544
YNL068C	YML111W	0.03907854	activator	0.178444204318083
YNL068C	YML116W	0.0008311282	activator	0.593426676376172
YNL068C	YML124C	0.005267874	activator	0.417319376001318
YNL068C	YML125C	0.01426255	activator	0.306996429441839
YNL068C	YML127W	0.006793842	activator	0.39039484661068
YNL068C	YML128C	0.006793842	activator	0.39039484661068
YNL068C	YMR001C	7.370587e-05	activator	0.788616901129841
YNL068C	YMR002W	0.000876256	activator	0.588775971772869
YNL068C	YMR006C	0.00549437	activator	0.412917005938005
YNL068C	YMR007W	0.00549437	activator	0.412917005938005
YNL068C	YMR013W-A	0.04999	activator	0.143485178313087
YNL068C	YMR016C	0.0176368	activator	0.281561042187544
YNL068C	YMR017W	0.01334471	activator	0.314809120987582
YNL068C	YMR025W	0.04876413	activator	0.14708696494663
YNL068C	YMR031C	5.665562e-07	activator	1.1100967487933
YNL068C	YMR032W	5.127113e-07	activator	1.11600878856562
YNL068C	YMR033W	0.02157529	activator	0.256674858228218
YNL068C	YMR037C	0.03752587	activator	0.18404440525426
YNL068C	YMR052C-A	0.02321536	activator	0.247436958219514
YNL068C	YMR053C	0.02321536	activator	0.247436958219514
YNL068C	YMR054W	0.02321536	activator	0.247436958219514
YNL068C	YMR070W	0.01354621	activator	0.313055091645132
YNL068C	YMR076C	5.641492e-07	activator	1.11034925378405
YNL068C	YMR078C	0.02646397	activator	0.230652517254322
YNL068C	YMR079W	0.02646397	activator	0.230652517254322
YNL068C	YMR086W	0.0184984	activator	0.275739812725214
YNL068C	YMR105C	4.11544e-05	activator	0.831272858541252
YNL068C	YMR116C	0.03420114	activator	0.196704240399577
YNL068C	YMR117C	1.808033e-07	activator	1.17643976553177
YNL068C	YMR135C	0.003768976	activator	0.451628212672308
YNL068C	YMR136W	0.003768976	activator	0.451628212672308
YNL068C	YMR144W	3.548018e-13	activator	1.80327156006403
YNL068C	YMR145C	0.002474569	activator	0.493097725327598
YNL068C	YMR158C-A	0.04999	activator	0.143485178313087
YNL068C	YMR163C	0.004414024	activator	0.435592670314783
YNL068C	YMR166C	0.02197604	activator	0.254364258869549
YNL068C	YMR167W	0.02197604	activator	0.254364258869549
YNL068C	YMR177W	0.0117863	activator	0.329207388784632
YNL068C	YMR180C	0.01897212	activator	0.272636970860924
YNL068C	YMR183C	7.367688e-06	activator	0.949782211025639
YNL068C	YMR184W	2.497794e-05	activator	0.86674998998797
YNL068C	YMR193W	0.03781797	activator	0.182976603065484
YNL068C	YMR197C	1.044346e-14	activator	1.943514067091
YNL068C	YMR198W	7.945258e-15	activator	1.95404433656969
YNL068C	YMR199W	2.065007e-09	activator	1.41367004398066
YNL068C	YMR204C	4.097799e-05	activator	0.831582156079988
YNL068C	YMR215W	5.430566e-07	activator	1.11260739003334
YNL068C	YMR218C	0.006386243	activator	0.397015221453357
YNL068C	YMR219W	0.006386243	activator	0.397015221453357
YNL068C	YMR240C	0.02489469	activator	0.238530711279487
YNL068C	YMR241W	0.02489469	activator	0.238530711279487
YNL068C	YMR258C	0.007789265	activator	0.3755928368673
YNL068C	YMR290C	0.01776819	activator	0.280657875179778
YNL068C	YMR299C	0.00534713	activator	0.415760074165078
YNL068C	YMR304C-A	0.01283249	activator	0.319373158629892
YNL068C	YMR305C	0.01283249	activator	0.319373158629892
YNL068C	YMR306W	0.01283249	activator	0.319373158629892
YNL068C	YNL020C	0.003275772	activator	0.465645711821271
YNL068C	YNL025C	0.01977594	activator	0.267519598850014
YNL068C	YNL030W	0.02224652	activator	0.252824785291565
YNL068C	YNL040W	4.317673e-05	activator	0.8278139573603
YNL068C	YNL041C	3.49394e-05	activator	0.843009418150204
YNL068C	YNL046W	0.005828171	repressor	-0.406714265269557
YNL068C	YNL047C	0.005828171	activator	0.406714265269557
YNL068C	YNL056W	2.446503e-05	activator	0.86820390995238
YNL068C	YNL058C	2.46442e-06	activator	1.02033820935396
YNL068C	YNL066W	0.0001840974	activator	0.718566969262278
YNL068C	YNL067W	0.000252257	activator	0.693504475975344
YNL068C	YNL067W-A	0.04999	activator	0.143485178313087
YNL068C	YNL087W	0.007395312	activator	0.381239661114417
YNL068C	YNL088W	0.00846252	activator	0.366499629311416
YNL068C	YNL089C	0.00846252	activator	0.366499629311416
YNL068C	YNL091W	0.004657201	activator	0.430088092946954
YNL068C	YNL093W	0.01330626	activator	0.315146418551693
YNL068C	YNL111C	0.02253031	activator	0.251226440992469
YNL068C	YNL126W	0.04481846	activator	0.159194822048129
YNL068C	YNL132W	0.04972871	activator	0.144246926931423
YNL068C	YNL134C	0.01781256	activator	0.280354165357744
YNL068C	YNL145W	0.0007285708	activator	0.604925899903066
YNL068C	YNL160W	0.02588545	activator	0.233510165977484
YNL068C	YNL170W	5.011213e-06	activator	0.975006705992676
YNL068C	YNL172W	5.011213e-06	activator	0.975006705992676
YNL068C	YNL173C	5.011213e-06	activator	0.975006705992676
YNL068C	YNL174W	2.379241e-05	activator	0.870154979895996
YNL068C	YNL175C	0.03350253	activator	0.199492026637742
YNL068C	YNL176C	3.855786e-06	activator	0.991911688243062
YNL068C	YNL190W	0.01374527	activator	0.311344277456661
YNL068C	YNL196C	0.01509986	activator	0.300238301393609
YNL068C	YNL218W	2.784099e-05	activator	0.859120043885039
YNL068C	YNL219C	2.784099e-05	activator	0.859120043885039
YNL068C	YNL220W	0.04907388	activator	0.146170107270089
YNL068C	YNL221C	0.04907388	activator	0.146170107270089
YNL068C	YNL231C	0.017227	activator	0.284415362338713
YNL068C	YNL282W	0.03726985	activator	0.184985909141316
YNL068C	YNL283C	0.03726985	repressor	-0.184985909141316
YNL068C	YNL289W	0.01312797	activator	0.316721534404715
YNL068C	YNL327W	0.01762771	activator	0.281623738425819
YNL068C	YNL328C	0.01762771	activator	0.281623738425819
YNL068C	YNR001C	0.004551887	activator	0.43243971356123
YNL068C	YNR001W-A	0.04999	activator	0.143485178313087
YNL068C	YNR009W	0.001472164	activator	0.542047375408647
YNL068C	YNR018W	0.03551263	activator	0.191594775648773
YNL068C	YNR034W-A	0.02940472	activator	0.216884566252868
YNL068C	YNR046W	0.02741549	activator	0.22606394802755
YNL068C	YNR050C	0.01897471	activator	0.272620188547844
YNL068C	YNR074C	0.00687909	activator	0.389054764598207
YNL068C	YNR075W	0.00687909	activator	0.389054764598207
YNL068C	YOL007C	0.02105388	activator	0.259736069825223
YNL068C	YOL011W	0.04705854	activator	0.152220638046892
YNL068C	YOL012C	0.04705854	activator	0.152220638046892
YNL068C	YOL013W-B	0.04999	activator	0.143485178313087
YNL068C	YOL019W	0.03691384	activator	0.186303944736286
YNL068C	YOL023W	0.0004145073	activator	0.65287633736709
YNL068C	YOL030W	0.001983291	activator	0.514242158983828
YNL068C	YOL031C	0.009041205	activator	0.359177886355168
YNL068C	YOL034W	0.02209589	activator	0.253680154414762
YNL068C	YOL082W	0.002602151	activator	0.488232539002634
YNL068C	YOL084W	0.03100868	activator	0.20985148237196
YNL068C	YOL085C	0.03100868	activator	0.20985148237196
YNL068C	YOL086C	0.01047486	activator	0.342666816469504
YNL068C	YOL086W-A	0.04999	activator	0.143485178313087
YNL068C	YOL113W	3.238218e-06	activator	1.00306213685376
YNL068C	YOL114C	3.238218e-06	activator	1.00306213685376
YNL068C	YOR008C	0.01442601	activator	0.305650761666388
YNL068C	YOR023C	0.006289212	activator	0.398646205101488
YNL068C	YOR024W	0.006289212	activator	0.398646205101488
YNL068C	YOR025W	0.0007544781	activator	0.601886667800198
YNL068C	YOR030W	0.0394008	activator	0.177304656792316
YNL068C	YOR047C	0.01531118	activator	0.298583717292833
YNL068C	YOR051C	0.02526288	activator	0.236645734394489
YNL068C	YOR058C	3.266997e-09	activator	1.39074496191041
YNL068C	YOR073W	2.403356e-05	activator	0.869449530821275
YNL068C	YOR095C	9.612288e-05	activator	0.768698187791366
YNL068C	YOR096W	0.0004648583	activator	0.643292368385357
YNL068C	YOR137C	0.007893062	activator	0.374146934394749
YNL068C	YOR138C	0.03961506	activator	0.176551199521548
YNL068C	YOR140W	0.008166482	activator	0.370416696262282
YNL068C	YOR188W	0.004497023	activator	0.433684112136558
YNL068C	YOR216C	0.01735071	activator	0.283547647407457
YNL068C	YOR217W	0.01735071	activator	0.283547647407457
YNL068C	YOR219C	0.03302298	activator	0.201433484526744
YNL068C	YOR220W	0.03302298	activator	0.201433484526744
YNL068C	YOR230W	2.378772e-05	activator	0.870168766899168
YNL068C	YOR233W	0.009705093	activator	0.351267416511895
YNL068C	YOR236W	0.01706388	activator	0.285567677953584
YNL068C	YOR239W	0.0001390134	activator	0.740487156926245
YNL068C	YOR240W	0.0008698136	activator	0.589426230304988
YNL068C	YOR246C	3.890236e-16	activator	2.06728104471574
YNL068C	YOR247W	6.394435e-17	activator	2.13265810376818
YNL068C	YOR248W	1.822549e-14	activator	1.9219205684577
YNL068C	YOR273C	0.01703926	activator	0.285742415968264
YNL068C	YOR274W	0.01703926	activator	0.285742415968264
YNL068C	YOR297C	0.01207794	activator	0.326392260617077
YNL068C	YOR298W	0.01207794	activator	0.326392260617077
YNL068C	YOR312C	0.0006053923	activator	0.620898194886488
YNL068C	YOR313C	0.0001720226	activator	0.723897167609376
YNL068C	YOR315W	1.299013e-25	activator	2.76866293311237
YNL068C	YOR316C	0.004304726	activator	0.438155491176951
YNL068C	YOR317W	0.00763351	activator	0.377794653295543
YNL068C	YOR344C	0.002118972	activator	0.507965557874466
YNL068C	YOR369C	0.0001193572	activator	0.752221926686534
YNL068C	YOR372C	0.0001380061	activator	0.741049494049996
YNL068C	YOR373W	0.0001380061	activator	0.741049494049996
YNL068C	YOR377W	0.03797336	activator	0.182411299003744
YNL068C	YPL014W	0.01497183	activator	0.301250449234991
YNL068C	YPL015C	0.01497183	activator	0.301250449234991
YNL068C	YPL016W	0.00168869	activator	0.529337183506976
YNL068C	YPL017C	0.002134415	activator	0.507274448472797
YNL068C	YPL024W	0.0002920087	activator	0.681679114706212
YNL068C	YPL025C	0.0002920087	activator	0.681679114706212
YNL068C	YPL032C	0.01138271	activator	0.333204564384008
YNL068C	YPL048W	0.005411146	activator	0.414515540340346
YNL068C	YPL049C	0.005411146	activator	0.414515540340346
YNL068C	YPL050C	0.04358569	activator	0.163153366720808
YNL068C	YPL072W	0.0152414	activator	0.299127896457158
YNL068C	YPL075W	0.001736456	activator	0.526734509424109
YNL068C	YPL111W	0.002524942	activator	0.49115031020013
YNL068C	YPL116W	2.63481e-12	activator	1.71943521278772
YNL068C	YPL117C	3.415041e-13	activator	1.80483829351613
YNL068C	YPL135W	0.01628524	activator	0.29120151159814
YNL068C	YPL137C	0.01628524	activator	0.29120151159814
YNL068C	YPL140C	3.903363e-05	activator	0.835077157005576
YNL068C	YPL141C	8.432683e-10	activator	1.45763099760195
YNL068C	YPL142C	0.01657214	activator	0.289099357997574
YNL068C	YPL155C	1.579728e-11	activator	1.64168219082833
YNL068C	YPL163C	0.0005659461	activator	0.626652766979254
YNL068C	YPL177C	0.001343809	activator	0.550413029715808
YNL068C	YPL183C	0.01669122	activator	0.288235981282327
YNL068C	YPL192C	0.001072878	activator	0.570783907887512
YNL068C	YPL198W	0.0407949	activator	0.172460574956211
YNL068C	YPL209C	0.02458276	activator	0.240146042155323
YNL068C	YPL226W	0.002936549	activator	0.476435056670403
YNL068C	YPL227C	0.01184091	activator	0.328675688447387
YNL068C	YPL230W	0.01432987	activator	0.306440624037259
YNL068C	YPL242C	1.342974e-07	activator	1.19327434211459
YNL068C	YPR009W	0.02971986	activator	0.215478042790354
YNL068C	YPR013C	0.0147045	activator	0.303388059894228
YNL068C	YPR031W	0.04813465	activator	0.14896465907333
YNL068C	YPR033C	9.612248e-05	activator	0.768698502414313
YNL068C	YPR034W	4.727314e-05	activator	0.821253322048885
YNL068C	YPR035W	1.668567e-11	activator	1.63926108608464
YNL068C	YPR074W-A	0.04999	activator	0.143485178313087
YNL068C	YPR104C	0.001254106	activator	0.556704694697863
YNL068C	YPR110C	0.01549584	activator	0.297153854298092
YNL068C	YPR119W	5.28287e-24	activator	2.66086259179136
YNL068C	YPR120C	0.04412048	activator	0.161425161270437
YNL068C	YPR122W	0.03425313	activator	0.196498653695153
YNL068C	YPR141C	0.01621705	activator	0.291705809754188
YNL068C	YPR145W	0.03012742	activator	0.213677268695649
YNL068C	YPR148C	0.02718014	activator	0.227186366630992
YNL068C	YPR149W	1.370941e-07	activator	1.19211301072389
YNL068C	YPR156C	0.03435903	activator	0.196080679969842
YNL068C	YPR157W	0.03435903	activator	0.196080679969842
YNL068C	YPR170C	0.04340288	activator	0.16374805237169
YNL068C	YPR171W	0.04340288	activator	0.16374805237169
YNL068C	YPR184W	0.007242703	activator	0.383498567315662
YNL068C	YPR194C	0.0001031514	activator	0.763351254269066
YNL068C	YPR195C	0.001961909	activator	0.515266656043728
YNL103W	YAL004W	0.03780003	activator	0.183041990222334
YNL103W	YAL011W	0.004413022	activator	0.435615906452303
YNL103W	YAL012W	7.16234e-14	activator	1.8679849954041
YNL103W	YAL014C	0.01604719	activator	0.292969951227771
YNL103W	YAL038W	0.0225	activator	0.251396338529529
YNL103W	YAR010C	0.00680285	activator	0.390252542975963
YNL103W	YBL002W	0.002557999	activator	0.489891330958772
YNL103W	YBL003C	0.002557999	repressor	-0.489891330958772
YNL103W	YBL032W	0.00299561	activator	0.474478457767417
YNL103W	YBL033C	0.0004710512	activator	0.642180821779619
YNL103W	YBL063W	0.02266708	activator	0.250462188423192
YNL103W	YBL074C	0.01998356	activator	0.266226571381859
YNL103W	YBR009C	0.004377346	repressor	-0.436446311624789
YNL103W	YBR010W	0.004377346	repressor	-0.436446311624789
YNL103W	YBR011C	0.007222463	activator	0.383801303261437
YNL103W	YBR012W-A	0.01741753	activator	0.283081160630341
YNL103W	YBR012W-B	0.01741753	activator	0.283081160630341
YNL103W	YBR048W	0.00867	activator	0.36382540320588
YNL103W	YBR067C	0.02539369	activator	0.23598158347497
YNL103W	YBR068C	0.01776293	activator	0.28069392242997
YNL103W	YBR077C	0.001878752	activator	0.519349952289622
YNL103W	YBR078W	0.001878752	repressor	-0.519349952289622
YNL103W	YBR119W	0.01002674	activator	0.347603723934093
YNL103W	YBR133C	0.01867519	activator	0.274574021915161
YNL103W	YBR135W	0.01867519	activator	0.274574021915161
YNL103W	YBR150C	0.03247418	activator	0.203684018841256
YNL103W	YBR151W	0.03247418	activator	0.203684018841256
YNL103W	YBR158W	0.01358432	repressor	-0.312725885024572
YNL103W	YBR162C	0.01053931	repressor	-0.341971986992819
YNL103W	YBR162W-A	0.01053931	repressor	-0.341971986992819
YNL103W	YCL012W	0.01119489	activator	0.33510687847372
YNL103W	YCL014W	0.01119489	activator	0.33510687847372
YNL103W	YCL018W	0.01119489	activator	0.33510687847372
YNL103W	YCL024W	0.005022946	activator	0.422273694645236
YNL103W	YCL025C	0.005022946	activator	0.422273694645236
YNL103W	YCL030C	0.01728793	activator	0.283987330070756
YNL103W	YCR064C	0.0004682312	activator	0.642685286509043
YNL103W	YCR065W	8.396378e-05	activator	0.778881973730683
YNL103W	YDL024C	0.02778371	activator	0.224323866614963
YNL103W	YDL045W-A	0.03626564	repressor	-0.188730667754856
YNL103W	YDL058W	0.004572818	activator	0.431968493283619
YNL103W	YDL059C	0.004572818	activator	0.431968493283619
YNL103W	YDL060W	0.01128529	activator	0.334187837597894
YNL103W	YDL061C	0.01128529	activator	0.334187837597894
