KP_reg	p.value	estimate	sign	KP
YJL141C	3.62023092692744e-05	0.00798874207920671	-1	YNL201C
YJL164C	5.26785818306909e-12	0.0128548341930301	-1	YNL201C
YJL165C	6.51014921709016e-06	0.00733553898864233	-1	YNL201C
YJL187C	4.30545779295744e-09	0.0102641559507802	-1	YNL201C
YJR059W	5.79032340226971e-07	0.00921375278061726	-1	YNL201C
YJR066W	5.26399807009022e-09	0.0101279400069425	-1	YNL201C
YKL025C	1.69936622390761e-07	0.0116896036066071	-1	YNL201C
YKL048C	4.01470951728429e-09	0.00945923041030556	-1	YNL201C
YKL101W	3.42459100504638e-09	0.0102270955844418	-1	YNL201C
YKL116C	7.23550891401415e-06	0.00801298299576194	-1	YNL201C
YKL126W	7.1540872645147e-10	0.0109140944847406	-1	YNL201C
YKL139W	2.17647793930391e-05	0.00761975513008419	-1	YNL201C
YKL161C	3.97161387319208e-09	0.0107796429637862	-1	YNL201C
YKL166C	9.38630803721317e-10	0.0111317759914275	-1	YNL201C
YKL168C	4.97412800100746e-08	0.00848761608076473	-1	YNL201C
YKL171W	2.66121735172897e-06	0.00788649602821356	-1	YNL201C
YKL190W	3.21340394015023e-05	0.0075575126534995	-1	YNL201C
YKL198C	8.61730301445465e-08	0.0085455039447996	-1	YNL201C
YLL010C	5.63752517077292e-09	0.00923703612200049	-1	YNL201C
YLL019C	5.26258281838942e-11	0.0115447980648501	-1	YNL201C
YLR019W	8.91039177329957e-10	0.00997758709055144	-1	YNL201C
YLR096W	1.11762968954257e-09	0.0105984197106837	-1	YNL201C
YLR113W	5.8410942435725e-13	0.0128753185514576	-1	YNL201C
YLR133W	1.17084926459861e-06	0.00769530111726281	-1	YNL201C
YLR210W	1.13762537232841e-07	0.00943533520122043	-1	YNL201C
YLR226W	1.97183558098235e-05	0.00790087756115147	-1	YNL201C
YLR240W	2.81459465047418e-09	0.00971493606850539	-1	YNL201C
YLR248W	2.09727934756094e-11	0.0111046690622929	-1	YNL201C
YLR253W	3.40470842851344e-08	0.0106166676699739	-1	YNL201C
YLR260W	4.62372991017699e-13	0.0141696784096115	-1	YNL201C
YLR361C	4.98368853509047e-12	0.0132434590097958	-1	YNL201C
YLR362W	6.76193845019939e-10	0.0104647696807638	-1	YNL201C
YLR433C	7.1449610812129e-08	0.00838587220061949	-1	YNL201C
YML016C	1.24220145644478e-09	0.00975628074865323	-1	YNL201C
YML057W	7.88506707065646e-07	0.00792269920028386	-1	YNL201C
YMR036C	6.78134316113973e-10	0.0100413276680102	-1	YNL201C
YMR104C	1.75637010896872e-11	0.010803667651022	-1	YNL201C
YMR139W	1.65592426351489e-07	0.00920191321440143	-1	YNL201C
YMR216C	6.8577268417212e-05	0.00654959192176951	-1	YNL201C
YMR291W	1.67985618629669e-06	0.0110154274741066	-1	YNL201C
YNL020C	9.97157678267279e-07	0.00974557609540085	-1	YNL201C
YNL025C	5.28786100937036e-11	0.0103384545814552	-1	YNL201C
YNL032W	1.1897867126476e-06	0.00794254097671539	-1	YNL201C
YNL053W	2.69158491815448e-09	0.0103702299927122	-1	YNL201C
YNL056W	3.88607369343686e-09	0.00971785968534053	-1	YNL201C
YNL099C	4.37426984165697e-08	0.0087215735953873	-1	YNL201C
YNL154C	0.00128520401231106	0.00601054865156124	-1	YNL201C
YNL183C	6.43982520364455e-06	0.0076725443258494	-1	YNL201C
YNL201C	2.92852342949944e-11	0.0111085931799558	-1	YNL201C
YNL289W	2.61802763962351e-09	0.0103067235838591	-1	YNL201C
YNL298W	5.86677789457032e-09	0.0107622706459731	-1	YNL201C
YNL307C	3.98786828336455e-07	0.00862924598560263	-1	YNL201C
YNR031C	1.01631120367671e-10	0.0112324987190677	-1	YNL201C
YNR032W	8.56703602653714e-10	0.00987190372770103	-1	YNL201C
YNR047W	2.70203880302967e-09	0.0102058881253776	-1	YNL201C
YOL001W	1.4443036593459e-05	0.00707223721855205	-1	YNL201C
YOL016C	1.93329583852644e-08	0.0142618306277956	-1	YNL201C
YOL045W	2.55666904906661e-10	0.0117536311409318	-1	YNL201C
YOL100W	0.189241296937929	0.00464965007927468	-1	YNL201C
YOL113W	6.10739980210514e-08	0.00909949677134129	-1	YNL201C
YOL128C	5.56059443005706e-08	0.0139487737516238	-1	YNL201C
YOR014W	1.01292590822737e-09	0.00961417584788106	-1	YNL201C
YOR039W	9.98636203275501e-07	0.0076568612108548	-1	YNL201C
YOR061W	2.92077954016669e-08	0.00901297198444564	-1	YNL201C
YOR090C	3.08189542083799e-09	0.00932928896416865	-1	YNL201C
YOR171C	4.64752147436731e-07	0.00854463620893439	-1	YNL201C
YOR208W	5.36904967379733e-08	0.00901309067758533	-1	YNL201C
YOR231W	1.3483775300116e-08	0.009627874045686	-1	YNL201C
YOR233W	2.15231061455993e-10	0.0104322397318135	-1	YNL201C
YOR267C	4.39924171970806e-10	0.00979932286242379	-1	YNL201C
YOR351C	3.27905623265459e-10	0.0119431005539154	-1	YNL201C
YPL026C	3.71422119906409e-08	0.00991575295347162	-1	YNL201C
YPL031C	1.06242695823167e-08	0.0101397947131809	-1	YNL201C
YPL042C	5.50646657742605e-11	0.0107154997734331	-1	YNL201C
YPL109C	1.53741985421138e-06	0.00816996456485663	-1	YNL201C
YPL140C	2.77643052515964e-11	0.0109143691404675	-1	YNL201C
YPL141C	2.42031914769067e-09	0.00985364078101082	-1	YNL201C
YPL150W	1.69707457089571e-06	0.00835306033739071	-1	YNL201C
YPL179W	5.63181273948487e-07	0.00984009871370916	-1	YNL201C
YPL203W	6.10019966025765e-10	0.0103838090380497	-1	YNL201C
YPL236C	7.9229789969365e-13	0.0133652897764385	-1	YNL201C
YPL256C	5.20885320335099e-11	0.0101725512820289	-1	YNL201C
YPR054W	1.3278651076795e-07	0.00993517645866939	-1	YNL201C
YPR073C	7.9838150673657e-09	0.0117951821115458	-1	YNL201C
YPR106W	1.82599266360717e-05	0.00876810852969341	-1	YNL201C
YPR111W	1.03456603721693e-07	0.0100929226211497	-1	YNL201C
YPR119W	7.52786502245805e-11	0.0104296616776379	-1	YNL201C
YPR120C	7.90298095819306e-07	0.00784410831020019	-1	YNL201C
YAL009W	5.57436590600673e-08	0.00865466568169854	-1	YNL201C
YAL017W	2.02235103952539e-07	0.00713409581532447	-1	YNL289W
YAR018C	1.07718471387547e-06	0.00611103864401356	-1	YNL289W
YBL009W	2.44132583740204e-09	0.00731538497634775	-1	YNL289W
YBL016W	2.88816751195326e-08	0.00677770119324597	-1	YNL289W
YBL056W	1.79477230649012e-06	0.00748972043573593	-1	YNL289W
YBL088C	8.84638340606329e-09	0.00747659765799482	-1	YNL289W
YBR028C	9.1805081276541e-06	0.00559851388603468	-1	YNL289W
YBR059C	9.0944893139902e-10	0.00833957672969645	-1	YNL289W
YBR097W	3.07272797953648e-09	0.00761957673606018	-1	YNL289W
YBR125C	1.77922302687966e-08	0.00753939933574642	-1	YNL289W
YBR274W	0.00125689409598254	0.00472213791540359	-1	YNL289W
YBR276C	3.52884301678445e-05	0.00625323543187025	-1	YNL289W
YCL024W	5.8623484935331e-08	0.00677090039910346	-1	YNL289W
YCR008W	6.22067808576091e-07	0.00585563357687817	-1	YNL289W
YCR073C	0.0002151417365363	0.00551555190425565	-1	YNL289W
YCR079W	0.175664651067945	0.00358600235594462	-1	YNL289W
YCR091W	6.6023728402549e-09	0.00771288625369271	-1	YNL289W
YDL006W	2.14697175274839e-08	0.00666279517139955	-1	YNL289W
YDL025C	0.00107768528937176	0.00484260576772258	-1	YNL289W
YDL047W	3.87200947085721e-06	0.00548144074755138	-1	YNL289W
YDL079C	4.59098608037548e-08	0.00691619026634892	-1	YNL289W
YDL101C	2.94573436003939e-07	0.00599409817520217	-1	YNL289W
YDL127W	1.62278870059689e-07	0.00704785289542175	-1	YNL289W
YDL134C	4.37042994601568e-05	0.00510425325199001	-1	YNL289W
YDL159W	4.39260681352334e-07	0.00610875395697453	-1	YNL289W
YDL188C	2.85976117587831e-09	0.00780753412245853	-1	YNL289W
YDL214C	1.10547645931245e-07	0.00660765038123401	-1	YNL289W
YDL230W	5.45487501634271e-07	0.00595994457830232	-1	YNL289W
YDR028C	1.25941507839699e-08	0.00694439803210115	-1	YNL289W
YDR075W	2.25450833290982e-06	0.00561136454140604	-1	YNL289W
YDR122W	2.27809624135845e-08	0.00681218946198955	-1	YNL289W
YDR147W	3.70631320265065e-09	0.00768035138201546	-1	YNL289W
YDR247W	1.22578265473285e-08	0.00708977796699827	-1	YNL289W
YDR283C	0.000718688317011103	0.00679267602466302	-1	YNL289W
YDR436W	0.000403586792003791	0.00556026910666199	-1	YNL289W
YDR466W	5.3574869149083e-10	0.0083134206335216	-1	YNL289W
YDR477W	0.000543786404156719	0.00463409906780863	-1	YNL289W
YDR490C	5.22714765630585e-06	0.00633140946498883	-1	YNL289W
YDR507C	6.06807483852104e-09	0.00706303230023697	-1	YNL289W
YDR523C	3.35430499543464e-06	0.00709049557012467	-1	YNL289W
YER075C	4.76721376749523e-09	0.00743039430129542	-1	YNL289W
YER089C	3.38229388428787e-05	0.004839093805075	-1	YNL289W
YER123W	8.77958176394317e-10	0.00754255899829077	-1	YNL289W
YER129W	1.60199667860757e-10	0.00869025041557005	-1	YNL289W
YFL029C	1.60358033255381e-06	0.00567746494200414	-1	YNL289W
YFL033C	0.000246166603897797	0.00582430938142602	-1	YNL289W
YFR014C	0.00539198233490669	0.00606772547783771	-1	YNL289W
YFR019W	4.35373696857349e-05	0.00506810781666742	-1	YNL289W
YGL019W	1.88924560388256e-06	0.0057134831422029	-1	YNL289W
YGL021W	2.12390015257558e-10	0.00793901640720112	-1	YNL289W
YGL059W	9.03558774417296e-10	0.00845940411754311	-1	YNL289W
YGL083W	3.39545930462267e-07	0.00707149974590059	-1	YNL289W
YGL119W	1.37089998607093e-08	0.00711315776351492	-1	YNL289W
YGL124C	1.70174351272662e-07	0.00631003251300649	-1	YNL289W
YGL134W	1.7165651987025e-10	0.0115425918718027	-1	YNL289W
YGL158W	1.37419263389741e-06	0.00681035848313711	-1	YNL289W
YGL179C	3.27869335946583e-08	0.00740955949017934	-1	YNL289W
YGL180W	1.29856324840398e-08	0.00752417504314825	-1	YNL289W
YGR040W	1.6537037175315e-06	0.0062690903410406	-1	YNL289W
YGR052W	2.65063697470922e-06	0.0056559958682899	-1	YNL289W
YGR080W	2.36821562648916e-08	0.00676315259976754	-1	YNL289W
YGR092W	1.37603900024539e-09	0.00741560371256411	-1	YNL289W
YGR109C	0.000112344744886707	0.00607806091976361	-1	YNL289W
YGR123C	3.23716072809825e-08	0.0066916550249937	-1	YNL289W
YGR188C	4.6658121213052e-10	0.00777740305603988	-1	YNL289W
YGR203W	6.06197018482558e-07	0.00595550640701852	-1	YNL289W
YGR262C	0.207671635196399	0.00353090795783472	-1	YNL289W
YHL007C	1.28438322226184e-07	0.00630784567539046	-1	YNL289W
YHR004C	7.72709738590527e-09	0.00740670675547257	-1	YNL289W
YHR030C	3.02272639518826e-08	0.00677287709155546	-1	YNL289W
YHR071W	2.91389966865288e-06	0.00579305974019446	-1	YNL289W
YHR076W	5.07625199567011e-06	0.00552514843510363	-1	YNL289W
YHR079C	1.09585158723585e-08	0.010090389109932	-1	YNL289W
YHR082C	7.49137045104606e-06	0.00549708092539909	-1	YNL289W
YHR135C	6.48894997902453e-07	0.00614020447386964	-1	YNL289W
YIL035C	8.6228297390676e-08	0.006353768366414	-1	YNL289W
YIL042C	1.10733218163688e-06	0.00712859447031131	-1	YNL289W
YIL095W	7.67776280970144e-07	0.00620684382374315	-1	YNL289W
YIL113W	4.19600192199496e-06	0.0056242448035373	-1	YNL289W
YIR026C	1.61718424598459e-07	0.00636684427952815	-1	YNL289W
YJL057C	0.000802411655587094	0.00458861042351269	-1	YNL289W
YJL095W	0.000158836190626344	0.00490466755171481	-1	YNL289W
YJL106W	3.93188315678806e-06	0.00577289529787917	-1	YNL289W
YJL128C	8.15568532144817e-06	0.00558378190349556	-1	YNL289W
YJL141C	0.000466643165302663	0.00494956964792235	-1	YNL289W
YJL164C	6.64463780233121e-07	0.00670364529282318	-1	YNL289W
YJL165C	5.39660616307677e-07	0.00628696520747062	-1	YNL289W
YJL187C	2.37590241068076e-06	0.00613601147304428	-1	YNL289W
YJR059W	9.09661407441916e-06	0.006110971215706	-1	YNL289W
YJR066W	6.01985469826904e-05	0.00504383881768745	-1	YNL289W
YKL025C	0.00230722103778546	0.00467574591626282	-1	YNL289W
YKL048C	4.69254103707805e-07	0.00609625517040017	-1	YNL289W
YKL101W	2.50801867913376e-07	0.00668512027263671	-1	YNL289W
YKL116C	3.09976359742184e-05	0.0056545917582196	-1	YNL289W
YKL126W	1.38300678339778e-05	0.00560254402439658	-1	YNL289W
YKL139W	4.06918061865904e-05	0.00559208651535765	-1	YNL289W
YKL161C	3.94513322935811e-07	0.00691399498886595	-1	YNL289W
YKL166C	9.46780398062623e-09	0.00787410938645856	-1	YNL289W
YKL168C	1.28336586659718e-07	0.00627505115186636	-1	YNL289W
YKL171W	5.84016731637404e-06	0.00575457551108559	-1	YNL289W
YKL190W	1.10761483974267e-05	0.00606761009709199	-1	YNL289W
YKL198C	6.76778180914067e-08	0.00659343702212954	-1	YNL289W
YLL010C	1.18056943102006e-07	0.00636425209324841	-1	YNL289W
YLL019C	4.83149182287215e-12	0.00922351872773675	-1	YNL289W
YLR019W	2.81653699407704e-09	0.00740507616554581	-1	YNL289W
YLR096W	6.13460645989863e-08	0.00701814644983706	-1	YNL289W
YLR113W	9.01708400231943e-10	0.00817235663595141	-1	YNL289W
YLR133W	1.53317100965664e-05	0.00515285643275921	-1	YNL289W
YLR210W	1.96629212743322e-07	0.00704275703907593	-1	YNL289W
YLR226W	2.11235732220867e-05	0.00606444004835129	-1	YNL289W
YLR240W	1.55913800905936e-09	0.00752622561570433	-1	YNL289W
YLR248W	5.18406499107542e-11	0.00827626306134136	-1	YNL289W
YLR253W	1.70123692465045e-08	0.00826150020299987	-1	YNL289W
YLR260W	3.36853497276082e-08	0.00792899377064998	-1	YNL289W
YLR361C	5.47013711148306e-13	0.0105121894304864	-1	YNL289W
YLR362W	0.000173686806821574	0.00453835070757819	-1	YNL289W
YLR433C	2.54087476862353e-07	0.00613349779526046	-1	YNL289W
YML016C	2.72715085385577e-08	0.00674818912938467	-1	YNL289W
YML057W	9.30174180272354e-07	0.00602096100030697	-1	YNL289W
YMR036C	8.22372238757332e-08	0.00656662825018443	-1	YNL289W
YMR104C	7.96312963018926e-08	0.00640608841437352	-1	YNL289W
YMR139W	3.13258346083312e-05	0.00542031298982048	-1	YNL289W
YMR216C	1.67713047126404e-05	0.00542335459022615	-1	YNL289W
YMR291W	1.1571906244112e-08	0.010312218564424	-1	YNL289W
YNL020C	3.7381583277631e-06	0.0069363769588131	-1	YNL289W
YNL025C	1.41439523685395e-09	0.00723731708194587	-1	YNL289W
YNL032W	2.67585060065437e-07	0.00645658575528578	-1	YNL289W
YNL053W	3.52179298081185e-08	0.00731223183184182	-1	YNL289W
YNL056W	2.69193955022691e-09	0.00747744433333196	-1	YNL289W
YNL099C	4.12590792322054e-09	0.00720581731264656	-1	YNL289W
YNL154C	0.00506628167174536	0.00379399439448091	-1	YNL289W
YNL183C	7.97030761635513e-07	0.00649820585077914	-1	YNL289W
YNL201C	4.04641572161908e-10	0.00786488509559646	-1	YNL289W
YNL289W	3.54145685693594e-11	0.00884615896389301	-1	YNL289W
YNL298W	8.57317749339616e-06	0.00598181735199719	-1	YNL289W
YNL307C	2.27487974279976e-06	0.00609189624336737	-1	YNL289W
YNR031C	1.51155648162741e-06	0.00611393761277721	-1	YNL289W
YNR032W	5.66384020533437e-07	0.00598391479126585	-1	YNL289W
YNR047W	8.07877458182315e-05	0.0048521765650945	-1	YNL289W
YOL001W	9.15978410126237e-07	0.00624482273736423	-1	YNL289W
YOL016C	1.25369341522747e-07	0.00986743256134522	-1	YNL289W
YOL045W	2.55427433937432e-05	0.00557356935437162	-1	YNL289W
YOL100W	0.207000362360731	0.00354108066656065	-1	YNL289W
YOL113W	2.18093769961025e-09	0.00776634238107448	-1	YNL289W
YOL128C	1.5387334890727e-07	0.010060366336931	-1	YNL289W
YOR014W	7.41398299366838e-08	0.00637541764657207	-1	YNL289W
YOR039W	2.33116673219722e-06	0.00563428459759714	-1	YNL289W
YOR061W	3.07779447109113e-06	0.00567347489763794	-1	YNL289W
YOR090C	5.36593890527562e-08	0.00647867576739938	-1	YNL289W
YOR171C	7.76274008355736e-08	0.0070055105410404	-1	YNL289W
YOR208W	1.17804596828486e-10	0.00825969801466544	-1	YNL289W
YOR231W	9.67935536187921e-10	0.00795903751185342	-1	YNL289W
YOR233W	2.56039565712239e-08	0.00683423996434215	-1	YNL289W
YOR267C	3.70596410973555e-07	0.00598835814219074	-1	YNL289W
YOR351C	3.07000186872632e-06	0.00647517951010929	-1	YNL289W
YPL026C	3.29709970036151e-07	0.00696819984785147	-1	YNL289W
YPL031C	3.09552923187713e-08	0.00749700040307653	-1	YNL289W
YPL042C	6.76334527735131e-09	0.00712880920831304	-1	YNL289W
YPL109C	1.00374617009841e-07	0.00697553912091975	-1	YNL289W
YPL140C	1.77463570427671e-09	0.00741004256118071	-1	YNL289W
YPL141C	2.83786496775889e-05	0.00507459554422995	-1	YNL289W
YPL150W	5.01714194111426e-05	0.00525896623436111	-1	YNL289W
YPL179W	8.71189829450823e-07	0.00727421796596709	-1	YNL289W
YPL203W	6.74875087539202e-09	0.00733030285606304	-1	YNL289W
YPL236C	4.94946974338974e-08	0.00736269418388988	-1	YNL289W
YPL256C	1.58350401539551e-08	0.00659181829595858	-1	YNL289W
YPR054W	3.6000765367007e-05	0.00562545458853939	-1	YNL289W
YPR073C	3.51348776682015e-13	0.0115156174220651	-1	YNL289W
YPR106W	3.49027519667352e-05	0.00640531483834059	-1	YNL289W
YPR111W	1.22542495394839e-07	0.00754543465603408	-1	YNL289W
YPR119W	2.45913214493446e-07	0.00616416191553922	-1	YNL289W
YPR120C	1.21686098449697e-07	0.00645370191731024	-1	YNL289W
YAL009W	1.71989731470874e-08	0.00689162184608978	-1	YNL289W
YAL017W	6.04096250146759e-08	0.00797878033996238	1	YNL298W
YAR018C	1.23094853849019e-10	0.00884296083642455	1	YNL298W
YBL009W	1.26691604522461e-09	0.00787298312185799	1	YNL298W
YBL016W	5.7761635963174e-12	0.00910447258991661	1	YNL298W
YBL056W	2.85574465332234e-09	0.0105469670579346	1	YNL298W
YBL088C	8.66860790929725e-08	0.00735938945173169	1	YNL298W
YBR028C	6.59161830395567e-08	0.00737148801002792	-1	YNL298W
YBR059C	1.36948976243542e-09	0.00880259494826711	1	YNL298W
YBR097W	4.09039630063872e-11	0.0090714419213372	1	YNL298W
YBR125C	3.26763374914857e-09	0.00843536888138505	1	YNL298W
YBR274W	7.40197538780491e-08	0.00915940117902385	1	YNL298W
YBR276C	2.08773331533356e-09	0.00990283121655336	1	YNL298W
YCL024W	1.27872258560142e-09	0.00809588613668458	1	YNL298W
YCR008W	3.64268541763973e-11	0.00835357314608423	1	YNL298W
YCR073C	3.27814186593655e-07	0.00862848831616414	1	YNL298W
YCR079W	0.000367617808335685	0.0156320703777565	-1	YNL298W
YCR091W	9.43161261720404e-08	0.00738613577946055	1	YNL298W
YDL006W	5.71123377081395e-12	0.00873134064367824	1	YNL298W
YDL025C	4.46542083189186e-07	0.00842223682494938	-1	YNL298W
YDL047W	7.17869954502686e-10	0.00786653357624397	-1	YNL298W
YDL079C	3.86837316808486e-09	0.00785924741211518	1	YNL298W
YDL101C	3.9898566617367e-12	0.00876247877030651	-1	YNL298W
YDL127W	4.55038189943272e-09	0.00846721605977335	1	YNL298W
YDL134C	4.15122102464151e-08	0.0074540091793564	1	YNL298W
YDL159W	1.13562750888038e-10	0.00841682091840055	1	YNL298W
YDL188C	2.7479901854108e-09	0.00824202704737768	1	YNL298W
YDL214C	8.9461923201322e-10	0.008182183421401	1	YNL298W
YDL230W	3.9234963183173e-10	0.00797105625244238	1	YNL298W
YDR028C	9.45598151430058e-10	0.00780496493415761	1	YNL298W
YDR075W	1.70105234283546e-12	0.00913438925955862	-1	YNL298W
YDR122W	4.21814471481439e-11	0.00863395193185875	1	YNL298W
YDR147W	5.35724333957539e-08	0.00747956742653447	1	YNL298W
YDR247W	1.06190162273173e-10	0.00864192643691645	1	YNL298W
YDR283C	9.22634622402173e-08	0.0129994097811048	-1	YNL298W
YDR436W	1.00490773605675e-06	0.00858327735138004	-1	YNL298W
YDR466W	1.75941278227786e-08	0.0078675540955447	1	YNL298W
YDR477W	5.23040189151746e-08	0.00824232405146758	1	YNL298W
YDR490C	1.17857113839295e-09	0.00925033674048048	-1	YNL298W
YDR507C	1.24046413495707e-10	0.00827811771835524	1	YNL298W
YDR523C	8.95996635556769e-10	0.0105141647267452	1	YNL298W
YER075C	4.96791418914365e-09	0.00781228568176575	1	YNL298W
YER089C	3.06058093599796e-10	0.00809423687932625	-1	YNL298W
YER123W	1.79059655522989e-10	0.00826364870454062	1	YNL298W
YER129W	5.55069551494508e-09	0.00825355512751388	1	YNL298W
YFL029C	9.48402573143263e-11	0.00826420182548476	1	YNL298W
YFL033C	8.69772889025854e-08	0.00957930887227969	-1	YNL298W
YFR014C	2.5951934439117e-08	0.0149909865719956	1	YNL298W
YFR019W	8.48445964650071e-09	0.00782826371717431	1	YNL298W
YGL019W	3.85373058271544e-10	0.00802569526193735	1	YNL298W
YGL021W	2.63617609233785e-10	0.00835936477473804	1	YNL298W
YGL059W	3.90527142638548e-08	0.00794064398470668	1	YNL298W
YGL083W	1.20733004030901e-08	0.00854607309023784	1	YNL298W
YGL119W	1.36429013528637e-10	0.00861179863888288	1	YNL298W
YGL124C	8.81370831109856e-11	0.00834621151802373	1	YNL298W
YGL134W	1.60146234208249e-06	0.00880854006238538	1	YNL298W
YGL158W	1.20404197482931e-08	0.00879915198451362	1	YNL298W
YGL179C	1.99813037067052e-09	0.00857732829994806	1	YNL298W
YGL180W	8.05389583421542e-11	0.00930719268202853	1	YNL298W
YGR040W	1.48844282760873e-10	0.00916811156022496	1	YNL298W
YGR052W	4.28872819599619e-09	0.00756925539753511	-1	YNL298W
YGR080W	6.7916574828696e-11	0.00842372730820441	1	YNL298W
YGR092W	1.07495544063745e-07	0.00676229590365144	1	YNL298W
YGR109C	1.78455602451887e-09	0.0107631515550943	-1	YNL298W
YGR123C	9.0051942777558e-12	0.00884504204762384	-1	YNL298W
YGR188C	1.24845446535779e-08	0.00739091491549066	1	YNL298W
YGR203W	1.75181169460447e-09	0.00771659221728946	1	YNL298W
YGR262C	0.000229724235480727	0.0185016748330263	-1	YNL298W
YHL007C	1.22636401805114e-11	0.00870717098427333	-1	YNL298W
YHR004C	1.43861142223741e-08	0.00764461095693258	1	YNL298W
YHR030C	9.8934260278885e-12	0.00898743231917876	1	YNL298W
YHR071W	9.04518672910214e-09	0.00767747443229657	1	YNL298W
YHR076W	5.51031311974514e-12	0.00921141582832392	-1	YNL298W
YHR079C	3.69517378288475e-08	0.0104511019630664	-1	YNL298W
YHR082C	3.36574346203711e-08	0.00724042035409132	1	YNL298W
YHR135C	4.7545574393311e-10	0.00829169361366487	1	YNL298W
YIL035C	2.50127257450321e-12	0.00888823072307225	1	YNL298W
YIL042C	6.76254683806924e-09	0.009200890238629	1	YNL298W
YIL095W	4.77126151572048e-09	0.00784542304141956	1	YNL298W
YIL113W	3.63814370729337e-11	0.00890111736791736	1	YNL298W
YIR026C	8.3811816392419e-10	0.00790465880818322	1	YNL298W
YJL057C	1.33776953404009e-10	0.0102632617486417	1	YNL298W
YJL095W	3.60806434832493e-09	0.0086648107476403	1	YNL298W
YJL106W	8.39623763134321e-10	0.00841306128028625	-1	YNL298W
YJL128C	1.20136876722794e-10	0.00887803767851078	1	YNL298W
YJL141C	7.59834163889189e-10	0.0101135464990704	1	YNL298W
YJL164C	1.10889476217978e-08	0.00836773662665849	-1	YNL298W
YJL165C	1.69542240958599e-08	0.00748705807844632	1	YNL298W
YJL187C	1.1645133232615e-09	0.00862710455201721	1	YNL298W
YJR059W	5.17540787095669e-08	0.00806051497862211	1	YNL298W
YJR066W	4.37845989827516e-10	0.00874223659128653	1	YNL298W
YKL025C	1.41121524900284e-13	0.0141041235669033	-1	YNL298W
YKL048C	1.34069970429741e-09	0.00782803553633667	-1	YNL298W
YKL101W	6.50464357747946e-10	0.00867197471188959	1	YNL298W
YKL116C	1.76714874433869e-07	0.0077195707449391	1	YNL298W
YKL126W	4.13393957277434e-09	0.00828013347746199	1	YNL298W
YKL139W	1.04683585346167e-06	0.00718992914075223	-1	YNL298W
YKL161C	4.36919632369514e-09	0.00866019583465203	1	YNL298W
YKL166C	4.02729099554883e-08	0.00797000336020782	1	YNL298W
YKL168C	1.55245775440785e-11	0.00856150882281084	1	YNL298W
YKL171W	1.01588248711969e-07	0.00727786229416917	-1	YNL298W
YKL190W	5.95097198660242e-07	0.00740884420781878	1	YNL298W
YKL198C	1.10463596922579e-09	0.00789482078677788	1	YNL298W
YLL010C	3.96791802875961e-11	0.00845702167268359	1	YNL298W
YLL019C	8.47711251191909e-09	0.00797445983725941	1	YNL298W
YLR019W	2.61846258915955e-13	0.00978708731084264	1	YNL298W
YLR096W	7.20362566115087e-10	0.00864070335201571	-1	YNL298W
YLR113W	3.20116516048794e-10	0.00896122339520074	1	YNL298W
YLR133W	1.55520119339126e-09	0.00783479001518884	-1	YNL298W
YLR210W	6.37901920003441e-08	0.00783219921152038	1	YNL298W
YLR226W	1.39522546882364e-07	0.00819060944327058	-1	YNL298W
YLR240W	1.94586424996837e-08	0.0073384955324705	-1	YNL298W
YLR248W	8.00069075858806e-11	0.00866857434765502	1	YNL298W
YLR253W	8.46630903831407e-09	0.00900801698036099	1	YNL298W
YLR260W	2.49777630146021e-11	0.0104872465933666	-1	YNL298W
YLR361C	9.72393106315446e-09	0.00860408950308525	1	YNL298W
YLR362W	2.08172408857698e-10	0.00864363167820626	1	YNL298W
YLR433C	3.56949894143735e-11	0.00846985450878526	-1	YNL298W
YML016C	1.04946605452935e-11	0.00882427814272322	1	YNL298W
YML057W	4.51384638694013e-09	0.00770459532198475	-1	YNL298W
YMR036C	4.58812558673261e-11	0.00864126181144365	1	YNL298W
YMR104C	4.53158073406188e-13	0.00930664855121926	-1	YNL298W
YMR139W	2.16256625455967e-08	0.0079378531408099	1	YNL298W
YMR216C	3.99898362808744e-09	0.00814652960147848	1	YNL298W
YMR291W	5.76389404048094e-06	0.00826408989360313	-1	YNL298W
YNL020C	5.11417967168061e-10	0.0103377702437613	1	YNL298W
YNL025C	1.75320772606029e-12	0.00893222052844121	1	YNL298W
YNL032W	2.26418373773896e-08	0.00744227535982255	-1	YNL298W
YNL053W	2.61083841836308e-07	0.00713240404047219	1	YNL298W
YNL056W	7.62020211180736e-10	0.00820412435058558	1	YNL298W
YNL099C	4.18238479807392e-10	0.00810844901245132	1	YNL298W
YNL154C	2.84721019490586e-05	0.00642591668784846	1	YNL298W
YNL183C	9.85434193973082e-08	0.00744266764164654	1	YNL298W
YNL201C	1.06105191743508e-09	0.00809146983271601	1	YNL298W
YNL289W	2.22755729783823e-11	0.00942047566545724	1	YNL298W
YNL298W	1.71638245385187e-11	0.0101869918923501	1	YNL298W
YNL307C	8.65969491798528e-09	0.00793012094792806	1	YNL298W
YNR031C	1.7590545796328e-10	0.0088012141480749	1	YNL298W
YNR032W	4.58320497596873e-11	0.00852121877531865	-1	YNL298W
YNR047W	1.08824009708268e-09	0.00830870405927519	1	YNL298W
YOL001W	1.83598535202594e-08	0.00756553447762448	1	YNL298W
YOL016C	3.90929068324566e-07	0.0100844662452528	1	YNL298W
YOL045W	6.55930716872968e-09	0.0084805894608327	1	YNL298W
