KP	Target	p
YNL099C	YNL027W	0.860314405308133
YNL099C	YNL068C	0.000545861626820019
YNL099C	YNL139C	0.702380481400155
YNL099C	YNL167C	0.0136523981187074
YNL099C	YNL199C	0.10376853252872
YNL099C	YNL216W	0.000177644022322327
YNL099C	YNL257C	0.996188026131808
YNL099C	YNL309W	0.978229148591817
YNL099C	YNL314W	0.0642272774828391
YNL099C	YNR063W	0.998079452735694
YNL099C	YOL028C	0.173662282501602
YNL099C	YOL067C	0.989908589366767
YNL099C	YOL089C	0.697098157035076
YNL099C	YOL108C	2.34017829947996e-08
YNL099C	YOL116W	0.0338862665487407
YNL099C	YOR028C	3.68450097287126e-05
YNL099C	YOR032C	0.141578457637161
YNL099C	YOR038C	0.149196338089632
YNL099C	YOR113W	0.00432776377442017
YNL099C	YOR140W	0.941699697201267
YNL099C	YOR162C	0.990186744970333
YNL099C	YOR229W	0.956953879284017
YNL099C	YOR230W	0.991449271392507
YNL099C	YOR337W	0.0214703615648761
YNL099C	YOR344C	0.445039142363259
YNL099C	YOR358W	0.00270117013009541
YNL099C	YOR363C	0.616011191139415
YNL099C	YOR380W	0.990537353891042
YNL099C	YPL038W	0.00816944763413556
YNL099C	YPL049C	0.938447418119019
YNL099C	YPL075W	0.728412009401636
YNL099C	YPL089C	0.594683715034876
YNL099C	YPL133C	7.97368724685464e-09
YNL099C	YPL139C	0.998996160710163
YNL099C	YPL177C	0.00241664952504185
YNL099C	YPL202C	0.575391324162685
YNL099C	YPL230W	0.36467548274525
YNL099C	YPL248C	0.996583266917443
YNL099C	YPR008W	0.509931982952127
YNL099C	YPR009W	0.826586424139605
YNL099C	YPR022C	0.954677322332979
YNL099C	YPR065W	0.00158736306946637
YNL099C	YPR196W	0.802159847058281
YNL099C	YPR199C	0.710121291629644
YNL154C	YAL051W	0.589356910593119
YNL154C	YBL005W	0.279490014602609
YNL154C	YBL008W	0.504029211098037
YNL154C	YBL021C	0.0369813027310929
YNL154C	YBL054W	0.396939380497808
YNL154C	YBL103C	0.909926896342579
YNL154C	YBR033W	0.76251495860573
YNL154C	YBR049C	0.000266963434581718
YNL154C	YBR083W	0.999864122047159
YNL154C	YBR112C	0.957948974739225
YNL154C	YBR150C	0.439006158832614
YNL154C	YBR182C	0.63152055561088
YNL154C	YBR239C	0.899831329313169
YNL154C	YBR240C	0.717029041201972
YNL154C	YBR297W	0.91797851797555
YNL154C	YCL055W	0.977616334389215
YNL154C	YCR065W	0.347526880857869
YNL154C	YCR084C	0.814516865049666
YNL154C	YCR106W	0.0147755839519591
YNL154C	YDL020C	0.595537612683599
YNL154C	YDL048C	0.681133317775033
YNL154C	YDL056W	0.209392167795615
YNL154C	YDL106C	0.352490739836922
YNL154C	YDL170W	0.918772049844416
YNL154C	YDR009W	0.411948890618379
YNL154C	YDR026C	0.0222747202162607
YNL154C	YDR034C	0.32079185540484
YNL154C	YDR043C	0.0267226005323604
YNL154C	YDR049W	0.115405630546367
YNL154C	YDR123C	0.0550426772503337
YNL154C	YDR146C	0.975420889765277
YNL154C	YDR174W	0.927263486831546
YNL154C	YDR207C	0.490921039036347
YNL154C	YDR213W	0.0974892080555666
YNL154C	YDR216W	0.992186893942466
YNL154C	YDR253C	0.182499725858604
YNL154C	YDR259C	0.00713469463925743
YNL154C	YDR266C	0.161187232905746
YNL154C	YDR277C	0.0614926116096172
YNL154C	YDR310C	0.998611561802425
YNL154C	YDR421W	0.703531012158544
YNL154C	YDR423C	0.672266730761037
YNL154C	YDR451C	0.409980245003249
YNL154C	YDR463W	0.961971974163129
YNL154C	YDR501W	0.178297211688184
YNL154C	YDR520C	0.79318919786337
YNL154C	YEL009C	0.342772400274909
YNL154C	YER028C	0.999823729564104
YNL154C	YER040W	0.735585669945144
YNL154C	YER045C	0.301846440143874
YNL154C	YER051W	0.351931203704072
YNL154C	YER068W	0.531481706437491
YNL154C	YER088C	0.0157627351752186
YNL154C	YER109C	0.000600744085944022
YNL154C	YER111C	0.00727861398144864
YNL154C	YER130C	0.12095311951355
YNL154C	YER161C	0.968761580774871
YNL154C	YER169W	0.571823055363656
YNL154C	YER184C	0.978240196505567
YNL154C	YFL021W	0.996297012724241
YNL154C	YFL031W	0.990150998356146
YNL154C	YFL044C	0.5613548895909
YNL154C	YFL052W	0.747071677384085
YNL154C	YFR034C	0.462058050025596
YNL154C	YGL013C	0.751243868132081
YNL154C	YGL035C	0.607216526852224
YNL154C	YGL071W	0.128639163256337
YNL154C	YGL073W	0.00704260630481141
YNL154C	YGL096W	0.456036554289595
YNL154C	YGL131C	0.917978461259188
YNL154C	YGL162W	0.0652318044932818
YNL154C	YGL166W	0.0769657790370847
YNL154C	YGL181W	0.3311777163556
YNL154C	YGL192W	0.949828199462605
YNL154C	YGL197W	0.405388805164358
YNL154C	YGL209W	0.495617248029871
YNL154C	YGL237C	0.963230542651992
YNL154C	YGL252C	0.824893644368027
YNL154C	YGL254W	0.384533380799087
YNL154C	YGR044C	0.0563246769268949
YNL154C	YGR067C	0.801862345065257
YNL154C	YGR089W	0.36066310704368
YNL154C	YGR097W	0.973197570997048
YNL154C	YGR249W	0.0318119841450602
YNL154C	YGR288W	0.96137704809276
YNL154C	YHL009C	0.359996779263149
YNL154C	YHL020C	0.924105611512144
YNL154C	YHL027W	0.259794736271282
YNL154C	YHR006W	0.987403135873768
YNL154C	YHR084W	0.982918348295979
YNL154C	YHR124W	0.0827874269922212
YNL154C	YHR178W	0.641961792611912
YNL154C	YHR206W	0.00582389368731076
YNL154C	YIL036W	0.717713147205028
YNL154C	YIL101C	0.993581495039878
YNL154C	YIL119C	0.949248250443301
YNL154C	YIL122W	0.174015865221964
YNL154C	YIL128W	0.997717884790015
YNL154C	YIL131C	0.684616542394325
YNL154C	YIR017C	0.946599639219899
YNL154C	YIR018W	0.284818071757545
YNL154C	YIR023W	0.0759498126815129
YNL154C	YIR033W	0.067898388126774
YNL154C	YJL056C	0.990546432932112
YNL154C	YJL089W	0.688046854025366
YNL154C	YJL103C	0.42771992878181
YNL154C	YJL110C	0.963506842993103
YNL154C	YJL127C	0.434324332983959
YNL154C	YJL206C	0.762531507008547
YNL154C	YJR060W	0.278328467022339
YNL154C	YJR094C	0.246179522836973
YNL154C	YJR127C	0.647654302706324
YNL154C	YJR140C	0.845928539107177
YNL154C	YJR147W	0.657080765269145
YNL154C	YKL005C	0.457069129494086
YNL154C	YKL015W	0.714100122105428
YNL154C	YKL020C	0.922437873994506
YNL154C	YKL032C	0.517611450196631
YNL154C	YKL038W	0.316190286737676
YNL154C	YKL043W	0.208977584894356
YNL154C	YKL062W	0.986483688466634
YNL154C	YKL072W	0.630792382841977
YNL154C	YKL109W	0.406761208861749
YNL154C	YKL112W	0.000277613409532653
YNL154C	YKL185W	0.0987827551017751
YNL154C	YKL222C	0.658374418431409
YNL154C	YKR034W	0.942929887484249
YNL154C	YKR064W	0.922196494719478
YNL154C	YKR099W	0.392310383310378
YNL154C	YLR013W	0.999929468799502
YNL154C	YLR014C	0.136372916189258
YNL154C	YLR098C	0.750835516706616
YNL154C	YLR131C	0.0206848046969604
YNL154C	YLR176C	0.891743053861338
YNL154C	YLR182W	0.0671982805974917
YNL154C	YLR183C	0.0043401820041204
YNL154C	YLR228C	0.872741832091759
YNL154C	YLR256W	0.323433244702032
YNL154C	YLR266C	0.832134491240232
YNL154C	YLR278C	0.796714302861786
YNL154C	YLR403W	0.0371899298790572
YNL154C	YLR451W	0.242161779035234
YNL154C	YML007W	0.0559769305210336
YNL154C	YML027W	0.688871301169179
YNL154C	YML051W	0.042112650969179
YNL154C	YML076C	0.973004682343039
YNL154C	YML081W	0.84571410095025
YNL154C	YML099C	0.932737445165664
YNL154C	YML113W	0.999999650346285
YNL154C	YMR016C	0.131851089968253
YNL154C	YMR019W	0.225520905028292
YNL154C	YMR021C	0.645568210764826
YNL154C	YMR037C	0.261574679334033
YNL154C	YMR042W	0.48250237876846
YNL154C	YMR043W	0.522609415578013
YNL154C	YMR053C	0.575971427793114
YNL154C	YMR070W	0.573875588439018
YNL154C	YMR075W	0.748732276887394
YNL154C	YMR164C	0.798577388531724
YNL154C	YMR172W	0.121945078095452
YNL154C	YMR182C	0.991362903355126
YNL154C	YMR280C	0.189846621842599
YNL154C	YNL027W	0.99787414424607
YNL154C	YNL068C	0.0607410197303435
YNL154C	YNL139C	0.927371771203389
YNL154C	YNL167C	0.0997218959924772
YNL154C	YNL199C	0.480265849888472
YNL154C	YNL216W	0.0552391245995776
YNL154C	YNL257C	0.831862442568553
YNL154C	YNL309W	0.458109252769597
YNL154C	YNL314W	0.85413048418775
YNL154C	YNR063W	0.726705156182556
YNL154C	YOL028C	0.169515180826471
YNL154C	YOL067C	0.879545616809726
YNL154C	YOL089C	0.985719855703386
YNL154C	YOL108C	3.42363836383266e-07
YNL154C	YOL116W	0.643775180216306
YNL154C	YOR028C	0.00840351492032957
YNL154C	YOR032C	0.701521572222073
YNL154C	YOR038C	0.978442629153918
YNL154C	YOR113W	0.0115976129619072
YNL154C	YOR140W	0.28881991081983
YNL154C	YOR162C	0.712111796795784
YNL154C	YOR229W	0.988635920930684
YNL154C	YOR230W	0.978700888826585
YNL154C	YOR337W	0.0815482397375222
YNL154C	YOR344C	0.218851548387414
YNL154C	YOR358W	0.178436450769817
YNL154C	YOR363C	0.244564179299781
YNL154C	YOR380W	0.605657125113868
YNL154C	YPL038W	0.831768134667845
YNL154C	YPL049C	0.999025899549879
YNL154C	YPL075W	0.999755312804026
YNL154C	YPL089C	0.84547936147482
YNL154C	YPL133C	1.47163640198414e-06
YNL154C	YPL139C	0.937510924334853
YNL154C	YPL177C	0.602225264096843
YNL154C	YPL202C	0.350718335070929
YNL154C	YPL230W	0.00152499016137957
YNL154C	YPL248C	0.999957507549531
YNL154C	YPR008W	0.995080886743562
YNL154C	YPR009W	0.210463957593377
YNL154C	YPR022C	0.609224303109365
YNL154C	YPR065W	0.256853022269451
YNL154C	YPR196W	0.896799421530941
YNL154C	YPR199C	0.884852354224546
YNL183C	YAL051W	0.528825325217147
YNL183C	YBL005W	0.629644810089244
YNL183C	YBL008W	0.176353360125759
YNL183C	YBL021C	0.408514757249405
YNL183C	YBL054W	0.39341917477222
YNL183C	YBL103C	0.886680620936623
YNL183C	YBR033W	0.965465721694067
YNL183C	YBR049C	0.147158676042771
YNL183C	YBR083W	0.999978082498106
YNL183C	YBR112C	0.485400217256962
YNL183C	YBR150C	0.315205108118611
YNL183C	YBR182C	0.0645963423884394
YNL183C	YBR239C	0.849263945413299
YNL183C	YBR240C	0.881671278342372
YNL183C	YBR297W	0.982938083646805
YNL183C	YCL055W	0.905944664793956
YNL183C	YCR065W	0.261014551976961
YNL183C	YCR084C	0.321335737696118
YNL183C	YCR106W	0.791792338644628
YNL183C	YDL020C	0.886574423714927
YNL183C	YDL048C	0.935042925130545
YNL183C	YDL056W	0.200800015748582
YNL183C	YDL106C	0.000222730161060993
YNL183C	YDL170W	0.967691269216588
YNL183C	YDR009W	0.543129670541529
YNL183C	YDR026C	0.341817868274768
YNL183C	YDR034C	0.0502625839679113
YNL183C	YDR043C	5.20670380721059e-05
YNL183C	YDR049W	0.689148128799805
YNL183C	YDR123C	0.00944004236669213
YNL183C	YDR146C	0.843036233585957
YNL183C	YDR174W	0.47801185293746
YNL183C	YDR207C	9.47653353389363e-06
YNL183C	YDR213W	0.68786192548037
YNL183C	YDR216W	0.990788967549618
YNL183C	YDR253C	0.089049329408174
YNL183C	YDR259C	0.00446160761383649
YNL183C	YDR266C	0.354616731689494
YNL183C	YDR277C	0.013823477072778
YNL183C	YDR310C	0.998402973031878
YNL183C	YDR421W	0.793115481967174
YNL183C	YDR423C	0.843576074696551
YNL183C	YDR451C	0.181805470840562
YNL183C	YDR463W	0.818701878627916
YNL183C	YDR501W	0.345279557328801
YNL183C	YDR520C	0.973174316948792
YNL183C	YEL009C	0.387573685868524
YNL183C	YER028C	0.989820042527462
YNL183C	YER040W	0.0844746606579266
YNL183C	YER045C	0.795060684821981
YNL183C	YER051W	0.80510531631116
YNL183C	YER068W	0.180849201578983
YNL183C	YER088C	0.210860501043019
YNL183C	YER109C	0.00338826602307351
YNL183C	YER111C	0.00207685421161921
YNL183C	YER130C	0.832390440754661
YNL183C	YER161C	0.865293299238151
YNL183C	YER169W	0.741002798276756
YNL183C	YER184C	0.999365289622723
YNL183C	YFL021W	0.83701684855383
YNL183C	YFL031W	0.979650134362187
YNL183C	YFL044C	0.934566144208556
YNL183C	YFL052W	0.60409642720239
YNL183C	YFR034C	0.0302803442301433
YNL183C	YGL013C	0.883156509774925
YNL183C	YGL035C	0.491974015749148
YNL183C	YGL071W	0.808658431003317
YNL183C	YGL073W	0.00807834222132025
YNL183C	YGL096W	0.518637879880187
YNL183C	YGL131C	0.998572940483655
YNL183C	YGL162W	0.021055651442716
YNL183C	YGL166W	0.284975027202671
YNL183C	YGL181W	0.953922549244059
YNL183C	YGL192W	0.888466595993119
YNL183C	YGL197W	0.8529492198029
YNL183C	YGL209W	0.93127258929005
YNL183C	YGL237C	0.0900131809034504
YNL183C	YGL252C	0.0881422259445635
YNL183C	YGL254W	0.906548273947135
YNL183C	YGR044C	0.176479208891417
YNL183C	YGR067C	0.982413458011589
YNL183C	YGR089W	0.811479094459752
YNL183C	YGR097W	0.842420082644119
YNL183C	YGR249W	0.924481377874449
YNL183C	YGR288W	0.682482091102576
YNL183C	YHL009C	0.841739082641178
YNL183C	YHL020C	0.996306779145887
YNL183C	YHL027W	0.477309960028723
YNL183C	YHR006W	0.954123030889136
YNL183C	YHR084W	0.922067036629952
YNL183C	YHR124W	0.647128764949751
YNL183C	YHR178W	0.713455517493204
YNL183C	YHR206W	3.90841346323263e-13
YNL183C	YIL036W	0.998206803709555
YNL183C	YIL101C	0.253803029717024
YNL183C	YIL119C	0.997734438273178
YNL183C	YIL122W	0.429510915442639
YNL183C	YIL128W	0.999997843963933
YNL183C	YIL131C	0.277549672038962
YNL183C	YIR017C	0.719437048119252
YNL183C	YIR018W	0.853700678941929
YNL183C	YIR023W	0.110017859546071
YNL183C	YIR033W	0.223263354811031
YNL183C	YJL056C	0.97119792034193
YNL183C	YJL089W	0.973337511135029
YNL183C	YJL103C	0.233738512095305
YNL183C	YJL110C	0.99966113341062
YNL183C	YJL127C	0.694489589212481
YNL183C	YJL206C	0.948927972140513
YNL183C	YJR060W	0.00729043207808795
YNL183C	YJR094C	0.785105545856843
YNL183C	YJR127C	0.939946504010514
YNL183C	YJR140C	0.954323955442815
YNL183C	YJR147W	0.566644145463382
YNL183C	YKL005C	0.974312919062601
YNL183C	YKL015W	0.229625502207018
YNL183C	YKL020C	0.800348332843354
YNL183C	YKL032C	0.0886917551091419
YNL183C	YKL038W	0.775573507605586
YNL183C	YKL043W	0.363017773212691
YNL183C	YKL062W	0.137451809099018
YNL183C	YKL072W	0.924143631163418
YNL183C	YKL109W	0.0157804480599407
YNL183C	YKL112W	0.406776593859377
YNL183C	YKL185W	9.15676577758277e-07
YNL183C	YKL222C	0.993708710599765
YNL183C	YKR034W	0.999422716781959
YNL183C	YKR064W	0.662226049898855
YNL183C	YKR099W	0.936893538169287
YNL183C	YLR013W	0.994962606599024
YNL183C	YLR014C	0.558317695449777
YNL183C	YLR098C	0.982171578074126
YNL183C	YLR131C	0.00193913261645967
YNL183C	YLR176C	0.947599907652592
YNL183C	YLR182W	0.00979376230923189
YNL183C	YLR183C	0.733364409367194
YNL183C	YLR228C	0.786684590182557
YNL183C	YLR256W	0.202345689318426
YNL183C	YLR266C	0.897992376926071
YNL183C	YLR278C	0.991291180854024
YNL183C	YLR403W	0.0661775338726168
YNL183C	YLR451W	0.0844439554135662
YNL183C	YML007W	0.0639146569605057
YNL183C	YML027W	0.799627205676167
YNL183C	YML051W	0.842378845348233
YNL183C	YML076C	0.730744341961595
YNL183C	YML081W	0.949132722417715
YNL183C	YML099C	0.979848130304578
YNL183C	YML113W	0.999977798924864
YNL183C	YMR016C	0.155794300495787
YNL183C	YMR019W	0.602999527169112
YNL183C	YMR021C	0.95202116343068
YNL183C	YMR037C	2.52644721401313e-06
YNL183C	YMR042W	0.00197330220386364
YNL183C	YMR043W	0.362701120422609
YNL183C	YMR053C	0.982932183714735
YNL183C	YMR070W	0.206904139069797
YNL183C	YMR075W	0.998358546583259
YNL183C	YMR164C	0.988960389862305
YNL183C	YMR172W	6.49357425440069e-13
YNL183C	YMR182C	0.933856341873872
YNL183C	YMR280C	0.41366976672871
YNL183C	YNL027W	0.999798301366614
YNL183C	YNL068C	1.06392432508748e-05
YNL183C	YNL139C	0.753882432080894
YNL183C	YNL167C	0.00511130718655537
YNL183C	YNL199C	0.978983527734322
YNL183C	YNL216W	0.0439902807100608
YNL183C	YNL257C	0.870974056217957
YNL183C	YNL309W	0.292630779669635
YNL183C	YNL314W	0.445122181877833
YNL183C	YNR063W	0.919699335582244
YNL183C	YOL028C	0.00956889620521005
YNL183C	YOL067C	0.985205216164219
YNL183C	YOL089C	0.940073907503592
YNL183C	YOL108C	6.4412899744904e-08
YNL183C	YOL116W	0.465786077927824
YNL183C	YOR028C	0.000966862534419128
YNL183C	YOR032C	0.516374254493624
YNL183C	YOR038C	0.292348424997577
YNL183C	YOR113W	0.0983530465066722
YNL183C	YOR140W	0.809475962462523
YNL183C	YOR162C	0.767368489526715
YNL183C	YOR229W	0.978749609198524
YNL183C	YOR230W	0.952488392712891
YNL183C	YOR337W	0.00338055733873789
YNL183C	YOR344C	0.263366015538586
YNL183C	YOR358W	0.0280809743047827
YNL183C	YOR363C	0.575798013839426
YNL183C	YOR380W	0.57879581948373
YNL183C	YPL038W	0.673260354532502
YNL183C	YPL049C	0.992269851243818
YNL183C	YPL075W	0.993658697799471
YNL183C	YPL089C	0.166713922997407
YNL183C	YPL133C	1.89299788680442e-14
YNL183C	YPL139C	0.995906508457843
YNL183C	YPL177C	0.150833226458262
YNL183C	YPL202C	0.896616145151117
YNL183C	YPL230W	0.626671411217466
YNL183C	YPL248C	0.999928832083109
YNL183C	YPR008W	0.973815336918265
YNL183C	YPR009W	0.891314890524617
YNL183C	YPR022C	0.943484753350983
YNL183C	YPR065W	0.000513618325158702
YNL183C	YPR196W	0.929201858355531
YNL183C	YPR199C	0.993732467112006
YNL201C	YAL051W	0.766617801217251
YNL201C	YBL005W	0.779021726013394
YNL201C	YBL008W	0.491845460482702
YNL201C	YBL021C	0.953655331179363
YNL201C	YBL054W	0.87103046410473
YNL201C	YBL103C	0.63551023685342
YNL201C	YBR033W	0.998751820997774
YNL201C	YBR049C	0.83737874896685
YNL201C	YBR083W	0.997136262715238
YNL201C	YBR112C	0.601357921660835
YNL201C	YBR150C	0.617175082844583
YNL201C	YBR182C	0.426314970240485
YNL201C	YBR239C	0.996205387185892
YNL201C	YBR240C	0.639145673986039
YNL201C	YBR297W	0.291980658725776
YNL201C	YCL055W	0.023282061079226
YNL201C	YCR065W	0.167754792173789
YNL201C	YCR084C	0.176412910259228
YNL201C	YCR106W	0.985433786308277
YNL201C	YDL020C	0.95606254987968
YNL201C	YDL048C	0.859905605630258
YNL201C	YDL056W	1.06613977202472e-06
YNL201C	YDL106C	0.00550550513431086
YNL201C	YDL170W	0.99916343406933
YNL201C	YDR009W	0.942248261443912
YNL201C	YDR026C	0.525112157713239
YNL201C	YDR034C	0.795434344091379
YNL201C	YDR043C	0.000235928851337569
YNL201C	YDR049W	0.99713625134105
YNL201C	YDR123C	0.429765392959753
YNL201C	YDR146C	0.43741454476244
YNL201C	YDR174W	0.518525706362275
YNL201C	YDR207C	7.03558431349924e-05
YNL201C	YDR213W	0.999262098045355
YNL201C	YDR216W	0.999999347670332
YNL201C	YDR253C	0.703696686413116
YNL201C	YDR259C	0.039811191141365
YNL201C	YDR266C	0.988482632704458
YNL201C	YDR277C	0.000825558516302734
YNL201C	YDR310C	0.977021907544998
YNL201C	YDR421W	0.964595690133186
YNL201C	YDR423C	0.801836267139814
YNL201C	YDR451C	0.983809012173466
YNL201C	YDR463W	0.980178476376481
YNL201C	YDR501W	0.327939662112502
YNL201C	YDR520C	0.690612014246314
YNL201C	YEL009C	0.116611640487969
YNL201C	YER028C	0.97679307407599
YNL201C	YER040W	0.739761573279999
YNL201C	YER045C	0.407863652219996
YNL201C	YER051W	0.999138255039266
YNL201C	YER068W	0.838928548800489
YNL201C	YER088C	0.00458493919175592
YNL201C	YER109C	0.000426061853810069
YNL201C	YER111C	5.3522188288258e-10
YNL201C	YER130C	0.993639522006096
YNL201C	YER161C	0.247200735854292
YNL201C	YER169W	0.9053872200199
YNL201C	YER184C	0.60433269199844
YNL201C	YFL021W	0.22481645418991
YNL201C	YFL031W	0.999518455759385
YNL201C	YFL044C	0.93672397246661
YNL201C	YFL052W	0.957315529215977
YNL201C	YFR034C	0.239353970318401
YNL201C	YGL013C	0.988322048434827
YNL201C	YGL035C	0.297782391496141
YNL201C	YGL071W	0.855077286587846
YNL201C	YGL073W	0.00297180598709324
YNL201C	YGL096W	0.0888287662991715
YNL201C	YGL131C	0.920111388730745
YNL201C	YGL162W	0.0132128400740066
YNL201C	YGL166W	0.302369044095295
YNL201C	YGL181W	0.843257784031581
YNL201C	YGL192W	0.997394295338004
YNL201C	YGL197W	0.983625895078977
YNL201C	YGL209W	0.996325183138108
YNL201C	YGL237C	0.853459610804645
YNL201C	YGL252C	0.806541449244628
YNL201C	YGL254W	0.993257613204477
YNL201C	YGR044C	0.193975787965976
YNL201C	YGR067C	0.941604771622155
YNL201C	YGR089W	0.874507792776447
YNL201C	YGR097W	0.999331125208347
YNL201C	YGR249W	0.696788857872436
YNL201C	YGR288W	0.156563498250691
YNL201C	YHL009C	0.494036564522082
YNL201C	YHL020C	0.802720815963743
YNL201C	YHL027W	0.999097001329976
YNL201C	YHR006W	0.999301391387042
YNL201C	YHR084W	0.479057792151012
YNL201C	YHR124W	0.863069392127354
YNL201C	YHR178W	0.782238477054939
YNL201C	YHR206W	2.35925644103363e-09
YNL201C	YIL036W	0.999927381315995
YNL201C	YIL101C	0.0150938256394126
YNL201C	YIL119C	0.652689966137784
YNL201C	YIL122W	0.365056891986436
YNL201C	YIL128W	0.999958001440798
YNL201C	YIL131C	0.049091483659812
YNL201C	YIR017C	0.94331426277521
YNL201C	YIR018W	0.976090833381294
YNL201C	YIR023W	0.00540159021886308
YNL201C	YIR033W	0.446746055292821
YNL201C	YJL056C	0.992075139295955
YNL201C	YJL089W	0.984828381350818
YNL201C	YJL103C	0.0120620434663077
YNL201C	YJL110C	0.99999952924155
YNL201C	YJL127C	0.534929640906403
YNL201C	YJL206C	0.999914841873661
YNL201C	YJR060W	2.14242070856234e-05
YNL201C	YJR094C	0.46916461462014
YNL201C	YJR127C	0.267398054923407
YNL201C	YJR140C	0.99716367499875
YNL201C	YJR147W	0.99695147488212
YNL201C	YKL005C	0.480314807829294
YNL201C	YKL015W	0.0191433767555132
YNL201C	YKL020C	0.999940082642
YNL201C	YKL032C	0.947325623040765
YNL201C	YKL038W	0.306106947921174
YNL201C	YKL043W	0.234491936332176
YNL201C	YKL062W	0.0456561506875379
YNL201C	YKL072W	0.994258163678209
YNL201C	YKL109W	0.999770967146727
YNL201C	YKL112W	0.0846806679130055
YNL201C	YKL185W	0.00344699540650642
YNL201C	YKL222C	0.840592359155852
YNL201C	YKR034W	0.999282732622129
YNL201C	YKR064W	0.991374023247654
YNL201C	YKR099W	0.77652725582502
YNL201C	YLR013W	0.80671110625012
YNL201C	YLR014C	0.991545374027971
YNL201C	YLR098C	0.995932730220244
YNL201C	YLR131C	0.000841891546626122
YNL201C	YLR176C	0.928054018758131
YNL201C	YLR182W	1.94937693588396e-10
YNL201C	YLR183C	0.0298675979639266
YNL201C	YLR228C	0.232827232116449
YNL201C	YLR256W	0.023646286971284
YNL201C	YLR266C	0.850783215737628
YNL201C	YLR278C	0.818196307970983
YNL201C	YLR403W	0.88845594907335
YNL201C	YLR451W	0.607252306471791
YNL201C	YML007W	0.194260387632794
YNL201C	YML027W	0.8454591598587
YNL201C	YML051W	0.938276733095055
YNL201C	YML076C	0.965386340525669
YNL201C	YML081W	0.819742419056513
YNL201C	YML099C	0.88064010637525
YNL201C	YML113W	0.999956649726626
YNL201C	YMR016C	0.147139637385485
YNL201C	YMR019W	0.982303835323129
YNL201C	YMR021C	0.331558682733436
YNL201C	YMR037C	5.6749256460591e-08
YNL201C	YMR042W	0.00838690010833868
YNL201C	YMR043W	0.661572664385488
YNL201C	YMR053C	0.999076070242751
YNL201C	YMR070W	0.317666897407952
YNL201C	YMR075W	0.939425078432159
YNL201C	YMR164C	0.956762787405701
YNL201C	YMR172W	6.39166057214952e-08
YNL201C	YMR182C	0.954111168895458
YNL201C	YMR280C	0.333374556128579
YNL201C	YNL027W	0.990145478484156
YNL201C	YNL068C	0.032473846257495
YNL201C	YNL139C	0.836324591779083
YNL201C	YNL167C	0.00128283963289094
YNL201C	YNL199C	0.18661364681192
YNL201C	YNL216W	0.0024387345465792
YNL201C	YNL257C	0.855462513581168
YNL201C	YNL309W	0.201387591539107
YNL201C	YNL314W	0.290444152115187
YNL201C	YNR063W	0.963228515075262
YNL201C	YOL028C	0.181715090976061
YNL201C	YOL067C	0.9997899389523
YNL201C	YOL089C	0.994237951271783
YNL201C	YOL108C	1.78899279086574e-08
YNL201C	YOL116W	0.414104816310765
YNL201C	YOR028C	0.00488834774015651
YNL201C	YOR032C	0.550552075935377
YNL201C	YOR038C	0.365680143308092
YNL201C	YOR113W	0.0465190693588846
YNL201C	YOR140W	0.999693914434894
YNL201C	YOR162C	0.840358984611399
YNL201C	YOR229W	0.94559945691561
YNL201C	YOR230W	0.98612239306946
YNL201C	YOR337W	0.0196102895225465
YNL201C	YOR344C	0.340614657623895
YNL201C	YOR358W	0.38602426911865
YNL201C	YOR363C	0.792324777325381
YNL201C	YOR380W	0.940826742950957
YNL201C	YPL038W	0.175820500963044
YNL201C	YPL049C	0.926013765545546
YNL201C	YPL075W	0.773186360809541
YNL201C	YPL089C	0.565591636857292
YNL201C	YPL133C	7.22702766036293e-08
YNL201C	YPL139C	0.999653801723231
YNL201C	YPL177C	0.506418628977942
YNL201C	YPL202C	0.91614469771434
YNL201C	YPL230W	0.417448562174212
YNL201C	YPL248C	0.999564609184421
YNL201C	YPR008W	0.60066631547979
YNL201C	YPR009W	0.799093849682584
YNL201C	YPR022C	0.928584404140574
YNL201C	YPR065W	0.00166763345924437
YNL201C	YPR196W	0.980884510804589
YNL201C	YPR199C	0.995396717291182
YNL289W	YAL051W	0.431940292752574
YNL289W	YBL005W	0.168746134826127
YNL289W	YBL008W	0.893312309627537
YNL289W	YBL021C	0.333435391631526
YNL289W	YBL054W	0.330345055186401
YNL289W	YBL103C	0.809240921111881
YNL289W	YBR033W	0.918983004940119
YNL289W	YBR049C	0.429691192755867
YNL289W	YBR083W	0.999966974146009
YNL289W	YBR112C	0.0855753800960799
YNL289W	YBR150C	0.39052929947762
YNL289W	YBR182C	0.180374283710835
YNL289W	YBR239C	0.80117400222838
YNL289W	YBR240C	0.99611782569387
YNL289W	YBR297W	0.333045925603483
YNL289W	YCL055W	0.733623044016182
YNL289W	YCR065W	0.921795308471835
YNL289W	YCR084C	0.335060198730457
YNL289W	YCR106W	0.646210719875944
YNL289W	YDL020C	0.763868983284752
YNL289W	YDL048C	0.454233546871283
YNL289W	YDL056W	0.568293211326758
YNL289W	YDL106C	0.000287261604078178
YNL289W	YDL170W	0.981688007984133
YNL289W	YDR009W	0.986824701144632
YNL289W	YDR026C	0.783160526370035
YNL289W	YDR034C	0.573705097520746
YNL289W	YDR043C	0.000513387059428495
YNL289W	YDR049W	0.772701530201214
YNL289W	YDR123C	0.0360937385445771
YNL289W	YDR146C	0.414921583248921
