TF	p.value	estimate	sign	KP
YBR049C	0.871194306871137	-0.00224888687971212	-1	YAR018C
YBR083W	1.8857523859652e-06	0.0119460178940039	1	YAR018C
YBR112C	0.129866614194134	0.0203290417676476	1	YAR018C
YBR150C	0.254621636875056	0.00283257722980263	-1	YAR018C
YBR182C	0.406882374560676	0.000406146607788799	1	YAR018C
YBR239C	0.721744162073752	-0.00174213751194701	1	YAR018C
YBR240C	0.924569028465637	-0.00465910097792615	1	YAR018C
YBR297W	0.909197380322191	-0.00331929806909819	-1	YAR018C
YCL055W	0.174978066038356	0.0359448708984519	-1	YAR018C
YCR065W	0.0300808779796507	0.0047144347986652	1	YAR018C
YCR084C	0.159733987254452	0.00369732608406076	-1	YAR018C
YCR106W	0.697528574737347	-0.00140879866928159	1	YAR018C
YDL020C	0.99400462045601	-0.00540324837585397	-1	YAR018C
YDL048C	0.757751195974135	-0.00255999521523701	-1	YAR018C
YDL056W	3.45158501412393e-05	0.00962174996543933	1	YAR018C
YDL106C	0.0201222134010961	0.00470045639907049	1	YAR018C
YDL170W	0.632608960009515	-0.000843987554826863	-1	YAR018C
YDR009W	0.973878894276089	-0.00623041949059281	1	YAR018C
YDR026C	0.78907357318788	-0.00243892685206425	1	YAR018C
YDR034C	0.993055733236287	-0.0581137219292275	-1	YAR018C
YDR043C	9.77684699317717e-07	0.012674474559142	-1	YAR018C
YDR049W	0.932634347368212	-0.00396153644125355	-1	YAR018C
YDR123C	1.61227906873426e-08	0.0121639252104214	1	YAR018C
YDR146C	0.332724943987632	0.00106684923458972	-1	YAR018C
YDR174W	0.913503093052483	-0.0350709273864602	-1	YAR018C
YDR207C	2.63703313458947e-05	0.00917099701226384	1	YAR018C
YDR213W	0.925684602490977	-0.00440246971342774	-1	YAR018C
YDR216W	0.0722357532584238	0.00305011447355917	1	YAR018C
YDR253C	7.44647957906619e-05	0.00918810096683472	-1	YAR018C
YDR259C	1.19799637310755e-07	0.0106299074514668	1	YAR018C
YDR266C	0.940458866411462	-0.00487107706936546	1	YAR018C
YDR277C	0.0042060858939967	0.00614377636569261	1	YAR018C
YDR310C	0.993111500602994	-0.0074650735710666	1	YAR018C
YDR421W	0.8436668724891	-0.00254895726064098	-1	YAR018C
YDR423C	0.317129564234636	0.00116683059986953	1	YAR018C
YDR451C	0.809736691372991	-0.00217732370173324	-1	YAR018C
YDR463W	0.436096125754825	0.000343896471518514	-1	YAR018C
YDR501W	0.165679156288884	0.00245723391734383	1	YAR018C
YDR520C	0.991379194275017	-0.0101967810109009	-1	YAR018C
YEL009C	0.133662230089945	0.00216429312250377	-1	YAR018C
YER028C	0.988450944126525	-0.0114638281027149	1	YAR018C
YER040W	0.0990271113758104	0.00375390186963419	1	YAR018C
YER045C	0.869112919619893	-0.00516381037818812	1	YAR018C
YER051W	0.505092951972606	-6.48333410923953e-05	1	YAR018C
YER068W	0.980720684101771	-0.00601722308947678	1	YAR018C
YER088C	0.452432048375958	0.000391158498486918	1	YAR018C
YER109C	0.00162747533245777	0.0104329961728983	1	YAR018C
YER111C	1.12684774422298e-09	0.0161092528574709	1	YAR018C
YER130C	0.960730182071862	-0.00454979471537476	1	YAR018C
YER161C	0.998995808424499	-0.0110353107431006	1	YAR018C
YER169W	0.784840435466076	-0.00225598147413982	1	YAR018C
YER184C	0.967049855161236	-0.00768942226862607	-1	YAR018C
YFL021W	0.196968799328882	0.00272189079881788	-1	YAR018C
YFL031W	0.921838808270821	-0.00514689158603985	1	YAR018C
YFL044C	0.972919815917439	-0.00618842352145338	1	YAR018C
YFL052W	0.483249861556337	3.35581890443417e-05	-1	YAR018C
YFR034C	0.10748935583059	0.00287310007666425	1	YAR018C
YGL013C	0.974615302334639	-0.00468111662783479	1	YAR018C
YGL035C	0.67698235145865	-0.00115526651018281	1	YAR018C
YGL071W	0.773183914296476	-0.00158036647246116	-1	YAR018C
YGL073W	0.000763891172587988	0.00783380010112946	-1	YAR018C
YGL096W	0.673345280931445	-0.000822465955626377	-1	YAR018C
YGL131C	0.940090758124172	-0.00583883961129061	-1	YAR018C
YGL162W	6.20883712084874e-05	0.0126148524165492	1	YAR018C
YGL166W	0.84591173033814	-0.00990326333258263	-1	YAR018C
YGL181W	0.874191740719025	-0.00330456723646026	-1	YAR018C
YGL192W	0.816766310651428	-0.00267567795015247	-1	YAR018C
YGL197W	0.570450212147828	-0.000601357741232799	1	YAR018C
YGL209W	0.632681244109767	-0.000983794211145486	1	YAR018C
YGL237C	0.473762082065575	6.57123932602859e-06	1	YAR018C
YGL252C	0.87110626415187	-0.0481147606780743	1	YAR018C
YGL254W	0.574718905618092	-0.000464799863767378	-1	YAR018C
YGR044C	0.20410628403713	0.00279113865716399	-1	YAR018C
YGR067C	0.814619233825966	-0.00246095662327296	-1	YAR018C
YGR089W	0.717978037167848	-0.00176688633360774	-1	YAR018C
YGR097W	0.834241379963142	-0.00339950277860762	1	YAR018C
YGR249W	0.124062598009326	0.00265844888588205	-1	YAR018C
YGR288W	0.844306288944982	-0.00381632178198334	-1	YAR018C
YHL009C	0.84905773874639	-0.00339366030288015	1	YAR018C
YHL020C	0.997067460494983	-0.0140530665510955	1	YAR018C
YHL027W	0.050815929078708	0.00449298273955767	1	YAR018C
YHR006W	0.999304746182873	-0.0103836403244476	1	YAR018C
YHR084W	3.29819519503845e-19	0.0144997453753207	1	YAR018C
YHR124W	1.01294593971621e-09	0.00939006149514653	1	YAR018C
YHR178W	0.0528908074860928	0.00448756680308349	1	YAR018C
YHR206W	6.98649611346162e-12	0.0155807026156139	1	YAR018C
YIL036W	0.911291205259057	-0.00415175300697922	-1	YAR018C
YIL101C	5.4705039955858e-05	0.00919478315695843	-1	YAR018C
YIL119C	0.686622850539137	-0.00133635923970427	-1	YAR018C
YIL122W	0.288936380213784	0.00150346085974283	-1	YAR018C
YIL128W	0.994574355280234	-0.0102555126732702	-1	YAR018C
YIL131C	8.5719854141839e-06	0.00635909331731505	-1	YAR018C
YIR017C	0.870471386682876	-0.00398444988295093	1	YAR018C
YIR018W	0.0414039462864571	0.00404965730785444	1	YAR018C
YIR023W	0.0316498995579361	0.00465427825176473	-1	YAR018C
YIR033W	0.0830972351123796	0.0192288220556176	1	YAR018C
YJL056C	0.929464364986141	-0.0047523435775701	1	YAR018C
YJL089W	0.612483326605361	-0.000824053231111405	1	YAR018C
YJL103C	0.196795617722184	0.0115865363507938	1	YAR018C
YJL110C	0.988962395777486	-0.00667439235864845	-1	YAR018C
YJL127C	0.964876458781535	-0.00718917841437198	1	YAR018C
YJL206C	0.989354919414509	-0.0054270589095039	-1	YAR018C
YJR060W	0.0181294410607526	0.00438634643700171	-1	YAR018C
YJR094C	0.83550415538834	-0.00369650900383128	1	YAR018C
YJR127C	0.945609144840982	-0.0053192738973173	-1	YAR018C
YJR140C	0.715664691038064	-0.00174872319775564	1	YAR018C
YJR147W	0.972590450776358	-0.00568405731624393	1	YAR018C
YKL005C	0.971090909731324	-0.00670073571089134	-1	YAR018C
YKL015W	0.171435682696496	0.0027198683054159	-1	YAR018C
YKL020C	2.23761459279692e-10	0.0102811536903817	1	YAR018C
YKL032C	0.0186832748033768	0.00471082497386596	1	YAR018C
YKL038W	0.454265961892357	0.000356810120531854	1	YAR018C
YKL043W	0.00594968190490254	0.00622480184260344	1	YAR018C
YKL062W	7.78482004957072e-06	0.00761439096731065	1	YAR018C
YKL072W	0.623481075832042	-0.00115645428447876	1	YAR018C
YKL109W	0.537626566439987	-4.13123121807686e-05	1	YAR018C
YKL112W	0.502330189217081	-2.06656925043339e-05	-1	YAR018C
YKL185W	2.17986148597222e-09	0.0192496743742319	1	YAR018C
YKL222C	0.97691993338352	-0.0052635019311287	-1	YAR018C
YKR034W	0.818862909846372	-0.00259270842902649	-1	YAR018C
YKR064W	0.6347954271555	-0.000795476814080656	-1	YAR018C
YKR099W	0.566689541881558	-0.000399873557267164	-1	YAR018C
YLR013W	0.987565920344549	-0.00668165903119867	1	YAR018C
YLR014C	0.885717284231616	-0.00359645635213451	-1	YAR018C
YLR098C	0.918582719665143	-0.00347782528282084	-1	YAR018C
YLR131C	0.00497259677671823	0.00749360420683616	-1	YAR018C
YLR176C	0.323025960610141	0.000967716610919981	1	YAR018C
YLR182W	0.000326319640256094	0.0094339547001369	1	YAR018C
YLR183C	0.173935985095275	0.00210167470455059	-1	YAR018C
YLR228C	0.835744952270885	-0.00305415710103245	-1	YAR018C
YLR256W	5.21183161811352e-06	0.0123079079282509	1	YAR018C
YLR266C	0.298211588785187	0.0319496466310282	-1	YAR018C
YLR278C	0.573954154874873	-0.000409857004418212	-1	YAR018C
YLR403W	0.893736100300027	-0.00273164192456952	-1	YAR018C
YLR451W	0.946370838255595	-0.00409966981584803	-1	YAR018C
YML007W	0.0246894496156248	0.00437036107004954	-1	YAR018C
YML027W	0.130881243031206	0.00231989102569402	1	YAR018C
YML051W	0.988856964066328	-0.00701386655021764	1	YAR018C
YML076C	0.671667718514344	-0.00117178951211228	-1	YAR018C
YML081W	0.536068992516564	-0.00020774985428025	-1	YAR018C
YML099C	0.628600026001745	-0.00098305452557987	-1	YAR018C
YML113W	0.586746042502802	-0.000573076109130961	-1	YAR018C
YMR016C	1.69298457296069e-07	0.0110279584377568	1	YAR018C
YMR019W	0.512013637718281	-1.39102328283989e-06	-1	YAR018C
YMR021C	0.791024542245534	-0.00242435875642594	-1	YAR018C
YMR037C	4.3108191881055e-17	0.0136768926064427	1	YAR018C
YMR042W	0.118194888320133	0.00378944734538325	1	YAR018C
YMR043W	4.44387459832566e-05	0.0103355153935767	-1	YAR018C
YMR053C	0.99200662713642	-0.00685296078200015	1	YAR018C
YMR070W	0.714843599250019	-0.00126658051462258	-1	YAR018C
YMR075W	0.569438476022867	-0.000637850957651695	-1	YAR018C
YMR164C	0.51163096961849	-5.60289705987252e-05	1	YAR018C
YMR172W	0.0138675616369852	0.0173940112805488	1	YAR018C
YMR182C	0.920032440271483	-0.00401962652873638	1	YAR018C
YMR280C	0.048747185882935	0.0140488171563127	1	YAR018C
YNL027W	6.22165474249238e-05	0.0151277835459159	-1	YAR018C
YNL068C	1.09771908469942e-05	0.00683428925090447	-1	YAR018C
YNL139C	0.911372189755284	-0.00512747675647737	1	YAR018C
YNL167C	1.88098417583241e-08	0.0147174510432921	1	YAR018C
YNL199C	0.417723325241748	0.000522604545507663	-1	YAR018C
YNL216W	1.27639268779275e-05	0.00709415835025442	-1	YAR018C
YNL257C	0.908754618170793	-0.00489109586995187	-1	YAR018C
YNL309W	0.00649872122553422	0.00914875794835516	1	YAR018C
YNL314W	0.1195266933853	0.00299849449690355	1	YAR018C
YNR063W	0.767784215841118	-0.00191794778656229	-1	YAR018C
YOL028C	0.752820497820917	-0.00161652331124905	1	YAR018C
YOL067C	0.9697818432737	-0.00475566615156842	-1	YAR018C
YOL089C	0.680439325075369	-0.00134168833938558	1	YAR018C
YOL108C	1.30533683439708e-05	0.00772521591718453	-1	YAR018C
YOL116W	0.644076968452146	-0.00124897730876372	-1	YAR018C
YOR028C	0.00189794896691174	0.0055057601306397	1	YAR018C
YOR032C	0.856083911463754	-0.00370138965471976	1	YAR018C
YOR038C	0.817825627590484	-0.00331062574784788	1	YAR018C
YOR113W	0.0326050676203474	0.00579606748029438	-1	YAR018C
YOR140W	0.574337341485208	-0.00044733091329337	1	YAR018C
YOR162C	0.229192559990987	0.00135373448730222	-1	YAR018C
YOR229W	0.919217048069136	-0.00610922967267101	-1	YAR018C
YOR230W	0.937834508753637	-0.00698945291043062	1	YAR018C
YOR337W	0.246392961091271	0.00714802983994521	1	YAR018C
YOR344C	0.70408961061254	-0.00130689835200666	1	YAR018C
YOR358W	0.00636346267700462	0.00768410933275316	1	YAR018C
YOR363C	0.0573112779578052	0.0040229588021331	1	YAR018C
YOR380W	0.806606746794622	-0.00235438464773035	-1	YAR018C
YPL038W	0.96848406321879	-0.00538526871714576	-1	YAR018C
YPL049C	0.546829015495919	-7.50023761195628e-05	1	YAR018C
YPL075W	0.989893712994407	-0.00736141803405736	1	YAR018C
YPL089C	0.0159082412239928	0.00842933253894465	1	YAR018C
YPL133C	1.29060200113222e-08	0.0301415511994989	1	YAR018C
YPL139C	0.979831899986765	-0.00522674308513789	1	YAR018C
YPL177C	0.517011525551673	-1.7166507478922e-05	1	YAR018C
YPL202C	0.540476107664938	-3.98712309890705e-05	-1	YAR018C
YPL230W	0.947160137949039	-0.00511781246759382	-1	YAR018C
YPL248C	0.979240902770358	-0.00546657392119594	-1	YAR018C
YPR008W	0.866028875509742	-0.00563884419191528	1	YAR018C
YPR009W	0.695516205748474	-0.00273438186630938	-1	YAR018C
YPR022C	0.524284434887478	-5.72050252868934e-05	-1	YAR018C
YPR065W	0.019478724459605	0.00567721695341508	1	YAR018C
YPR196W	0.536425417597072	-0.0001305895900937	1	YAR018C
YPR199C	0.65043098758525	-0.00126594078930948	1	YAR018C
YAL051W	0.00362207869765759	0.00349569852811901	-1	YBL009W
YBL005W	0.340508095761688	0.000696399324669083	1	YBL009W
YBL008W	0.0788247362601148	0.00263873437099905	1	YBL009W
YBL021C	0.947294751581937	-0.0026218447893475	1	YBL009W
YBL054W	0.324190264365181	0.000830349878882249	1	YBL009W
YBL103C	0.280577884492591	0.000854676524754728	1	YBL009W
YBR033W	0.936819103821569	-0.0025424265742558	1	YBL009W
YBR049C	0.533696435382607	-5.27174950659578e-05	1	YBL009W
YBR083W	0.0883081981407618	0.00174016381964203	-1	YBL009W
YBR112C	0.169979139056738	0.00981157191546403	-1	YBL009W
YBR150C	0.518620917571572	-5.57696938702404e-05	1	YBL009W
YBR182C	0.0248781664703365	0.00341615211029739	-1	YBL009W
YBR239C	0.737575838424176	-0.00108007337309926	1	YBL009W
YBR240C	0.958865298489339	-0.00322929879785411	1	YBL009W
YBR297W	0.751504157105283	-0.000925511696488704	-1	YBL009W
YCL055W	0.744788187259928	-0.0100302501894687	1	YBL009W
YCR065W	0.0990165763159649	0.00171490616782054	-1	YBL009W
YCR084C	0.00774065679054702	0.00553912037977915	-1	YBL009W
YCR106W	0.308237069085326	0.000773440652155105	1	YBL009W
YDL020C	0.870536462355582	-0.0013776291520126	1	YBL009W
YDL048C	0.993431167083601	-0.0053823620392493	-1	YBL009W
YDL056W	0.00185204369891154	0.00377639426440474	-1	YBL009W
YDL106C	0.0162939205506619	0.00271907404638045	-1	YBL009W
YDL170W	0.642963816650468	-0.000516210716288488	1	YBL009W
YDR009W	0.969556002085099	-0.00343023687224381	1	YBL009W
YDR026C	0.831879708102741	-0.00164732759270622	1	YBL009W
YDR034C	0.355974002710891	0.00624338938277342	-1	YBL009W
YDR043C	0.000101860022906607	0.00534936860984619	1	YBL009W
YDR049W	0.987995937196351	-0.00332379489193345	1	YBL009W
YDR123C	3.68663963399011e-12	0.00887920610966913	-1	YBL009W
YDR146C	0.870945924597475	-0.00158847620448015	-1	YBL009W
YDR174W	0.281461947238169	0.0219802804369672	-1	YBL009W
YDR207C	0.00103216844413493	0.00376669659565359	-1	YBL009W
YDR213W	0.913740136763884	-0.00232879155089736	1	YBL009W
YDR216W	0.00560395458414041	0.00312385700263035	-1	YBL009W
YDR253C	5.6470450091574e-05	0.00524562982602815	-1	YBL009W
YDR259C	7.53274227858426e-14	0.00887013486990674	-1	YBL009W
YDR266C	0.938185331784658	-0.00267710797739342	1	YBL009W
YDR277C	0.010725595977784	0.00294686100997054	-1	YBL009W
YDR310C	0.996248435510953	-0.00449134377187459	1	YBL009W
YDR421W	0.717727700484985	-0.000747352318830244	1	YBL009W
YDR423C	0.0161369291565718	0.00344790881255944	1	YBL009W
YDR451C	0.346275734834325	0.000519127299493226	1	YBL009W
YDR463W	0.654744510757646	-0.000548427239776042	-1	YBL009W
YDR501W	0.607244629218212	-0.000320924247070019	-1	YBL009W
YDR520C	0.95554980489314	-0.00413714307892236	1	YBL009W
YEL009C	0.0034590248032613	0.00310822778604315	1	YBL009W
YER028C	0.999666052661325	-0.00955081437503701	-1	YBL009W
YER040W	0.0160043437866876	0.00363696739785339	-1	YBL009W
YER045C	0.840490077122183	-0.00256509219419118	1	YBL009W
YER051W	0.956737045436054	-0.00275769449190219	1	YBL009W
YER068W	0.858214043002371	-0.00182781725456347	1	YBL009W
YER088C	0.000716590782027569	0.00791796541438251	-1	YBL009W
YER109C	0.00184485376468317	0.00564986231395626	-1	YBL009W
YER111C	0.000897625527987806	0.0043394360376764	-1	YBL009W
YER130C	0.997431107447153	-0.00404319300558699	1	YBL009W
YER161C	0.589570129427792	-0.000366304229122385	1	YBL009W
YER169W	0.798295571140737	-0.00135802560121041	-1	YBL009W
YER184C	0.910092828831644	-0.00313917476172565	1	YBL009W
YFL021W	0.517746437964873	-1.74328988822962e-05	-1	YBL009W
YFL031W	0.43311504167985	0.000293496075795387	1	YBL009W
YFL044C	0.907302979349295	-0.0024155373626121	1	YBL009W
YFL052W	0.806970977908754	-0.00133016537518866	1	YBL009W
YFR034C	0.00152178670159157	0.0041108920781943	1	YBL009W
YGL013C	0.422519641331974	0.000194169219749176	1	YBL009W
YGL035C	0.266792477500923	0.000943171521070574	1	YBL009W
YGL071W	0.828167829636009	-0.00113252108251936	1	YBL009W
YGL073W	0.00151944499385164	0.00404873469502178	1	YBL009W
YGL096W	0.659528783581918	-0.000427679593074186	-1	YBL009W
YGL131C	0.869363076954051	-0.0023411266454938	1	YBL009W
YGL162W	0.00686616302976362	0.0043536918870285	-1	YBL009W
YGL166W	0.554875136679095	-0.000715881814478627	1	YBL009W
YGL181W	0.54045860687266	-0.000102951311812831	1	YBL009W
YGL192W	0.79842593021963	-0.00136893690111218	1	YBL009W
YGL197W	0.984954591252522	-0.00414777177234023	1	YBL009W
YGL209W	0.94098152006624	-0.00265331989889433	1	YBL009W
YGL237C	0.167315357725515	0.00173650151581754	-1	YBL009W
YGL252C	0.0933615459909546	0.0664353323381101	-1	YBL009W
YGL254W	0.758968937910615	-0.00110336960023559	1	YBL009W
YGR044C	0.449382600033973	0.00011198131008655	-1	YBL009W
YGR067C	0.811196828636769	-0.00138224089365525	1	YBL009W
YGR089W	0.798281795779795	-0.00146659068055039	1	YBL009W
YGR097W	0.655701687720719	-0.000787932558560141	1	YBL009W
YGR249W	0.0536235217453741	0.00214381794094925	-1	YBL009W
YGR288W	0.942344048648982	-0.00349963154404995	-1	YBL009W
YHL009C	0.94208729314895	-0.00292516070717972	1	YBL009W
YHL020C	0.978134573722334	-0.00584135179790571	-1	YBL009W
YHL027W	0.348608756797495	0.000523771676917683	1	YBL009W
YHR006W	0.647306429172616	-0.000632549016764434	1	YBL009W
YHR084W	2.48163737627763e-06	0.0039019507828246	-1	YBL009W
YHR124W	6.30801839470889e-06	0.00376188386196212	-1	YBL009W
YHR178W	0.105631190301769	0.00193385335547384	1	YBL009W
YHR206W	3.54318348539448e-13	0.00939980039618404	-1	YBL009W
YIL036W	0.945487889893463	-0.00276545366052512	1	YBL009W
YIL101C	7.98593949279844e-05	0.0049399017682615	-1	YBL009W
YIL119C	0.999577638709212	-0.0053076583972051	1	YBL009W
YIL122W	0.0452422278442572	0.00273192429573487	-1	YBL009W
YIL128W	0.991842492292715	-0.00552422913758379	1	YBL009W
YIL131C	7.52041145084589e-07	0.00400343347249372	-1	YBL009W
YIR017C	0.889421655093635	-0.00239546288702278	-1	YBL009W
YIR018W	0.00692930490679797	0.00333739448840635	-1	YBL009W
YIR023W	6.15087378173458e-05	0.00581078196477478	1	YBL009W
YIR033W	0.534671888982699	-0.000510269562157616	-1	YBL009W
YJL056C	0.891975785005567	-0.00222643472474802	-1	YBL009W
YJL089W	0.690719271329355	-0.000849427695051554	1	YBL009W
YJL103C	0.104454742051627	0.0103571737078185	-1	YBL009W
YJL110C	0.958965714501342	-0.00284969183532546	1	YBL009W
YJL127C	0.213982794744698	0.00180461307298129	1	YBL009W
YJL206C	0.99436162516658	-0.00331956106577799	1	YBL009W
YJR060W	0.00144855921105904	0.00360492982135329	-1	YBL009W
YJR094C	0.512689895479167	-3.24782934194193e-05	1	YBL009W
YJR127C	0.173437143994541	0.00180826001730231	1	YBL009W
YJR140C	0.899866289595905	-0.00233284987673796	1	YBL009W
YJR147W	0.366419157993084	0.000555634401644088	1	YBL009W
YKL005C	0.974931753632285	-0.00388933491761121	1	YBL009W
YKL015W	0.0442641402561316	0.00289281575645868	-1	YBL009W
YKL020C	8.15852451491325e-13	0.0065132074558373	-1	YBL009W
YKL032C	0.00130791013090786	0.0039328711175425	-1	YBL009W
YKL038W	0.115775760367576	0.00232932934599435	1	YBL009W
YKL043W	0.000146332127686601	0.00517792948564468	-1	YBL009W
YKL062W	2.94877559126671e-06	0.0045151437283389	-1	YBL009W
YKL072W	0.485465277436245	3.96340792925262e-05	1	YBL009W
YKL109W	0.541907582291472	-8.66584315741563e-05	1	YBL009W
YKL112W	0.0963651662013081	0.00149923236454875	1	YBL009W
YKL185W	1.64745925263411e-07	0.00899836135102669	-1	YBL009W
YKL222C	0.979109837735063	-0.00303056210514842	1	YBL009W
YKR034W	0.969842116776491	-0.00314433371957096	1	YBL009W
YKR064W	0.934591165331384	-0.0021903463415881	1	YBL009W
YKR099W	0.0668807727290988	0.0026162673501964	1	YBL009W
YLR013W	0.411802004022132	0.000249513186776341	-1	YBL009W
YLR014C	0.865725548356691	-0.00188060375394939	1	YBL009W
YLR098C	0.994356330073065	-0.0035571791725834	1	YBL009W
YLR131C	0.000374286162927049	0.00568970291229029	-1	YBL009W
YLR176C	0.13871754705159	0.00139823457459106	1	YBL009W
YLR182W	0.000178673265306455	0.00567394342688041	-1	YBL009W
YLR183C	0.590802210882245	-0.000250494120315291	-1	YBL009W
YLR228C	0.605979606834494	-0.000472475988655255	-1	YBL009W
YLR256W	7.50504186733876e-07	0.00754586906324254	-1	YBL009W
YLR266C	0.242651756098042	0.0234270377145079	1	YBL009W
YLR278C	0.861313321839592	-0.00158493141477194	1	YBL009W
YLR403W	0.00641005037721968	0.00347237530857634	-1	YBL009W
YLR451W	0.000597297565120901	0.00559802318148191	-1	YBL009W
YML007W	2.00007069892592e-08	0.00741989786554601	-1	YBL009W
YML027W	0.136867873916044	0.00128313229650777	-1	YBL009W
YML051W	0.991391071868872	-0.00412418026864365	1	YBL009W
YML076C	0.904073517147298	-0.00204928229427677	1	YBL009W
YML081W	0.790777111442563	-0.00180039144167503	1	YBL009W
YML099C	0.416326315069788	0.000345612051346519	1	YBL009W
YML113W	0.996710305087867	-0.00583104128762371	1	YBL009W
YMR016C	2.5408222377469e-09	0.00709035325249263	-1	YBL009W
YMR019W	0.938875561909297	-0.0024499093703471	1	YBL009W
YMR021C	0.873023737803952	-0.00194379264498104	1	YBL009W
YMR037C	1.34801696358052e-18	0.00794645490452865	-1	YBL009W
YMR042W	9.98325725673468e-06	0.00856548908628308	-1	YBL009W
YMR043W	0.0876384071750904	0.00187128669443713	-1	YBL009W
YMR053C	0.999017497424525	-0.00491072719713322	1	YBL009W
YMR070W	0.0567852613115713	0.00254193260601487	1	YBL009W
YMR075W	0.997992544534337	-0.00620359618342628	1	YBL009W
YMR164C	0.333317371202388	0.000685800781058507	1	YBL009W
YMR172W	1.91398646202385e-10	0.0373661845672159	-1	YBL009W
YMR182C	0.968389338072671	-0.00312135124903902	-1	YBL009W
YMR280C	0.735135164283031	-0.0026071401714391	-1	YBL009W
YNL027W	0.0167618143971271	0.0042073114063415	-1	YBL009W
YNL068C	7.12911724952474e-12	0.00634816745422298	-1	YBL009W
