t	r_T1	r_T2	r_P1	r_P2	r_O1	p_T1	p_T2	p_P1	p_P2	p_O1	ψ_T1	ψ_T2	ψ_P1	ψ_P2
24.286989613826595	1.0	0.6166149208534853	1.0	0.5402884148727719	0.3199763074740918	1.0	0.8935920183709832	1.0	0.5403706670533536	0.328252875062508	0.6263287008365829	0.4263645499843659	1.0	0.5407202679529838
25.286989613826595	1.0	0.6044627344728616	1.0	0.5402884140019766	0.31910609996585326	1.0	0.8863135332595614	1.0	0.540368638460389	0.32805548869241463	0.6263287008408313	0.42460983980251815	1.0	0.5407101050834419
26.286989613826595	1.0	0.5925502373184789	1.0	0.5402884131703378	0.3181660825059159	1.0	0.8789128502534707	1.0	0.5403666598775403	0.3278420588424025	0.626328700844838	0.4227723150131304	1.0	0.5407001787177491
27.286989613826595	1.0	0.5808727017698601	1.0	0.5402884123760956	0.31715503172788767	1.0	0.8713992122197437	1.0	0.5403647300723537	0.3276113523571678	0.6263287008486171	0.42085367800058854	1.0	0.54069048343235
28.286989613826595	1.0	0.5694254934539204	1.0	0.5402884116175689	0.31607195590543063	1.0	0.8637815040525111	1.0	0.5403628478427294	0.3273621389419267	0.6263287008521814	0.4188557583998408	1.0	0.5406810139256123
29.286989613826595	1.0	0.5582040694057601	1.0	0.5402884108931523	0.31491609278859645	1.0	0.8560682642500357	1.0	0.5403610120161738	0.32709319632572237	0.6263287008555432	0.41678049748235496	1.0	0.5406717650151618
30.286989613826595	1.0	0.5472039762657329	1.0	0.5402884102013124	0.313686906507202	1.0	0.8482676961472867	1.0	0.5403592214490722	0.3268033152478177	0.6263287008587137	0.41462993368216106	1.0	0.5406627316352732
31.286989613826595	1.0	0.5364208485120757	1.0	0.5402884095405848	0.3123840836466579	1.0	0.8403876788138316	1.0	0.5403574750259778	0.3264913042512546	0.6263287008617041	0.41240618919072564	1.0	0.540653908834316
32.28698961382659	1.0	0.5258504067283979	1.0	0.5402884089095709	0.31100752859055275	1.0	0.832435777626556	1.0	0.5403557716589185	0.32615599427028663	0.6263287008645245	0.4101114575535796	1.0	0.5406452917722532
33.28698961382659	1.0	0.5154884559053422	1.0	0.5402884083069348	0.3095573582143208	1.0	0.8244192545264593	1.0	0.5403541102867213	0.32579624300071225	0.6263287008671846	0.40774799220555763	1.0	0.5406368757181937
34.28698961382659	1.0	0.5053308837757442	1.0	0.5402884077314009	0.3080338960054136	1.0	0.8163450779685182	1.0	0.5403524898743528	0.3254109390441944	0.6263287008696935	0.4053180958852199	1.0	0.5406286560479958
35.28698961382659	1.0	0.4953736591826285	1.0	0.5402884071817506	0.30643766567748826	1.0	0.8082199325733617	1.0	0.5403509094122755	0.32499900581947166	0.6263287008720597	0.4028241108725278	1.0	0.5406206282419209
36.28698961382659	1.0	0.4856128304793946	1.0	0.5402884066568203	0.30476938433914813	1.0	0.8000502284892601	1.0	0.540349367915821	0.3245594052349768	0.6263287008742915	0.4002684099971475	1.0	0.5406127878823376
37.28698961382659	1.0	0.4760445239615577	1.0	0.5402884061554987	0.30302995527165805	1.0	0.7918421104726954	1.0	0.5403478644245775	0.3240911411188026	0.6263287008763965	0.3976533883678668	1.0	0.5406051306514738
38.28698961382659	1.0	0.46666494232942163	1.0	0.5402884056767242	0.3012204603647369	1.0	0.7836014666955506	1.0	0.5403463980017931	0.3235932624032212	0.6263287008783818	0.39498145577654564	1.0	0.5405976523292167
39.28698961382659	1.0	0.45747036318107365	1.0	0.5402884052194831	0.299342152254936	1.0	0.7753339372867357	1.0	0.5403449677337933	0.3230648660620828	0.6263287008802542	0.3922550297327899	1.0	0.5405903487909596
40.28698961382659	1.0	0.4484571375351039	1.0	0.5402884047828073	0.29739644620718003	1.0	0.7670449226158474	1.0	0.5403435727294132	0.3225050998004229	0.6263287008820202	0.38947652908814295	1.0	0.5405832160054937
41.28698961382659	1.0	0.43962168838246246	1.0	0.540288404365772	0.2953849117767082	1.0	0.7587395913262545	1.0	0.5403422121194433	0.32191316449650315	0.6263287008836859	0.38664836821105236	1.0	0.5405762500329461
42.28698961382659	1.0	0.4309605092668791	1.0	0.5402884039674942	0.2933092642858453	1.0	0.750422888124789	1.0	0.5403408850560891	0.3212883163973147	0.6263287008852568	0.3837729516761845	1.0	0.5405694470227599
43.28698961382659	1.0	0.42247016289328365	1.0	0.5402884035871305	0.2911713561476948	1.0	0.7420995413350323	1.0	0.5403395907124439	0.32062986906930596	0.6263287008867384	0.38085266943384644	1.0	0.5405628032117193
44.28698961382659	1.0	0.4141472797636729	1.0	0.5402884032238753	0.288973168066916	1.0	0.7337740702209826	1.0	0.5403383282819746	0.31993719510675867	0.6263287008881359	0.3778898924273322	1.0	0.5405563149220155
45.28698961382659	1.0	0.40598855683988416	1.0	0.5402884028769593	0.286716800146171	1.0	0.7254507920877091	1.0	0.5403370969780202	0.31920972760084815	0.6263287008894538	0.37488696862795357	1.0	0.5405499785593542
46.28698961382659	1.0	0.39799075623274427	1.0	0.5402884025456479	0.2844044629255479	1.0	0.7171338291654097	1.0	0.5403358960333027	0.3184469613729873	0.6263287008906969	0.371846219459342	1.0	0.540543790611104
47.28698961382659	1.0	0.3901507039170733	1.0	0.5402884022292394	0.2820384683812327	1.0	0.7088271152831126	1.0	0.5403347246994494	0.3176484539765783	0.6263287008918693	0.36876993658433316	1.0	0.5405377476444845
48.28698961382659	1.0	0.382465288472034	1.0	0.5402884019270635	0.2796212209088692	1.0	0.700534402338089	1.0	0.5403335822465282	0.31681382647179	0.6263287008929751	0.3656603790293697	1.0	0.5405318463047923
49.28698961382659	1.0	0.3749314598463262	1.0	0.5402884016384802	0.27715520831636087	1.0	0.6922592665668726	1.0	0.5403324679625927	0.31594276397844057	0.626328700894018	0.3625197706228865	1.0	0.5405260833136666
50.28698961382659	1.0	0.36754622814773663	1.0	0.5402884013628784	0.2746429928502988	1.0	0.6840051146236218	1.0	0.5403313811532401	0.3150350160125066	0.6263287008950017	0.35935029772558474	1.0	0.5405204554673905
