"SUID","interaction","name","selected","shared interaction","shared name","WP","WT"
"290251","T","YER111C (T) YLR462W","false","T","YER111C (T) YLR462W",,"3.0"
"290252","T","YER111C (T) YLR466W","false","T","YER111C (T) YLR466W",,"3.0"
"290253","T","YER111C (T) YLR467W","false","T","YER111C (T) YLR467W",,"3.0"
"290254","T","YER111C (T) YOR114W","false","T","YER111C (T) YOR114W",,"1.0"
"290255","T","YER111C (T) YDL006W","false","T","YER111C (T) YDL006W",,"1.0"
"290256","T","YER111C (T) YJL092W","false","T","YER111C (T) YJL092W",,"2.0"
"290257","T","YER111C (T) YOR138C","false","T","YER111C (T) YOR138C",,"1.0"
"290258","T","YER111C (T) YML024W","false","T","YER111C (T) YML024W",,"1.0"
"290259","T","YER111C (T) YML026C","false","T","YER111C (T) YML026C",,"1.0"
"290260","T","YER111C (T) YOR153W","false","T","YER111C (T) YOR153W",,"2.0"
"290261","T","YER111C (T) YOR161C","false","T","YER111C (T) YOR161C",,"2.0"
"290262","T","YER111C (T) YDL124W","false","T","YER111C (T) YDL124W",,"1.0"
"290263","T","YER111C (T) YDL126C","false","T","YER111C (T) YDL126C",,"1.0"
"290264","T","YER111C (T) YML058W","false","T","YER111C (T) YML058W",,"1.0"
"290265","T","YER111C (T) YOR178C","false","T","YER111C (T) YOR178C",,"1.0"
"290266","T","YER111C (T) YGL036W","false","T","YER111C (T) YGL036W",,"2.0"
"290267","T","YER111C (T) YGL038C","false","T","YER111C (T) YGL038C",,"2.0"
"290268","T","YER111C (T) YBR112C","false","T","YER111C (T) YBR112C",,"1.0"
"290269","T","YER111C (T) YJL157C","false","T","YER111C (T) YJL157C",,"1.0"
"290270","T","YER111C (T) YCL055W","false","T","YER111C (T) YCL055W",,"1.0"
"290271","T","YER111C (T) YJL158C","false","T","YER111C (T) YJL158C",,"2.0"
"290272","T","YER111C (T) YOR194C","false","T","YER111C (T) YOR194C",,"1.0"
"290273","T","YER111C (T) YOR195W","false","T","YER111C (T) YOR195W",,"1.0"
"290274","T","YER111C (T) YDL154W","false","T","YER111C (T) YDL154W",,"1.0"
"290275","T","YER111C (T) YCR065W","false","T","YER111C (T) YCR065W",,"2.0"
"290276","T","YER111C (T) YDL161W","false","T","YER111C (T) YDL161W",,"1.0"
"290277","T","YER111C (T) YDL048C","false","T","YER111C (T) YDL048C",,"3.0"
"290278","T","YER111C (T) YDL164C","false","T","YER111C (T) YDL164C",,"1.0"
"290279","T","YER111C (T) YOR210W","false","T","YER111C (T) YOR210W",,"1.0"
"290280","T","YER111C (T) YJL177W","false","T","YER111C (T) YJL177W",,"1.0"
"290281","T","YER111C (T) YDR146C","false","T","YER111C (T) YDR146C",,"1.0"
"290282","T","YER111C (T) YJL183W","false","T","YER111C (T) YJL183W",,"1.0"
"290283","T","YER111C (T) YML100W","false","T","YER111C (T) YML100W",,"1.0"
"290284","T","YER111C (T) YJL184W","false","T","YER111C (T) YJL184W",,"1.0"
"290285","T","YER111C (T) YJL185C","false","T","YER111C (T) YJL185C",,"1.0"
"290286","T","YER111C (T) YML100WA","false","T","YER111C (T) YML100WA",,"1.0"
"290287","T","YER111C (T) YJL186W","false","T","YER111C (T) YJL186W",,"2.0"
"290288","T","YER111C (T) YML101C","false","T","YER111C (T) YML101C",,"3.0"
"290289","T","YER111C (T) YML102CA","false","T","YER111C (T) YML102CA",,"1.0"
"290290","T","YER111C (T) YDR451C","false","T","YER111C (T) YDR451C",,"2.0"
"290291","T","YER111C (T) YDL185W","false","T","YER111C (T) YDL185W",,"1.0"
"290292","T","YER111C (T) YJL194W","false","T","YER111C (T) YJL194W",,"2.0"
"290293","T","YER111C (T) YDR501W","false","T","YER111C (T) YDR501W",,"3.0"
"290294","T","YER111C (T) YDL187C","false","T","YER111C (T) YDL187C",,"1.0"
"290295","T","YER111C (T) YJL196C","false","T","YER111C (T) YJL196C",,"3.0"
"290296","T","YER111C (T) YDL191W","false","T","YER111C (T) YDL191W",,"1.0"
"290297","T","YER111C (T) YDL192W","false","T","YER111C (T) YDL192W",,"1.0"
"290298","T","YER111C (T) YOR246C","false","T","YER111C (T) YOR246C",,"2.0"
"290299","T","YER111C (T) YER111C","false","T","YER111C (T) YER111C",,"1.0"
"290300","T","YER111C (T) YOR247W","false","T","YER111C (T) YOR247W",,"2.0"
"290301","T","YER111C (T) YOR248W","false","T","YER111C (T) YOR248W",,"2.0"
"290302","T","YER111C (T) YML132W","false","T","YER111C (T) YML132W",,"3.0"
"290303","T","YER111C (T) YML133C","false","T","YER111C (T) YML133C",,"3.0"
"290304","T","YER111C (T) YGL013C","false","T","YER111C (T) YGL013C",,"2.0"
"290305","T","YER111C (T) YDL211C","false","T","YER111C (T) YDL211C",,"1.0"
"290306","T","YER111C (T) YMR006C","false","T","YER111C (T) YMR006C",,"2.0"
"290307","T","YER111C (T) YJL225C","false","T","YER111C (T) YJL225C",,"3.0"
"290308","T","YER111C (T) YDL219W","false","T","YER111C (T) YDL219W",,"1.0"
"290309","T","YER111C (T) YDL220C","false","T","YER111C (T) YDL220C",,"1.0"
"290310","T","YER111C (T) YJR007W","false","T","YER111C (T) YJR007W",,"1.0"
"290311","T","YER111C (T) YDL227C","false","T","YER111C (T) YDL227C",,"2.0"
"290312","T","YER111C (T) YMR017W","false","T","YER111C (T) YMR017W",,"3.0"
"290313","T","YER111C (T) YGR249W","false","T","YER111C (T) YGR249W",,"1.0"
"290314","T","YER111C (T) YGL135W","false","T","YER111C (T) YGL135W",,"1.0"
"290315","T","YER111C (T) YIL101C","false","T","YER111C (T) YIL101C",,"2.0"
"290316","T","YER111C (T) YGL147C","false","T","YER111C (T) YGL147C",,"1.0"
"290317","T","YER111C (T) YMR049C","false","T","YER111C (T) YMR049C",,"1.0"
"290318","T","YER111C (T) YDR010C","false","T","YER111C (T) YDR010C",,"1.0"
"290319","T","YER111C (T) YDR011W","false","T","YER111C (T) YDR011W",,"1.0"
"290320","T","YER111C (T) YDR013W","false","T","YER111C (T) YDR013W",,"1.0"
"290321","T","YER111C (T) YDR014W","false","T","YER111C (T) YDR014W",,"1.0"
"290322","T","YER111C (T) YKL043W","false","T","YER111C (T) YKL043W",,"2.0"
"290323","T","YER111C (T) YJR047C","false","T","YER111C (T) YJR047C",,"1.0"
"290324","T","YER111C (T) YJR048W","false","T","YER111C (T) YJR048W",,"1.0"
"290325","T","YER111C (T) YGL178W","false","T","YER111C (T) YGL178W",,"1.0"
"290326","T","YER111C (T) YOR313C","false","T","YER111C (T) YOR313C",,"2.0"
"290327","T","YER111C (T) YGL184C","false","T","YER111C (T) YGL184C",,"2.0"
"290328","T","YER111C (T) YJR054W","false","T","YER111C (T) YJR054W",,"2.0"
"290329","T","YER111C (T) YOR315W","false","T","YER111C (T) YOR315W",,"2.0"
"290330","T","YER111C (T) YMR071C","false","T","YER111C (T) YMR071C",,"3.0"
"290331","T","YER111C (T) YLR183C","false","T","YER111C (T) YLR183C",,"1.0"
"290332","T","YER111C (T) YMR072W","false","T","YER111C (T) YMR072W",,"2.0"
"290333","T","YER111C (T) YLR256W","false","T","YER111C (T) YLR256W",,"1.0"
"290334","T","YER111C (T) YML027W","false","T","YER111C (T) YML027W",,"2.0"
"290335","T","YER111C (T) YDR042C","false","T","YER111C (T) YDR042C",,"1.0"
"290336","T","YER111C (T) YMR016C","false","T","YER111C (T) YMR016C",,"2.0"
"290337","T","YER111C (T) YOR342C","false","T","YER111C (T) YOR342C",,"1.0"
"290338","T","YER111C (T) YMR070W","false","T","YER111C (T) YMR070W",,"2.0"
"290339","T","YER111C (T) YJR094W-A","false","T","YER111C (T) YJR094W-A",,"1.0"
"290340","T","YER111C (T) YGL225W","false","T","YER111C (T) YGL225W",,"1.0"
"290341","T","YER111C (T) YGL226W","false","T","YER111C (T) YGL226W",,"1.0"
"290342","T","YER111C (T) YGL227W","false","T","YER111C (T) YGL227W",,"1.0"
"290343","T","YER111C (T) YOR373W","false","T","YER111C (T) YOR373W",,"1.0"
"290344","T","YER111C (T) YDR077W","false","T","YER111C (T) YDR077W",,"2.0"
"290345","T","YER111C (T) YOR377W","false","T","YER111C (T) YOR377W",,"2.0"
"290346","T","YER111C (T) YOR378W","false","T","YER111C (T) YOR378W",,"3.0"
"290347","T","YER111C (T) YOR140W","false","T","YER111C (T) YOR140W",,"1.0"
"290348","T","YER111C (T) YMR121C","false","T","YER111C (T) YMR121C",,"1.0"
"290349","T","YER111C (T) YOR344C","false","T","YER111C (T) YOR344C",,"2.0"
"290350","T","YER111C (T) YOR372C","false","T","YER111C (T) YOR372C",,"1.0"
"290351","T","YER111C (T) YGL253W","false","T","YER111C (T) YGL253W",,"2.0"
"290352","T","YER111C (T) YOR394W","false","T","YER111C (T) YOR394W",,"3.0"
"290353","T","YER111C (T) YPL128C","false","T","YER111C (T) YPL128C",,"1.0"
"290354","T","YER111C (T) YMR135C","false","T","YER111C (T) YMR135C",,"2.0"
"290355","T","YER111C (T) YDR097C","false","T","YER111C (T) YDR097C",,"1.0"
"290356","T","YER111C (T) YMR136W","false","T","YER111C (T) YMR136W",,"1.0"
"290357","T","YER111C (T) YMR137C","false","T","YER111C (T) YMR137C",,"3.0"
"290358","T","YER111C (T) YPL016W","false","T","YER111C (T) YPL016W",,"1.0"
"290359","T","YER111C (T) YJR145C","false","T","YER111C (T) YJR145C",,"1.0"
"290360","T","YER111C (T) YMR144W","false","T","YER111C (T) YMR144W",,"2.0"
"290361","T","YER111C (T) YPL017C","false","T","YER111C (T) YPL017C",,"2.0"
"290362","T","YER111C (T) YGR013W","false","T","YER111C (T) YGR013W",,"2.0"
"290363","T","YER111C (T) YMR145C","false","T","YER111C (T) YMR145C",,"1.0"
"290364","T","YER111C (T) YGR014W","false","T","YER111C (T) YGR014W",,"1.0"
"290365","T","YER111C (T) YJR148W","false","T","YER111C (T) YJR148W",,"2.0"
"290366","T","YER111C (T) YJR149W","false","T","YER111C (T) YJR149W",,"1.0"
"290367","T","YER111C (T) YPL024W","false","T","YER111C (T) YPL024W",,"2.0"
"290368","T","YER111C (T) YPL025C","false","T","YER111C (T) YPL025C",,"1.0"
"290369","T","YER111C (T) YGR032W","false","T","YER111C (T) YGR032W",,"2.0"
"290370","T","YER111C (T) YGR034W","false","T","YER111C (T) YGR034W",,"1.0"
"290371","T","YER111C (T) YGR035C","false","T","YER111C (T) YGR035C",,"2.0"
"290372","T","YER111C (T) YDR132C","false","T","YER111C (T) YDR132C",,"2.0"
"290373","T","YER111C (T) YKL007W","false","T","YER111C (T) YKL007W",,"2.0"
"290374","T","YER111C (T) YKL008C","false","T","YER111C (T) YKL008C",,"3.0"
"290375","T","YER111C (T) YDR134C","false","T","YER111C (T) YDR134C",,"2.0"
"290376","T","YER111C (T) YPL054W","false","T","YER111C (T) YPL054W",,"2.0"
"290377","T","YER111C (T) YPL056C","false","T","YER111C (T) YPL056C",,"2.0"
"290378","T","YER111C (T) YPL057C","false","T","YER111C (T) YPL057C",,"2.0"
"290379","T","YER111C (T) YMR179W","false","T","YER111C (T) YMR179W",,"3.0"
"290380","T","YER111C (T) YGR041W","false","T","YER111C (T) YGR041W",,"3.0"
"290381","T","YER111C (T) YGR050C","false","T","YER111C (T) YGR050C",,"1.0"
"290382","T","YER111C (T) YPL068C","false","T","YER111C (T) YPL068C",,"2.0"
"290383","T","YER111C (T) YMR195W","false","T","YER111C (T) YMR195W",,"2.0"
"290384","T","YER111C (T) YPL081W","false","T","YER111C (T) YPL081W",,"1.0"
"290385","T","YER111C (T) YMR199W","false","T","YER111C (T) YMR199W",,"2.0"
"290386","T","YER111C (T) YKL044W","false","T","YER111C (T) YKL044W",,"1.0"
"290387","T","YER111C (T) YDR171W","false","T","YER111C (T) YDR171W",,"1.0"
"290388","T","YER111C (T) YMR214W","false","T","YER111C (T) YMR214W",,"1.0"
"290389","T","YER111C (T) YPL111W","false","T","YER111C (T) YPL111W",,"3.0"
"290390","T","YER111C (T) YDR189W","false","T","YER111C (T) YDR189W",,"1.0"
"290391","T","YER111C (T) YKL078W","false","T","YER111C (T) YKL078W",,"1.0"
"290392","T","YER111C (T) YPL124W","false","T","YER111C (T) YPL124W",,"2.0"
"290393","T","YER111C (T) YPL126W","false","T","YER111C (T) YPL126W",,"2.0"
"290394","T","YER111C (T) YGR108W","false","T","YER111C (T) YGR108W",,"2.0"
"290395","T","YER111C (T) YPL127C","false","T","YER111C (T) YPL127C",,"2.0"
"290396","T","YER111C (T) YGR109WA","false","T","YER111C (T) YGR109WA",,"1.0"
"290397","T","YER111C (T) YGR109WB","false","T","YER111C (T) YGR109WB",,"1.0"
"290398","T","YER111C (T) YGR110W","false","T","YER111C (T) YGR110W",,"3.0"
"290399","T","YER111C (T) YAL020C","false","T","YER111C (T) YAL020C",,"1.0"
"290400","T","YER111C (T) YKL095W","false","T","YER111C (T) YKL095W",,"1.0"
"290401","T","YER111C (T) YKL096C-B","false","T","YER111C (T) YKL096C-B",,"1.0"
"290402","T","YER111C (T) YKL096CB","false","T","YER111C (T) YKL096CB",,"1.0"
"290403","T","YER111C (T) YKL096W","false","T","YER111C (T) YKL096W",,"2.0"
"290404","T","YER111C (T) YKL096W-A","false","T","YER111C (T) YKL096W-A",,"2.0"
"290405","T","YER111C (T) YKL096WA","false","T","YER111C (T) YKL096WA",,"1.0"
"290406","T","YER111C (T) YKL097C","false","T","YER111C (T) YKL097C",,"1.0"
"290407","T","YER111C (T) YDR222W","false","T","YER111C (T) YDR222W",,"2.0"
"290408","T","YER111C (T) YDR224C","false","T","YER111C (T) YDR224C",,"2.0"
"290409","T","YER111C (T) YDR225W","false","T","YER111C (T) YDR225W",,"2.0"
"290410","T","YER111C (T) YKL103C","false","T","YER111C (T) YKL103C",,"3.0"
"290411","T","YER111C (T) YDR226W","false","T","YER111C (T) YDR226W",,"1.0"
"290412","T","YER111C (T) YKL104C","false","T","YER111C (T) YKL104C",,"3.0"
"290413","T","YER111C (T) YPL160W","false","T","YER111C (T) YPL160W",,"1.0"
"290414","T","YER111C (T) YDR227W","false","T","YER111C (T) YDR227W",,"2.0"
"290415","T","YER111C (T) YDR228C","false","T","YER111C (T) YDR228C",,"1.0"
"290416","T","YER111C (T) YGR138C","false","T","YER111C (T) YGR138C",,"1.0"
"290417","T","YER111C (T) YPL163C","false","T","YER111C (T) YPL163C",,"2.0"
"290418","T","YER111C (T) YGR139W","false","T","YER111C (T) YGR139W",,"3.0"
"290419","T","YER111C (T) YPL164C","false","T","YER111C (T) YPL164C",,"1.0"
"290420","T","YER111C (T) YGR140W","false","T","YER111C (T) YGR140W",,"2.0"
"290421","T","YER111C (T) YKL113C","false","T","YER111C (T) YKL113C",,"1.0"
"290422","T","YER111C (T) YAL040C","false","T","YER111C (T) YAL040C",,"3.0"
"290423","T","YER111C (T) YDR238C","false","T","YER111C (T) YDR238C",,"1.0"
"290424","T","YER111C (T) YGR151C","false","T","YER111C (T) YGR151C",,"1.0"
"290425","T","YER111C (T) YKL127W","false","T","YER111C (T) YKL127W",,"1.0"
"290426","T","YER111C (T) YGR152C","false","T","YER111C (T) YGR152C",,"2.0"
"290427","T","YER111C (T) YMR279C","false","T","YER111C (T) YMR279C",,"1.0"
"290428","T","YER111C (T) YGR153W","false","T","YER111C (T) YGR153W",,"2.0"
"290429","T","YER111C (T) YPL199C","false","T","YER111C (T) YPL199C",,"1.0"
"290430","T","YER111C (T) YAR007C","false","T","YER111C (T) YAR007C",,"1.0"
"290431","T","YER111C (T) YMR304CA","false","T","YER111C (T) YMR304CA",,"1.0"
"290432","T","YER111C (T) YMR304W","false","T","YER111C (T) YMR304W",,"1.0"
"290433","T","YER111C (T) YMR305C","false","T","YER111C (T) YMR305C",,"2.0"
"290434","T","YER111C (T) YMR306CA","false","T","YER111C (T) YMR306CA",,"1.0"
"290435","T","YER111C (T) YMR306W","false","T","YER111C (T) YMR306W",,"2.0"
"290436","T","YER111C (T) YMR307W","false","T","YER111C (T) YMR307W",,"2.0"
"290437","T","YER111C (T) YMR308C","false","T","YER111C (T) YMR308C",,"3.0"
"290438","T","YER111C (T) YKL165C","false","T","YER111C (T) YKL165C",,"1.0"
"290439","T","YER111C (T) YDR288W","false","T","YER111C (T) YDR288W",,"1.0"
"290440","T","YER111C (T) YPL220W","false","T","YER111C (T) YPL220W",,"1.0"
"290441","T","YER111C (T) YGR189C","false","T","YER111C (T) YGR189C",,"2.0"
"290442","T","YER111C (T) YGR190C","false","T","YER111C (T) YGR190C",,"1.0"
"290443","T","YER111C (T) YDR296W","false","T","YER111C (T) YDR296W",,"3.0"
"290444","T","YER111C (T) YDR297W","false","T","YER111C (T) YDR297W",,"2.0"
"290445","T","YER111C (T) YKL180W","false","T","YER111C (T) YKL180W",,"1.0"
"290446","T","YER111C (T) YDR306C","false","T","YER111C (T) YDR306C",,"1.0"
"290447","T","YER111C (T) YDR309C","false","T","YER111C (T) YDR309C",,"2.0"
"290448","T","YER111C (T) YBL002W","false","T","YER111C (T) YBL002W",,"2.0"
"290449","T","YER111C (T) YBL003C","false","T","YER111C (T) YBL003C",,"2.0"
"290450","T","YER111C (T) YGR214W","false","T","YER111C (T) YGR214W",,"1.0"
"290451","T","YER111C (T) YNL015W","false","T","YER111C (T) YNL015W",,"2.0"
"290452","T","YER111C (T) YGR221C","false","T","YER111C (T) YGR221C",,"2.0"
"290453","T","YER111C (T) YNL016W","false","T","YER111C (T) YNL016W",,"2.0"
"290454","T","YER111C (T) YPL255W","false","T","YER111C (T) YPL255W",,"2.0"
"290455","T","YER111C (T) YGR222W","false","T","YER111C (T) YGR222W",,"2.0"
"290456","T","YER111C (T) YPL266W","false","T","YER111C (T) YPL266W",,"1.0"
"290457","T","YER111C (T) YGR234W","false","T","YER111C (T) YGR234W",,"2.0"
"290458","T","YER111C (T) YPL267W","false","T","YER111C (T) YPL267W",,"2.0"
"290459","T","YER111C (T) YNL030W","false","T","YER111C (T) YNL030W",,"2.0"
"290460","T","YER111C (T) YNL031C","false","T","YER111C (T) YNL031C",,"2.0"
"290461","T","YER111C (T) YGR248W","false","T","YER111C (T) YGR248W",,"1.0"
"290462","T","YER111C (T) YGR250C","false","T","YER111C (T) YGR250C",,"3.0"
"290463","T","YER111C (T) YKR011C","false","T","YER111C (T) YKR011C",,"2.0"
"290464","T","YER111C (T) YKR013W","false","T","YER111C (T) YKR013W",,"2.0"
"290465","T","YER111C (T) YPL283C","false","T","YER111C (T) YPL283C",,"3.0"
"290466","T","YER111C (T) YPR005C","false","T","YER111C (T) YPR005C",,"2.0"
"290467","T","YER111C (T) YPR009W","false","T","YER111C (T) YPR009W",,"2.0"
"290468","T","YER111C (T) YNL055C","false","T","YER111C (T) YNL055C",,"1.0"
"290469","T","YER111C (T) YPR013C","false","T","YER111C (T) YPR013C",,"1.0"
"290470","T","YER111C (T) YBL063W","false","T","YER111C (T) YBL063W",,"1.0"
"290471","T","YER111C (T) YBL064C","false","T","YER111C (T) YBL064C",,"1.0"
"290472","T","YER111C (T) YPR015C","false","T","YER111C (T) YPR015C",,"2.0"
"290473","T","YER111C (T) YKR040C","false","T","YER111C (T) YKR040C",,"1.0"
"290474","T","YER111C (T) YNL066W","false","T","YER111C (T) YNL066W",,"1.0"
"290475","T","YER111C (T) YKR042W","false","T","YER111C (T) YKR042W",,"3.0"
"290476","T","YER111C (T) YGR279C","false","T","YER111C (T) YGR279C",,"2.0"
"290477","T","YER111C (T) YGR292W","false","T","YER111C (T) YGR292W",,"2.0"
"290478","T","YER111C (T) YKR055W","false","T","YER111C (T) YKR055W",,"1.0"
"290479","T","YER111C (T) YNL082W","false","T","YER111C (T) YNL082W",,"1.0"
"290480","T","YER111C (T) YGR295C","false","T","YER111C (T) YGR295C",,"3.0"
"290481","T","YER111C (T) YKR056W","false","T","YER111C (T) YKR056W",,"2.0"
"290482","T","YER111C (T) YHL001W","false","T","YER111C (T) YHL001W",,"1.0"
"290483","T","YER111C (T) YNL098C","false","T","YER111C (T) YNL098C",,"1.0"
"290484","T","YER111C (T) YKR077W","false","T","YER111C (T) YKR077W",,"1.0"
"290485","T","YER111C (T) YBL111C","false","T","YER111C (T) YBL111C",,"3.0"
"290486","T","YER111C (T) YKR092C","false","T","YER111C (T) YKR092C",,"2.0"
"290487","T","YER111C (T) YKR093W","false","T","YER111C (T) YKR093W",,"3.0"
"290488","T","YER111C (T) YBR009C","false","T","YER111C (T) YBR009C",,"1.0"
"290489","T","YER111C (T) YBR010W","false","T","YER111C (T) YBR010W",,"1.0"
"290490","T","YER111C (T) YHL048W","false","T","YER111C (T) YHL048W",,"3.0"
"290491","T","YER111C (T) YHL049C","false","T","YER111C (T) YHL049C",,"3.0"
"290492","T","YER111C (T) YDR441C","false","T","YER111C (T) YDR441C",,"2.0"
"290493","T","YER111C (T) YPR098C","false","T","YER111C (T) YPR098C",,"1.0"
"290494","T","YER111C (T) YDR442W","false","T","YER111C (T) YDR442W",,"1.0"
"290495","T","YER111C (T) YLL002W","false","T","YER111C (T) YLL002W",,"1.0"
"290496","T","YER111C (T) YPR101W","false","T","YER111C (T) YPR101W",,"3.0"
"290497","T","YER111C (T) YDR452W","false","T","YER111C (T) YDR452W",,"2.0"
"290498","T","YER111C (T) YDR453C","false","T","YER111C (T) YDR453C",,"1.0"
"290499","T","YER111C (T) YLL011W","false","T","YER111C (T) YLL011W",,"1.0"
"290500","T","YER111C (T) YLL021W","false","T","YER111C (T) YLL021W",,"1.0"
"290501","T","YER111C (T) YLL022C","false","T","YER111C (T) YLL022C",,"1.0"
"290502","T","YER111C (T) YNL175C","false","T","YER111C (T) YNL175C",,"1.0"
"290503","T","YER111C (T) YNL178W","false","T","YER111C (T) YNL178W",,"2.0"
"290504","T","YER111C (T) YNL180C","false","T","YER111C (T) YNL180C",,"2.0"
"290505","T","YER111C (T) YPR149W","false","T","YER111C (T) YPR149W",,"2.0"
"290506","T","YER111C (T) YNL186W","false","T","YER111C (T) YNL186W",,"1.0"
"290507","T","YER111C (T) YBR069C","false","T","YER111C (T) YBR069C",,"1.0"
"290508","T","YER111C (T) YDR500C","false","T","YER111C (T) YDR500C",,"2.0"
"290509","T","YER111C (T) YBR070C","false","T","YER111C (T) YBR070C",,"3.0"
"290510","T","YER111C (T) YBR071W","false","T","YER111C (T) YBR071W",,"2.0"
